,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
158,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Creamy notions of honeysuckle and mandarin fill the nose on this wine. With an equally creamy midpalate, the body has a concentrated texture that recalls candied mandarin peel. The medium-sweet palate is balanced and fresh.                      Anne Krebiehl MW ",Château de Riquewihr Les Sorcières,Dopff & Irion 2017 Château de Riquewihr Les Sorcières Gewurztraminer (Alsace),$28, Alsace,88,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2017,Dopff & Irion
159,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Notes of sweet Golden Delicious apple have floral overtones on the nose of this wine. Continuing in that rich apple fashion, the palate also adds welcome citrus freshness on the rounded and full-fruited body. The finish is medium sweet and rich.                      Anne Krebiehl MW ",,Arthur Metz 2018 Gewurztraminer (Alsace),$25, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Arthur Metz
160,12.5%,"Van Duzer Corridor, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2020,"
                      This is a pleasant, quaffable white wine, slightly off-dry, but it almost completely lacks varietal specificity. Light flavors of clean apple and pear fruit are combined with moderate acidity and a touch of residual sugar. But in a blind tasting it would be hard to identify this as Gewürztraminer.                      Paul Gregutt ",,Château Bianca 2019 Gewürztraminer (Van Duzer Corridor),$18, Oregon,87, Willamette Valley,Van Duzer Corridor,Not rated yet [Add Your Review],Gewürztraminer,2019,Château Bianca
161,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Gentle notes of peach on the nose of this wine are edged with slight honeysuckle aromas. The palate adds more juiciness to the proceedings to give an off-dry, rounded and generous wine full of ease.                      Anne Krebiehl MW ",Réserve,Willm 2019 Réserve Gewurztraminer (Alsace),$15, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2019,Willm
162,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Subtle rose and slight licorice play around peachy notes on the nose of this wine. The palate comes in with luscious sweetness and a concentrated core. This wine is bold, rich, warm and medium sweet.                      Anne Krebiehl MW ",,Henri Schoenheitz 2018 Gewurztraminer (Alsace),$25, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Henri Schoenheitz
163,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Gentle notes of peach on the nose of this wine are edged with slight honeysuckle aromas. The palate adds more juiciness to the proceedings to give an off-dry, rounded and generous wine full of ease.                      Anne Krebiehl MW ",Réserve,Willm 2019 Réserve Gewurztraminer (Alsace),$15, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2019,Willm
164,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Flinty overtones of reduction still play on the nose of this wine, but underneath luscious peachiness awaits. Coming in with sweetness, the palate presents juicy peach-compote notes and generous richness. The medium-sweet finish is easy and rich.                      Anne Krebiehl MW ",,Robert Karcher et Fils 2018 Gewurztraminer (Alsace),$24, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Robert Karcher et Fils
165,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Honeysuckle and yellow Mirabelle plum appear with vivid freshness on the lively nose of this wine, supported by a streak of lemon. Sweeping in on a cloud of juicy and sweet Mirabelles, the palate has floral overtones. The medium-dry finish broadens out with mellowness.                      Anne Krebiehl MW ",Signature,Domaine Robert Klingenfus 2019 Signature Gewurztraminer (Alsace),$12, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2019,Domaine Robert Klingenfus
166,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Slight earthiness infuses subtle honeysuckle notes on the nose of this wine. The palate then presents juicy Mirabelle fruit, edged with a pleasant phenolic bitterness that lends structure and drive. It is off dry and earthy on the finish.                      Anne Krebiehl MW ",,Kuentz-Bas 2018 Gewurztraminer (Alsace),$25, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Kuentz-Bas
167,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Jasmine blossom and crisp apple notes on the nose of this wine create appetizing freshness. The palate adds rounded sweetness that lends juiciness and ripeness to the apple and Mirabelle-plum fruit on the rich but bright palate. The finish is easy and medium sweet.                      Anne Krebiehl MW ",,Wolfberger 2019 Gewurztraminer (Alsace),$19, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2019,Wolfberger
168,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      In this wine, a subdued nose with faint notions of mandarin leads onto a medium-sweet palate. Rounded mandarin and peach notes create rich juiciness while gentle notes of honeysuckle play on the finish.                      Anne Krebiehl MW ",Portrait,Domaine Zinck 2018 Portrait Gewurztraminer (Alsace),$20, Alsace,87,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Domaine Zinck
169,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Subdued notes of yellow plum on the nose of this wine have overtones of lily and jasmine. Rounded and rich, the palate has a sonorous sweetness informed by peach, yellow plum and some citrus. The medium-sweet finish once again brings out florality.                      Anne Krebiehl MW ",,Domaine Specht 2018 Gewurztraminer (Alsace),$20, Alsace,86,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Domaine Specht
170,8%,"San Benito County, Central Coast, California, US",375 ml,Dessert, US,9/1/2020,"
                      Always a shining star in the dessert category, this bottling smells of liquefied honeysuckle and jasmine, with ample ambrosial aromas of guava and gooey cherimoya. It hits the palate with candied, honeyed, agave-syrup-dripping glee, packing plumeria and tuberose flavors with ample acidity and structure.                      Matt Kettmann ",Vista Verde Vineyard Late Harvest,Williams Selyem 2018 Vista Verde Vineyard Late Harvest Gewürztraminer (San Benito County),$40, California,95, Central Coast,San Benito County,Not rated yet [Add Your Review],Gewürztraminer,2018,Williams Selyem
171,12.7%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,9/1/2020,"
                      Dry, with zero residual sugar, this vineyard-designate tastes of lychee, pineapple and nutmeg. Textured and creamy, with heightened acidity, it has a touch of honey on the lengthy finish.                      Virginie Boone ",Saralee's Vineyard,Joseph Swan Vineyards 2017 Saralee's Vineyard Gewürztraminer (Russian River Valley),$22, California,91, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Gewürztraminer,2017,Joseph Swan Vineyards
172,13.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Enveloping aromas of melon and papaya meld with spicy elements of crushed pink peppercorn and ginger on the nose. The silken palate shows creamy melon and peach flavors, studded with kicks of fiery spice and orange blossom. The floral tones linger gracefully on the finish.                      Alexander Peartree ",,Keuka Spring 2018 Gewürztraminer (Finger Lakes),$18, New York,91, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Keuka Spring
173,13.9%,"Central Coast, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      Orange blossom and poached apple make for familiar and beautiful aromas to begin this bottling. The palate is bone dry and zippy with acidity, showing flavors of Key lime peel, wild springtime herbs and fresh white flowers.                      Matt Kettmann ",,Claiborne & Churchill 2018 Gewürztraminer (Central Coast),$22, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],Gewürztraminer,2018,Claiborne & Churchill
174,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Sourced from Sunrise Hill Vineyard on the west side of Cayuga Lake, this rich white offers notes of ripe pineapple, pink grapefruit and juiced ginger on the cohesive nose. The off-dry palate is rounded and ripe in juicy tropical fruit and melon flavors, with gentle kicks of peppery spice and ginger adding depth. It's creamy yet well balanced, honed by integrated acidity and a gentle grip of white tea.                      Alexander Peartree ",Reserve,Dr. Konstantin Frank 2018 Reserve Gewürztraminer (Finger Lakes),$20, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Dr. Konstantin Frank
175,14%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Aromas of milky white blossoms and ginger are at the fore, with a solid base of creamy melon. This is rich and silken in feel, offering a luxurious palate of melon and white plum, lifted by accents of peppery spice and flowers. Grapefruit bitters add a bit of astringency to help firm up the close.                      Alexander Peartree ",Estate Bottled,Sheldrake Point 2017 Estate Bottled Gewürztraminer (Finger Lakes),$18, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Sheldrake Point
176,9%,"Pfalz, Germany",750 ml,White, Germany,9/1/2020,"
                      Fresh and primary tangerine, peach and apricot abound in this lip-smacking medium-sweet Gewürztraminer. It's a forward, juicy wine laced by a delicate veil of sweetness and puckering lemon acidity. A spray of blossomy florals edge the finish. Drink now through 2024.                      Anna Lee C. Iijima ",Spätlese,Friedrich Becker 2017 Spätlese Gewürztraminer (Pfalz),N/A,Pfalz,90,,,Not rated yet [Add Your Review],Gewürztraminer,2017,Friedrich Becker
177,13.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Brisk aromas of yellow apple and pink grapefruit are lively and fresh on the nose. There's a rounded, creamy feel to the melon and apple flavors on the palate, with accents of juiced ginger and crushed pepper arising on the midpalate. It all mellows onto a cohesive finish.                      Alexander Peartree ",,Lakewood 2018 Gewürztraminer (Finger Lakes),$15, New York,89, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Lakewood
178,10%,"Pfalz, Germany",750 ml,White, Germany,9/1/2020,"
                      Lavish rose petal, lychee and peach extend from nose to palate in this classically aromatic Gewürztraminer. Light bodied and delicately sweet, it's balanced by crisp tangerine acidity. Best enjoyed now through 2022.                      Anna Lee C. Iijima ",Spätlese Erste Lage,Fitz-Ritter 2018 Spätlese Erste Lage Gewürztraminer (Pfalz),$24,Pfalz,89,,,Not rated yet [Add Your Review],Gewürztraminer,2018,Fitz-Ritter
179,13.4%,"Long Island, Long Island, New York, US",750 ml,White, US,9/1/2020,"
                      Zesty aromas of pink grapefruit, tangerine and ginger mix with a richer core of ripe peach on the nose. This is rounded and silken on the palate, displaying a wealth of peppery spice and flowers alongside grapefruit pith. It shows admirable power and intensity, perfect for those who enjoy the spicy side of the variety.                      Alexander Peartree ",Cellar Series,Wölffer 2019 Cellar Series Gewürztraminer (Long Island),$25, New York,89, Long Island,Long Island,Not rated yet [Add Your Review],Gewürztraminer,2019,Wölffer
180,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Bright aromas of grapefruit, white flowers and pink peppercorn meld with a slightly grassy hop note on the nose. The palate is rounded in feel, showing a creamy melon flavor that's honed by a lick of bitter spice.                      Alexander Peartree ",,Dr. Konstantin Frank 2018 Gewürztraminer (Finger Lakes),$17, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Dr. Konstantin Frank
181,12.3%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Heady aromas of rose and orange blossoms ride over a core of dried apricot and ginger. The palate echoes the nose, but in a slightly subdued manner, and picks up on the finish with a zesty orange close.                      Alexander Peartree ",,Thirsty Owl Wine Company 2018 Gewürztraminer (Finger Lakes),$19, New York,87, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Thirsty Owl Wine Company
182,13%,"Pfalz, Germany",750 ml,White, Germany,9/1/2020,"
                      Candied orange peel, lychee and rose petals perfume this classically aromatic but dry-style Gewürztraminer. It's a refreshing, easy-drinking white with a lingering bitter marmalade finish. Drink now through 2022.                      Anna Lee C. Iijima ",Dürkheim Ortswein,Fitz-Ritter 2018 Dürkheim Ortswein Gewürztraminer (Pfalz),$23,Pfalz,87,,,Not rated yet [Add Your Review],Gewürztraminer,2018,Fitz-Ritter
183,9.5%,"Pfalz, Germany",750 ml,White, Germany,9/1/2020,"
                      Notes of sun-dried grain and earth juxtapose fleshy apricot and peach in this basic Gewürztraminer. It's a bit pulpy in fruit quality but finishes on a pleasantly sweet-tart tangerine note. Drink now.                      Anna Lee C. Iijima ",,Desire 2018 Gewürztraminer (Pfalz),$14,Pfalz,86,,,Not rated yet [Add Your Review],Gewürztraminer,2018,Desire
184,12.3%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      Pungent aromas of grapefruit, hops and plastic are an odd start on the nose. The palate shows more finesse, offering a silky palate that carries gentle flavors of melon, citrus peels and peppery spice. It ends a bit short.                      Alexander Peartree ",Sunrise Hill Vineyard,Keuka Lake Vineyards 2018 Sunrise Hill Vineyard Gewürztraminer (Finger Lakes),$22, New York,86, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Keuka Lake Vineyards
185,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,9/1/2020,"
                      A mild nose of citrus peels starts off this light-bodied white. It offers zesty orange and creamy melon flavors on the palate, with a delicate accent of white flowers.                      Alexander Peartree ",,Boundary Breaks 2018 Gewürztraminer (Finger Lakes),$20, New York,86, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Boundary Breaks
186,13.5%,"Rheinhessen, Germany",750 ml,White, Germany,9/1/2020,"
                      While restrained aromatically, this basic Gewürztraminer suggests sunny tangerine and grapefruit flavors accented by a touch of jasmine blossoms. A hint of sweetness lingers on the midpalate but the finish is refreshingly dry. This is a moderately concentrated, approachable sip to enjoy now.                      Anna Lee C. Iijima ",Estate Label,Leonard Kreusch 2018 Estate Label Gewürztraminer (Rheinhessen),$15,Rheinhessen,86,,,Not rated yet [Add Your Review],Gewürztraminer,2018,Leonard Kreusch
187,13.5%,"Orange, New South Wales, Australia",750 ml,White, Australia,8/1/2020,"
                      Like the cool-climate region from which it originates, this wine, which spends 10 days on skins, is an orange-pink hue, like a sunset's last gasps. The nose is intensely perfumed: candied ginger, rose water, sun-dried peaches with touches of caramel and honey in the background. The palate is opulent, too, but less candied than the nose implies. Bone-dry and creamy textured yet fresh, there's a slight phenolic bite at the finish. This could be an electric food pairing when poured alongside the right dish, say grilled peaches, on a late summer's day.                      Christina Pickard ",,Gilbert 2018 Gewürztraminer (Orange),$27, New South Wales,92,Orange,,Not rated yet [Add Your Review],Gewürztraminer,2018,Gilbert
188,14.2%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,8/1/2020,"
                      Bright apple and floral aromas are followed by alluring white-cherry and rose-petal flavors and a lingering richness in this flavorful, full-bodied and dry wine.                      Jim Gordon ",,Windchaser 2018 Gewürztraminer (Anderson Valley),$28, California,89, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Gewürztraminer,2018,Windchaser
189,14%,"Lake Erie North Shore, Ontario, Canada",750 ml,White, Canada,7/1/2020,"
                      A standout among a broad portfolio of white wines, this dry and intensely floral wine is spot-on for true fans of the grape. It is totally dry and nicely balanced, and it continues the perfumed aromatics right on through a palate of lychee and talcum powder in equal proportion.                      Paul Gregutt ",,North 42 Degrees 2017 Gewurztraminer (Lake Erie North Shore),$20, Ontario,91,Lake Erie North Shore,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2017,North 42 Degrees
190,13.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Peach and honeysuckle are subtle on the nose of this wine, harmonizing with Valencia orange notes. The palate is bright and fresh, boosted by gentle sweetness that counters the richness, concentration and inherent warmth alongside a pleasantly bitter phenolic edge. Full of flavor, this is a masterful display of harmony. Drink 2023–2035.                      Anne Krebiehl MW ",Altenberg de Bergheim Grand Cru,Julien Schaal 2018 Altenberg de Bergheim Grand Cru Gewurztraminer (Alsace),$40, Alsace,93,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Julien Schaal
191,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Ripe peach flesh, sun-kissed and mellow, has an overtone of rose petal on the nose of this wine. The rich palate comes in with rounded sweetness that gilds the fruit with mandarin juiciness. Phenolic bitterness rather than freshness counterpoints this abundance. This wine is full-on but balanced and will take some bottle age before revealing its full charm. Drink 2025–2035.                      Anne Krebiehl MW ",Sonnenglanz Grand Cru,Jean Biecher & Fils 2018 Sonnenglanz Grand Cru Gewurztraminer (Alsace),$25, Alsace,93,Alsace,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Jean Biecher & Fils
192,13%,"Columbia Gorge (WA), Washington Other, Washington, US",750 ml,White, US,5/1/2020,"
                      There's no mistaking this orange wine's unfined, unfiltered nature with its cloudy appearance. There's also no mistaking the variety. The aromas pop, with notes of white flower, ginger and lychee. The palate drinks dry, with a sleek feel and plentiful floral flavors. It's equal parts intrigue and delivery.                      Sean P. Sullivan ",Orange Oak Ridge Vineyard,Savage Grace 2018 Orange Oak Ridge Vineyard Gewürztraminer (Columbia Gorge (WA)),$30, Washington,88, Washington Other,Columbia Gorge (WA),Not rated yet [Add Your Review],Gewürztraminer,2018,Savage Grace
193,13%,"Columbia Gorge (WA), Washington Other, Washington, US",750 ml,White, US,5/1/2020,"
                      Wilted flower and geranium aromas are followed by lightly smoky flavors that are backed by tart, lemony acidity. The acidity is the driver here, leaving it lifted and fresh.                      Sean P. Sullivan ",Gorge Crest,Phelps Creek 2017 Gorge Crest Gewürztraminer (Columbia Gorge (WA)),$28, Washington,84, Washington Other,Columbia Gorge (WA),Not rated yet [Add Your Review],Gewürztraminer,2017,Phelps Creek
194,9.8%,"Anderson Valley, Mendocino County, California, US",375 ml,Dessert, US,4/1/2020,"
                      Potent aromas of rose petals and lychee fruit lead to extremely fruity, exuberant peach, honey and grapefruit flavors in this delicious dessert wine. It has impressive depth and concentration, seductive sweetness and a rich texture that encourages a long, lingering finish. Best through 2026.                      Jim Gordon ",Late Harvest Estate Bottled,Husch 2016 Late Harvest Estate Bottled Gewurztraminer (Anderson Valley),$25, California,93, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2016,Husch
195,14.4%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2020,"
                      Produced from vines a half century old, this is fermented dry in stainless steel, and finished with tart, juicy lemon, tangerine and orange fruit. Though citrus flavors dominate, there's also a touch of body powder on the nose and the palate, referencing the classic flavors of the grape.                      Paul Gregutt ",Estate,David Hill 2018 Estate Gewürztraminer (Willamette Valley),$20, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Gewürztraminer,2018,David Hill
196,13.5%,"McMinnville, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2020,"
                      Using the Riesling scale on its back label, this shows up as dry, and indeed it is. The expected varietal aromas of body powder and citrus are there, and along with highlights of lemon rind there is an appealing minerality. It's an intriguing wine, with the acidity and citrus playing against the floral highlights.                      Paul Gregutt ",Old Vine Single Vineyard,Hyland 2018 Old Vine Single Vineyard Gewürztraminer (McMinnville),$28, Oregon,91, Willamette Valley,McMinnville,Not rated yet [Add Your Review],Gewürztraminer,2018,Hyland
197,13.3%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,4/1/2020,"
                      Varietal in floral earthiness and a sleek, sublime texture, this light crisp white shows bright flavors of white peach and lychee, with minimal oak. It retains its acidity well, delivering lasting freshness that appeals.                      Virginie Boone ",Valley's Hand Vineyard,Russian River Vineyards 2018 Valley's Hand Vineyard Gewürztraminer (Sonoma Valley),$32, California,91, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Gewürztraminer,2018,Russian River Vineyards
198,14.2%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      This grape, finished bone-dry, is a true strength at Foris, keeping the varietal accents of powdery perfume in check, and giving space for it to be more versatile with a variety of foods, not just spicy noodle dishes. Citrus rind, grapefruit and lychee components are all in play and in balance, and there is nothing sour about the finish.                      Paul Gregutt ",Estate Grown Dry,Foris 2018 Estate Grown Dry Gewürztraminer (Rogue Valley),$15, Oregon,91, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Gewürztraminer,2018,Foris
199,14.1%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,4/1/2020,"
                      Aromatic and very refreshing, this dry, medium-bodied wine offers fragrant rose-petal aromas, tangy grapefruit flavors and a nicely crisp texture. Aged on the lees, it has a freshness and lively texture that are invigorating.                      Jim Gordon ",,Clif Family 2018 Gewürztraminer (Anderson Valley),$30, California,90, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Gewürztraminer,2018,Clif Family
200,13.1%,"Idaho, US",750 ml,White, US,4/1/2020,"
                      Somewhat subdued aromas of flower are followed by pear and ginger notes. The palate is dry, crisp and medium bodied in feel, with tart acidity providing the frame. It's equal parts intrigue and delivery and should shine at the dinner table. Try it with roasted chicken basted in an herb butter with citrus and sage.                      Sean P. Sullivan ",Dry,Cinder 2018 Dry Gewürztraminer,$30,Idaho,88,,,Not rated yet [Add Your Review],Gewürztraminer,2018,Cinder
201,14.2%,"Idaho, US",750 ml,White, US,4/1/2020,"
                      Sweet herb aromas are out front, trailed by notes of whole lime and a whiff of ale. Dry, broad-feeling citrus flavors follow. Spice flavors linger on the warm finish. It brings appeal.                      Sean P. Sullivan ",,Fujishin 2018 Gewurztraminer,N/A,Idaho,88,,,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Fujishin
202,14.4%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,3/1/2020,"
                      Enticingly aromatic and bright in flavor, this full-bodied wine shows lychee and rose-petal aromas, and coats the palate with ripe grapefruit and Anjou pear flavors. Great concentration and a viscous texture carry it through a lingering finish.                      Jim Gordon ",Dry,V. Sattui 2018 Dry Gewurztraminer (Anderson Valley),$30, California,93, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,V. Sattui
203,14%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Intensely perfumed accents of orange blossom, white pepper and grapefruit ride over a ripe core of yellow apple and Mandarin orange on the nose. The palate is full and silky in feel yet honed by bright shots of juicy acidity and waxy apple peel. It's a beautifully textured white that is only made more enticing by its lingering floral pink-peppercorn finish.                      Alexander Peartree ",,Red Newt Cellars 2017 Gewürztraminer (Finger Lakes),$17, New York,91, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Red Newt Cellars
204,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      This white offers an intense nose of white flowers, apple and lychee alongside bright shots of pink grapefruit. Firmly off-dry on the palate, it shows pristine flavors of grapefruit and tropical fruit all honed by persistent, fresh acidity. Blossomy white flowers and peppery spice linger on the finish.                      Alexander Peartree ",Reserve,Dr. Konstantin Frank 2017 Reserve Gewürztraminer (Finger Lakes),$20, New York,91, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Dr. Konstantin Frank
205,13.6%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,3/1/2020,"
                      This dry and extremely flavorful wine offers rose petal and prosciutto aromas on the nose, with vivid grapefruit and luscious pear flavors on the palate. A rather full body and a lingering finish add to the experience.                      Jim Gordon ",Dry,Husch 2018 Dry Gewurztraminer (Anderson Valley),$15, California,91, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2018,Husch
206,12.9%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      A heady mix of ripe yellow apple, white plum, milky white flowers and lemongrass defines the concentrated nose. The palate is bright and crisp in flavors of juicy apple and white grapefruit, with lifted acidity and a powdered, chalky texture lending grip. A lingering white pepper note marks the close.                      Alexander Peartree ",Dry,Wagner 2017 Dry Gewürztraminer (Finger Lakes),$15, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Wagner
207,13.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      A flashy nose of orange zest, yellow apple, lemongrass and cherry blossom starts off this well-priced offering. It's cohesive and silky on the palate yet properly lifted by fresh acidity. Flavors of melon and orchard fruit fill it out, with sparks of white pepper, ginger and potpourri spices lending contrast.                      Alexander Peartree ",,Stony Lonesome 2018 Gewürztraminer (Finger Lakes),$14, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Stony Lonesome
208,13.9%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      This blossomy beauty offers melon, tangerine and rose on the cohesive nose. It's rounded and silken in feel, lifted by juicy shots of apple and orange that dissolve into a potpourri finish.                      Alexander Peartree ",Estate Bottled,Lamoreaux Landing 2017 Estate Bottled Gewürztraminer (Finger Lakes),$15, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Lamoreaux Landing
209,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      There's an earthy tinge on the nose of this wine alongside spiced apple, ginger, white pepper and delicate flowers. Full and juicy on the palate, flavors of yellow apple peel and lemon are condensed yet lifted by persistent acidity.                      Alexander Peartree ",,Shaw 2017 Gewurztraminer (Finger Lakes),$25, New York,89, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],"Gewürztraminer, Gewürztraminer",2017,Shaw
210,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Gentle yet cohesive tones of melon, white plum and pink peppercorn carry the nose. The medium-bodied palate is lifted by juicy acidity, with vibrant flavors of gooseberry and grapefruit brightening up a core of melon and peppery spice.                      Alexander Peartree ",,Weis 2017 Gewürztraminer (Finger Lakes),$19, New York,89, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Weis
211,12.8%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Gushing aromas of yellow apple and cantaloupe meld with orange zest, ginger and white blossoms on the well-concentrated nose. The palate is succulent yet silky in feel, driven by ripe orchard fruit flavors and juicy acidity. Honed accents of potpourri and white pepper linger on the close.                      Alexander Peartree ",,Hazlitt 1852 Vineyards 2018 Gewürztraminer (Finger Lakes),$16, New York,89, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2018,Hazlitt 1852 Vineyards
212,13.7%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Loads of white pepper and ginger ride over rose and orange on the nose of this barrel-fermented Gewürztraminer. The palate is rounded yet well balanced by a rush of acidity, with grapefruit and melon melding with lots of fiery spice on the finish.                      Alexander Peartree ",Barrel Fermented,Damiani 2017 Barrel Fermented Gewürztraminer (Finger Lakes),$19, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Damiani
213,13.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      A characteristic Gewürztraminer nose of melon, rose and ginger carries to the medium-bodied palate. Just a shade off-dry, the palate kicks off with a perfumed floral tone that moves to lifted grapefruit on the midpalate. It ends spicy and warm, with lingering accents of juiced ginger and lemongrass.                      Alexander Peartree ",,Thirsty Owl Wine Company 2017 Gewürztraminer (Finger Lakes),$19, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Gewürztraminer,2017,Thirsty Owl Wine Company
