,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
144,14.2%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,10/1/2020,"
                      Rich and indulgent, this ripe, flavorful wine packs in plenty of plump blackberry and blueberry flavors and wraps them in a velvety blanket of fine-grained tannins. While enjoyable now with rich foods, it will improve through at least 2027.                      Jim Gordon ",Estate Bottled,Lava Cap 2016 Estate Bottled Cabernet Franc (El Dorado),$40, California,93, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Cabernet Franc,2016,Lava Cap
145,19%,"Red Hills, Lake County, California, US",375 ml,Fortified, US,10/1/2020,"
                      This beautiful Port-style dessert wine offers tempting, concentrated black-fruit flavors accented by flower and orange-peel notes. It is quite sweet and full in weight, feeling smooth and just a touch tannic in texture. Best through 2030.                      Jim Gordon ",Latigo,Hawk and Horse Vineyards 2014 Latigo Cabernet Franc (Red Hills),$50, California,93, Lake County,Red Hills,Not rated yet [Add Your Review],Cabernet Franc,2014,Hawk and Horse Vineyards
146,14.8%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,10/1/2020,"
                      This wine comes from a vineyard best known for its Cabernet Sauvignon, making this a hidden secret. It brings swoon-worthy aromas of scorched earth, whole green pepper, coffee, cherry and spice, showing nuance. The palate shows a classical, Bordelaise styling to its cherry and coffee flavors that sail off into the distance, further than the eye can see. The texture only ups the appeal. Best after 2024.                      Sean P. Sullivan ",Champoux Vineyard,Avennia 2017 Champoux Vineyard Cabernet Franc (Horse Heaven Hills),$50, Washington,92, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Cabernet Franc,2017,Avennia
147,13.8%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,Red, US,10/1/2020,"
                      Dark, ripe and packed with flavor, the Granit captures the power of the grape, which thrives at this southern Oregon site. Black-cherry fruit is laced with flavors of licorice and espresso, and the tannins have the green-coffee signature of Cabernet Franc. Big and balanced, this will cellar nicely and may be enjoyed over the next decade.                      Paul Gregutt ",Mae's Vineyard Granit,Division 2018 Mae's Vineyard Granit Cabernet Franc (Applegate Valley),$30, Oregon,92, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Cabernet Franc,2018,Division
148,14.8%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,10/1/2020,"
                      Ripe, robust berry and prune aromas show a strong oak component, while this feels flush and powerful, but balanced. Raisiny berry, chocolate and oak flavors play out on a finish with prune notes. This is mostly about ripe fruit character and richness, not nuance.                      Michael Schachner ",,Rule of Three 2014 Cabernet Franc (Uco Valley),$45, Mendoza Province,91,Uco Valley,,Not rated yet [Add Your Review],Cabernet Franc,2014,Rule of Three
149,14.5%,"Blaye Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,10/1/2020,"
                      Cabernet Franc gives a rich, perfumed character to this dense wine. Tannins and concentrated black-berry fruits are threaded together in a ripe, juicy and harmonious combination. This single-vineyard wine will age well. Drink from 2022.                      Roger Voss ",Unique Terroir Premium Lieu-Dit Galineau,Château Petit Boyer 2018 Unique Terroir Premium Lieu-Dit Galineau  (Blaye Côtes de Bordeaux),$50, Bordeaux,91,Blaye Côtes de Bordeaux,,Not rated yet [Add Your Review],Cabernet Franc,2018,Château Petit Boyer
150,11%,"Niagara-On-The-Lake, Ontario, Canada",375 ml,Dessert, Canada,10/1/2020,"
                      This unique dessert wine sports a scent and flavor imbued with mushrooms, along with less savory flavors of orange fruit and rind. Though just 11% alcohol, it is not cloyingly sweet, just sweet enough to serve as a light dessert wine. Or be adventurous and pair it with a mushroom tart.                      Paul Gregutt ",Reserve Icewine,Pillitteri 2016 Reserve Icewine Cabernet Franc (Niagara-On-The-Lake),$70, Ontario,91,Niagara-On-The-Lake,,Not rated yet [Add Your Review],Cabernet Franc,2016,Pillitteri
151,12.5%,"Chinon, Loire Valley, France",750 ml,Red, France,10/1/2020,"
                      With its malolactic fermentation and aging in large barrels this is a rich wine that is now just ready to drink. The black fruits and tannins have softened together, bringing out rich spice and a concentrated structure. While the wine is ready, it will age further and will be at its best from 2021.                      Roger Voss ",Tradition,Domaine de la Commanderie 2017 Tradition  (Chinon),$20, Loire Valley,91,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2017,Domaine de la Commanderie
152,14.8%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,10/1/2020,"
                      Leafy, spicy berry aromas are true to the Cab Franc variety and include notes of smoked paprika and fennel. A full palate rings with tartaric bite, while this tastes of spicy black fruits and chocolaty oak. A warm finish caps it off.                      Michael Schachner ",Aduentus,Antigal 2015 Aduentus Cabernet Franc (Mendoza),$20, Mendoza Province,90,Mendoza,,Not rated yet [Add Your Review],Cabernet Franc,2015,Antigal
153,14.5%,"Chiles Valley, Napa, California, US",750 ml,Red, US,10/1/2020,"
                      With a hearty 22.63% Cabernet Sauvignon blended in, this is a deeply concentrated wine, with woody tannin and oak. Elegant red currant and raspberry give it a thick fruitiness dusted in cocoa powder and cedar.                      Virginie Boone ",,Maxville 2016 Cabernet Franc (Chiles Valley),$67, California,90, Napa,Chiles Valley,Not rated yet [Add Your Review],Cabernet Franc,2016,Maxville
154,14.6%,"Rutherford, Napa, California, US",750 ml,Red, US,10/1/2020,"
                      A 100% varietal wine from the vineyard, this was given 22 months in barrel, half of it new French oak. Dusty dried herb, blueberry and currant meld around a soft, smoothly round palate of full-bodied intensity and concentration.                      Virginie Boone ",Tonella Vineyard,Sequoia Grove 2016 Tonella Vineyard Cabernet Franc (Rutherford),$65, California,90, Napa,Rutherford,Not rated yet [Add Your Review],Cabernet Franc,2016,Sequoia Grove
155,14.5%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,10/1/2020,"
                      Mild reduction on a nose that smells of spiced beef, salami with fennel and dark berry fruits leads to a full and layered palate with good natural acidity. Blackberry and cassis flavors are backed by a savory stewed note, while this is smooth and composed on the finish.                      Michael Schachner ",Reserva,Argento 2016 Reserva Cabernet Franc (Mendoza),$18, Mendoza Province,90,Mendoza,,Not rated yet [Add Your Review],Cabernet Franc,2016,Argento
156,14.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,10/1/2020,"
                      The aromas are appealing, with notes of flower, fresh and dried herb, green pepper and dark raspberry. Plump, ripe fruit flavors follow, showing the warmth of the vintage but also the purity of this producer.                      Sean P. Sullivan ",Boushey Vineyards,Willow 2016 Boushey Vineyards Cabernet Franc (Yakima Valley),N/A, Washington,89, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Cabernet Franc,2016,Willow
157,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,10/1/2020,"
                      The aromas offer notes of garden herb, smoke and plenty of vanilla, with the fruit coming off coming off as quite green and the oak out front. Lightly smoky flavors follow, backed by tart acidity. Orange-peel and oak accents flesh it out.                      Sean P. Sullivan ",Lawrence Estate Wines Lawrence Vineyards,Gård 2017 Lawrence Estate Wines Lawrence Vineyards Cabernet Franc (Columbia Valley (WA)),$40, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Cabernet Franc,2017,Gård
158,14.5%,"St. Helena, Napa, California, US",750 ml,Red, US,10/1/2020,"
                      Cedar, pencil shavings and peppercorn greet the nose before juicy, rounded layers of raspberry and blackberry figure in. Soft supple tannin make for a lighter style of intensity, finishing in clove.                      Virginie Boone ",,Gibbs 2017 Cabernet Franc (St. Helena),$30, California,88, Napa,St. Helena,Not rated yet [Add Your Review],Cabernet Franc,2017,Gibbs
159,14.3%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,10/1/2020,"
                      Although it's 100% varietal, this is a rather light version of this grape, with leafy herbal tones over a veneer of ripe strawberry fruit. The balance is fine, with the acids proportionate, and a hint of green coffee. It was aged in French oak for 20 months.                      Paul Gregutt ",Ellis Vineyards Block 2,Pebblestone 2014 Ellis Vineyards Block 2 Cabernet Franc (Rogue Valley),$26, Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Cabernet Franc,2014,Pebblestone
160,15%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,10/1/2020,"
                      The aromas are light, with notes of berry and cherry, seeming closed up at present. The flavors are ripe and full bodied, backed by grainy, slightly astringent tannins. It finishes warm. It's all an odd mix.                      Sean P. Sullivan ",Estate Angela's Vineyard,Efeste 2018 Estate Angela's Vineyard Cabernet Franc (Red Mountain),$60, Washington,88, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Cabernet Franc,2018,Efeste
161,14.1%,"California, California Other, California, US",750 ml,Red, US,10/1/2020,"
                      This wine offers outstanding value for the quality, a mix of herbal, perfumed oak atop soft, approachable layers of raspberry and cassis. Bright and unfussy, it delivers nuanced flavor and a lasting hint of char.                      Virginie Boone ",,Delta 2019 Cabernet Franc (California),$15, California,88, California Other,California,Not rated yet [Add Your Review],Cabernet Franc,2019,Delta
162,13.8%,"Lake County, Lake County, California, US",750 ml,Rose, US,10/1/2020,"
                      Effusive floral and tropical fruit flavors and a sensation of sweetness make this light-bodied wine festive and appealing.                      Jim Gordon ",,Steele 2019 Cabernet Franc (Lake County),$18, California,86, Lake County,Lake County,Not rated yet [Add Your Review],Cabernet Franc,2019,Steele
163,13.5%,"Niagara Escarpment, Ontario, Canada",750 ml,Red, Canada,10/1/2020,"
                      Tongue lashing astringency rules the palate, with green tea tannins and more herbs than fruit. It's an earthy, rather green wine, with light hints of sweet baking spices, presumably from barrel aging.                      Paul Gregutt ",,Cave Spring 2018 Cabernet Franc (Niagara Escarpment),$20, Ontario,86,Niagara Escarpment,,Not rated yet [Add Your Review],Cabernet Franc,2018,Cave Spring
164,14.7%,"Fair Play, Sierra Foothills, California, US",750 ml,Red, US,10/1/2020,"
                      This wine is bold, concentrated and firmly tannic, holding black-currant, rosemary and toasted oak flavors tightly on the palate. Best from 2023.                      Jim Gordon ",Thompson Vineyards Reserve,Charles B. Mitchell 2017 Thompson Vineyards Reserve Cabernet Franc (Fair Play),$28, California,86, Sierra Foothills,Fair Play,Not rated yet [Add Your Review],Cabernet Franc,2017,Charles B. Mitchell
165,14.9%,"Howell Mountain, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      This standout varietal wine is complex and lengthy in a wealth of juicy red and black fruit, with lasting accents of dried herb, sage, lavender and violet. Built to last, it should develop even more in bottle. Drink 2024–2026.                      Virginie Boone ",,La Jota Vineyard 2016 Cabernet Franc (Howell Mountain),$85, California,96, Napa,Howell Mountain,Not rated yet [Add Your Review],Cabernet Franc,2016,La Jota Vineyard
166,13.9%,"St. Helena, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      This is a stunning wine from a benchland site, so true to the variety in its violet perfume and underlying power. Tobacco, cedar and dried herb lead to a midpalate of fresh, focused cherry, berry and cassis, with tension and tautly wrapped tannin providing structure and ageabililty. Cellar this and enjoy best from 2027 through 2032.                      Virginie Boone ",Helios Sunbasket Vineyard,Corison 2017 Helios Sunbasket Vineyard Cabernet Franc (St. Helena),$100, California,95, Napa,St. Helena,Not rated yet [Add Your Review],Cabernet Franc,2017,Corison
167,14%,"Chinon, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      Rich with black fruits, this smoothly textured wine has a smoky character from wood aging. Still young and with tannins still present, it is just beginning to show its full richness. It will be best from 2022.                      Roger Voss ",Thélème,Pascal & Alain Lorieux 2018 Thélème  (Chinon),$35, Loire Valley,94,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2018,Pascal & Alain Lorieux
168,14.9%,"Calistoga, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      Richly layered and concentrated in dark cherry and mocha flavors, this impressive red offers pillowy tannins around an herbaceous kick on the lengthy palate. With a huge finish of oak and structure, it could use some time to mellow. Enjoy 2025–2030.                      Virginie Boone ",4 Barrels,Jax 2017 4 Barrels Cabernet Franc (Calistoga),$60, California,94, Napa,Calistoga,Not rated yet [Add Your Review],Cabernet Franc,2017,Jax
169,14.2%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Dense aromas of blackberry and black currant meet with hints of oak and pepper on the thick nose of this bottling. The density is impressive on the palate as well, where those black-fruit tones met with a pinch of spice. Not very Cab Franc-like, but an impressively dark and deep wine that will age well. Drink now through 2036.                      Matt Kettmann ",,Daou 2016 Cabernet Franc (Adelaida District),$95, California,94, Central Coast,Adelaida District,Not rated yet [Add Your Review],Cabernet Franc,2016,Daou
170,13.9%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Dense and dark in the glass, this bottling offers aromas of cassis and black-plum skin as well as lemon pepper and spicy mint on the nose. It's lavish in expression on the palate, where a smooth texture offers boysenberry-jam flavors alongside the telltale Cab Franc tones of cracked black pepper.                      Matt Kettmann ",Viking Estate Vineyard,Adelaida 2017 Viking Estate Vineyard Cabernet Franc (Adelaida District),$75, California,94, Central Coast,Adelaida District,Not rated yet [Add Your Review],Cabernet Franc,2017,Adelaida
171,14.4%,"Mount Veeder, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      This 100% varietal wine offers earthy sage, diesel, tar and dried herb tones around a core of tart black fruit. Additional accents of gunpowder and toasted oak creep in on the midpalate. The structure is impressive and well-integrated.                      Virginie Boone ",,Mt. Brave 2016 Cabernet Franc (Mount Veeder),$80, California,94, Napa,Mount Veeder,Not rated yet [Add Your Review],Cabernet Franc,2016,Mt. Brave
172,14.5%,"Oakville, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      Dusty gravel and crushed rock earthiness make for a heady, memorable experience in this varietal wine, a standout from the producer. Dried herb, currant and cassis mingle around a soft well-integrated texture of lengthy tannins and classic oak, the body full and fleshy.                      Virginie Boone ",,Robert Mondavi 2016 Cabernet Franc (Oakville),$64, California,93, Napa,Oakville,Not rated yet [Add Your Review],Cabernet Franc,2016,Robert Mondavi
173,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Snappy black-raspberry, white-pepper, wet earth and crushed stone aromas makes for a classic Cab Franc nose on this single-vineyard expression. The palate is tightly wound and refreshing, with light herb and pepper spices enhancing the underripe boysenberry flavors.                      Matt Kettmann ",Curtis Vineyard,E11even 2017 Curtis Vineyard Cabernet Franc (Santa Ynez Valley),$36, California,93, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Cabernet Franc,2017,E11even
174,14.7%,"Santa Maria Valley, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      These dry-farmed old vines lend considerable character to the resulting wine. In this case, that means aroma of roasted plum, berries, dark slate, crumbled purple flowers and a hint of toasty sandalwood on the nose. The palate is tense, dense and yet remain fresh with acid, with a cracked peppercorn kick atop the blackberry core.                      Matt Kettmann ",Tinaquaic Vineyard Old Vines Dry Farmed,Foxen 7200 2017 Tinaquaic Vineyard Old Vines Dry Farmed Cabernet Franc (Santa Maria Valley),$56, California,93, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Cabernet Franc,2017,Foxen 7200
175,12%,"Paicines, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      There's a regal sense of restraint in this bottling, starting with a light color and aromas of strawberry, white pepper, marjoram and baked soil. Crisp cranberry and raspberry flavors are layered with wild chaparral and desert herbs, a style that will work well with a wide variety of foods, from tacos to tenderloin.                      Matt Kettmann ",Bayly Ranch,I. Brand & Family 2017 Bayly Ranch Cabernet Franc (Paicines),$30, California,93, Central Coast,Paicines,Not rated yet [Add Your Review],Cabernet Franc,2017,I. Brand & Family
176,14%,"Saint-Nicolas-de-Bourgueil, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      Named after the mistress of French King Charles VII who lived nearby in Loches, this wine is rich and concentrated. Its has plenty of the smoky character typical of Cabernet Franc. Everything is extra rich and dense, with powerful black fruits and layers of tannin. Age the wine further and drink from 2021.                      Roger Voss ",Cuvée Agnès Sorel,Pascal & Alain Lorieux 2018 Cuvée Agnès Sorel  (Saint-Nicolas-de-Bourgueil),$55, Loire Valley,92,Saint-Nicolas-de-Bourgueil,,Not rated yet [Add Your Review],Cabernet Franc,2018,Pascal & Alain Lorieux
177,14.7%,"Santa Maria Valley, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Black-plum and boysenberry aromas are lifted by violet on the nose of this bottling from the vineyard's newer vines. There is compelling density to the sip, where berry-paste, black-pepper and crumpled purple-flower flavors make for a very floral and lively sip.                      Matt Kettmann ",Tinaquaic Vineyard,Foxen 7200 2017 Tinaquaic Vineyard Cabernet Franc (Santa Maria Valley),$50, California,92, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Cabernet Franc,2017,Foxen 7200
178,13.9%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Bright blackberry, crushed black-pepper, carnation and black-tea aromas make for a varietally correct entry to the nose of this bottling. There are firm tannins up front on the sip, but they allow wild berries, peppery spices and pencil-shaving flavors to come forward.                      Matt Kettmann ",,Kessler-Haak 2017 Cabernet Franc (Happy Canyon of Santa Barbara),$50, California,92, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Cabernet Franc,2017,Kessler-Haak
179,14.5%,"Stellenbosch, South Africa",750 ml,Red, South Africa,9/1/2020,"
                      Winemaker: Jeff Grier. Attractive herbal and earthy characteristics lead the nose of this wine, with tones of red raspberry leaf, plum skin and cherry stem that sit atop an earthy core of green peppercorn and tobacco leaf. The palate is medium-light in weight and quite spicy, with moderate tannins and ample acidity that create a nice satiny texture and a lingering impression on the finish, with juicy flashes of plum skin and cherry flesh.                      Lauren Buzzeo ",Cape Winemakers Guild Drop Barrel,Villiera 2018 Cape Winemakers Guild Drop Barrel Cabernet Franc (Stellenbosch),N/A,Stellenbosch,92,,,Not rated yet [Add Your Review],Cabernet Franc,2018,Villiera
180,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Suave aromas of blistered strawberries and darker boysenberries meet with a satisfying stony quality on the nose of this bottling, which also shows some loamy earth tones. Hearty blackberry-jam flavors on the palate are layered with oregano, peppercorn and a hint of oak, showing a zesty freshness.                      Matt Kettmann ",Curtis Vineyard,E11even 2016 Curtis Vineyard Cabernet Franc (Santa Ynez Valley),$36, California,92, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Cabernet Franc,2016,E11even
181,14%,"Chinon, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      Eric Santier created a rich, smoothly textured wine that has benefited from the concentration of the vintage. It is ripe wine full of spicy black-berry flavors. Soft tannins are already integrated into the fruitiness. Drink now.                      Roger Voss ",Clos du Saut au Loup Monopole,Domaine Dozon 2018 Clos du Saut au Loup Monopole  (Chinon),$26, Loire Valley,92,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2018,Domaine Dozon
182,13%,"Chinon, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      Proof that Cabernet Franc in Chinon can age well in the historic tuffeau cellars, this wine is still approaching its peak. Wood aging and 50-year-old vines have given great richness and density along with spice and smokiness. Drink this wine now.                      Roger Voss ",Vieilles Vignes,Domaine Gouron 2015 Vieilles Vignes  (Chinon),$36, Loire Valley,92,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2015,Domaine Gouron
183,13.8%,"Long Island, Long Island, New York, US",750 ml,Red, US,9/1/2020,"
                      Crushed thyme, violet, singed rosemary and black pepper make for a pretty, earthy entry to this red. The palate is velvety smooth in feel, showing a juicy red cherry flavor that's propped up by well-mannered tannins. A streak of graphite chimes in on the finish, giving a mouthwatering tang to the close.                      Alexander Peartree ",Caya,Wölffer 2017 Caya Cabernet Franc (Long Island),$37, New York,91, Long Island,Long Island,Not rated yet [Add Your Review],Cabernet Franc,2017,Wölffer
184,14.5%,"Saumur-Champigny, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      This stylish, single-parcel wine is aged in tank to preserve freshness and fruitiness. Acidity and red-berry flavors meld with a hint of pepper and smokiness at the end. Still full of young fruits, the wine will benefit from more aging. Drink from 2021.                      Roger Voss ",Les Loges,Domaine de la Guilloterie 2018 Les Loges  (Saumur-Champigny),$30, Loire Valley,91,Saumur-Champigny,,Not rated yet [Add Your Review],Cabernet Franc,2018,Domaine de la Guilloterie
185,14.9%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,9/1/2020,"
                      Thick, herbaceous and intense in earthy tar and bark, this wine shows its underlying oak and tannins well, with a touch of gun smoke lingering on the finish. The red and black fruits are brawny.                      Virginie Boone ",,Imagery 2016 Cabernet Franc (Sonoma County),$49, California,91, Sonoma,Sonoma County,Not rated yet [Add Your Review],Cabernet Franc,2016,Imagery
186,14.5%,"Saumur-Champigny, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      This stylish, single-parcel wine is aged in tank to preserve freshness and fruitiness. Acidity and red-berry flavors meld with a hint of pepper and smokiness at the end. Still full of young fruits, the wine will benefit from more aging. Drink from 2021.                      Roger Voss ",Les Loges,Domaine de la Guilloterie 2018 Les Loges  (Saumur-Champigny),$30, Loire Valley,91,Saumur-Champigny,,Not rated yet [Add Your Review],Cabernet Franc,2018,Domaine de la Guilloterie
187,14.6%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2020,"
                      This wine is 100% varietal, aged in clay tinaja for 20 months. The aromas draw you into the glass, with notes of freshly chopped cherry meat, savory herbs, mineral and green pepper, showing an appealing sense of purity. Full-bodied flavors coat the palate, with a firm tannic structure backing it up.                      Sean P. Sullivan ",,Covington 2016 Cabernet Franc (Columbia Valley (WA)),$40, Washington,91, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Cabernet Franc,2016,Covington
188,13%,"Chinon, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      Produced from 50-year-old vines planted in Cravant on the north bank of the Vienne, this rich and concentrated wine is dense with red fruits, firm tannins and alternate layers of acidity and spice. Drink from 2021.                      Roger Voss ",Cuvée Terroir,Domaine Gouron 2017 Cuvée Terroir  (Chinon),$29, Loire Valley,91,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2017,Domaine Gouron
189,15%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2020,"
                      Concentrated, dark and tannic, this full-bodied wine packs in dense flavors of blackberry jam and dark chocolate wrapped in a firm layer of tannins. Further sipping reveals tones of baking spices, which also carry through to the finish. Best from 2023.                      Jim Gordon ",Inkblot,Michael David 2017 Inkblot Cabernet Franc (Lodi),$35, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Cabernet Franc,2017,Michael David
190,14%,"Niagara Escarpment, New York Other, New York, US",750 ml,Red, US,9/1/2020,"
                      Tightly coiled aromas of red currant and cherry are lifted by accents of crushed herbs and stone on the nose. With more time in the glass, well-integrated tones of warm spices chime in. The medium-bodied palate is driven by juicy thick-skinned red berry flavors, with graphite and herbs adding depth. The tannins are well-knit and firm, lending ample support alongside integrated acidity to make this a well-balanced offering from the Western New York region.                      Alexander Peartree ",Estate,Freedom Run 2017 Estate Cabernet Franc (Niagara Escarpment),$30, New York,91, New York Other,Niagara Escarpment,Not rated yet [Add Your Review],Cabernet Franc,2017,Freedom Run
191,14%,"Saumur-Champigny, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      With its classic smoky and red-berry flavors, this wine bursts with fruitiness. Tannins give a backdrop to this juicy character that would benefit from further aging. Drink from 2021.                      Roger Voss ",,Famille Duveau 2018  Saumur-Champigny,$20, Loire Valley,90,Saumur-Champigny,,Not rated yet [Add Your Review],Cabernet Franc,2018,Famille Duveau
192,15.3%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2020,"
                      With this 100% varietal, light aromas of jammy red and black fruit, cedar and herbs are followed by ripe, full flavors that initially paint around the edges before coalescing in the middle. It has a big-time yum factor.                      Sean P. Sullivan ",Franc,Covington 2016 Franc Cabernet Franc (Columbia Valley (WA)),$35, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Cabernet Franc,2016,Covington
193,13%,"Hudson River Region, New York Other, New York, US",750 ml,Red, US,9/1/2020,"
                      Aromas of earth, warm spices and red cherry coulis form the nose of this Cabernet Franc that sees 15 months in oak. The palate shows a pleasing mix of ripe red-berry flavors wrapped in allspice. Finely knit tannins are fleshed out by juicy acidity, giving this wine immediate appeal to enjoy in the near term.                      Alexander Peartree ",Proprietor's Special Reserve,Millbrook 2017 Proprietor's Special Reserve Cabernet Franc (Hudson River Region),$40, New York,90, New York Other,Hudson River Region,Not rated yet [Add Your Review],Cabernet Franc,2017,Millbrook
194,14.1%,"Sonoma Mountain, Sonoma, California, US",750 ml,Red, US,9/1/2020,"
                      With 10% Cabernet Sauvignon and 5% Merlot, this red is juicy and high toned, with spicy clove and dried herb accents atop the nuanced dried currant and cranberry. Balanced and medium in weight, it shows balance and elegance.                      Virginie Boone ",Alcaeus Reserve Berger Vineyard,Ancient Oak Cellars 2014 Alcaeus Reserve Berger Vineyard Cabernet Franc (Sonoma Mountain),$80, California,90, Sonoma,Sonoma Mountain,Not rated yet [Add Your Review],Cabernet Franc,2014,Ancient Oak Cellars
195,13%,"Chinon, Loire Valley, France",750 ml,Red, France,9/1/2020,"
                      The intense smokiness of this wine is balanced by perfumed red fruits that come through the ripe tannins. Acidity and a light touch of structure allow the wine to keep freshness and accessibility for the short term, Drink the wine from 2020.                      Roger Voss ",Tradition,La Varenne 2018 Tradition  (Chinon),$23, Loire Valley,90,Chinon,,Not rated yet [Add Your Review],Cabernet Franc,2018,La Varenne
196,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      This is a bright, herbal offering of the variety, 100% represented here, that is richly concentrated in black fruit, lavender and licorice. Acidity keeps it fresh and helps to underscore its essential herbaceousness and earthy black pepper.                      Virginie Boone ",Two Fourteen,Lang & Reed 2016 Two Fourteen Cabernet Franc (Napa Valley),$85, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Franc,2016,Lang & Reed
197,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2020,"
                      Aromas of savory herb, pencil eraser, smoke, barrel spice and cherry are out front. Lip-smacking, elegant pomegranate, chocolate and cherry flavors follow, with light grainy tannins backing it all up. It brings a sense of freshness. The tannins need some time to settle in.                      Sean P. Sullivan ",Waliser Vineyard,Walla Walla Vintners 2017 Waliser Vineyard Cabernet Franc (Walla Walla Valley (WA)),$40, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Cabernet Franc,2017,Walla Walla Vintners
198,14.2%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,9/1/2020,"
                      Lavish oak spices and a velvety, tannic texture make this full-bodied wine extra dramatic. Thick scents of vanilla, mint and cinnamon lead to roasted berry and tobacco flavors that are concentrated and lingering. Best through 2026.                      Jim Gordon ",,2Plank 2016 Cabernet Franc (Amador County),$35, California,90, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Cabernet Franc,2016,2Plank
199,13.5%,"Long Island, Long Island, New York, US",750 ml,Red, US,9/1/2020,"
                      Delicate aromas of ripe cherry and currant meld with singed rosemary and black pepper on the nose. The palate is light in feel but ultraslick in texture, with velvety smooth tannins and juicy acidity building the frame. Firm red berries and slightly charred herbs move to crushed stone on the finish.                      Alexander Peartree ",Caya,Wölffer 2016 Caya Cabernet Franc (Long Island),$35, New York,90, Long Island,Long Island,Not rated yet [Add Your Review],Cabernet Franc,2016,Wölffer
