,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
109,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Subdued aromas suggesting orange rind, yellow apple and walnut follow over to the racy palate, along with a hint of honeyed almond and a candied lemon-drop note. A silky mousse lends polish, while fresh acidity keeps it fresh.                      Kerin O’Keefe ",Castè Extra Dry,Merotto 2019 Castè Extra Dry  (Valdobbiadene Prosecco Superiore),N/A, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Merotto
110,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of ripe white stone fruit, spring blossom and citrus zest lead the nose. On the foaming palate, vibrant acidity accompanies ripe yellow peach, yellow apple and vanilla alongside notes of candied lemon drop and white almond. A creamy mousse offers elegance.                      Kerin O’Keefe ",Millesimato Extra Dry,Val d'Oca 2019 Millesimato Extra Dry  (Valdobbiadene Prosecco Superiore),$18, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Val d'Oca
111,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Foamy and fragrant, this has delicate aromas of green apple and candied citrus drop. On the sweet palate, bright acidity lifts rich flavors of ripe yellow pear, pineapple packed in syrup, candied orange slice and honeyed almond. A creamy perlage provides the backdrop.                      Kerin O’Keefe ",La Primavera di Barbara Dry,Graziano Merotto 2019 La Primavera di Barbara Dry  (Valdobbiadene Prosecco Superiore),N/A, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Graziano Merotto
112,11%,"Asolo Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of jasmine, tropical fruit and green apple lift out of the glass. The fruity aromas carry over to the vibrant palate along with white peach and candied lemon drop before a white-almond close. A silky mousse accompanies the rich flavors.                      Kerin O’Keefe ",,La Gioiosa 2019  Asolo Prosecco Superiore,$18, Veneto,88,Asolo Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,La Gioiosa
113,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Green-apple, toasted nut and chamomile aromas follow over to the palate along with candied lemon drop and bitter walnut. A refined perlage and crisp acidity form the backdrop.                      Kerin O’Keefe ",Extra Dry,La Gioiosa NV Extra Dry  (Valdobbiadene Prosecco Superiore),$18, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,La Gioiosa
114,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of fragrant spring wild flower, tropical fruit and citrus form the delicate nose. On the vibrant palate, bright acidity and a polished mousse accompany Granny Smith apple, white peach and candied lemon drop before a bitter-almond close.                      Kerin O’Keefe ",Extra Dry,Bacio della Luna 2019 Extra Dry  (Valdobbiadene Prosecco Superiore),$25, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Bacio della Luna
115,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of brioche, yellow apple and toasted nut carry over to the dry palate along with hints of Bartlett pear and lemon zest. Bright acidity and a lively perlage keep it vibrant.                      Kerin O’Keefe ",S.C. 1931,Bellenda 2017 S.C. 1931  (Valdobbiadene Prosecco Superiore),$30, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2017,Bellenda
116,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of toasted nut align with grilled herb, white spring flower and white stone fruit. On the palate, invigorating bubbles accompany Bartlett pear, ripe peach and candied tangerine drop.                      Kerin O’Keefe ",Extra Dry,Cà di Rajo 2019 Extra Dry  (Valdobbiadene Prosecco Superiore),$22, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Cà di Rajo
117,13.5%,"Basilicata, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      A bold, fruity nose shows a wealth of tropical fruit alongside rose petals and white pepper. The medium-bodied palate has nice weight and concentration, with juicy tropical-fruit flavors honed by bright acidity and a floral orange-blossom tone.                      Alexander Peartree ",Verbo,Cantina di Venosa 2019 Verbo Malvasia (Basilicata),$17, Southern Italy,88,Basilicata,,Not rated yet [Add Your Review],"Malvasia, Italian White",2019,Cantina di Venosa
118,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      This has delicate aromas suggesting mature white stone fruit, chamomile and toasted nut. The aromas follow through to the brisk palate along with ripe yellow apple and roasted hazelnut alongside steely, invigorating bubbles.                      Kerin O’Keefe ",Rive di San Pietro di Barbozza Brut,Val d'Oca 2019 Rive di San Pietro di Barbozza Brut  (Valdobbiadene Prosecco Superiore),$33, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Val d'Oca
119,12%,"Salento, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      A quiet nose of spring flowers, lemon zest and melon carries to the light-bodied palate. There's a gentle creaminess to it all, lifted by a delicate vein of crushed stone and pushed along by zesty acidity. It's a light, bright wine to enjoy alongside seafood, poultry and roasted veggies.                      Alexander Peartree ",,Cantine Menhir 2019 Verdeca (Salento),$15, Southern Italy,88,Salento,,Not rated yet [Add Your Review],"Verdeca, Italian White",2019,Cantine Menhir
120,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,12/31/2020,"
                      This has subdued aromas suggesting yellow apple and hazelnut. The aromas carry over to the rather evolved palate along with saline notes and vibrant acidity.                      Kerin O’Keefe ",Sant'Andrea Bianco,Pietradolce 2017 Sant'Andrea Bianco  (Etna),$129, Sicily & Sardinia,88,Etna,,Not rated yet [Add Your Review],"Carricante, Italian White",2017,Pietradolce
121,11%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Made with organically grown Glera grapes, this has aromas of green apple, pastry cream and citrus. On the off-dry palate, a foaming perlage and tangy acidity accompany white peaches and candied lemon drops.                      Kerin O’Keefe ",Stefany Extra Dry,Pizzolato NV Stefany Extra Dry  (Valdobbiadene Prosecco),$19, Veneto,88,Valdobbiadene Prosecco,,Not rated yet [Add Your Review],"Glera, Italian White",,Pizzolato
122,11%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of green apple, citrus and medicinal herb are front and center. The aromas carry over to the foaming palate along with lemon drop before a bitter-almond close.                      Kerin O’Keefe ",Extra Brut,Bacio della Luna 2019 Extra Brut  (Conegliano Valdobbiadene Prosecco Superiore),$25, Veneto,88,Conegliano Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Bacio della Luna
123,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      White spring flower, white stone fruit and a whiff of botanical herb form the nose. On the crisp palate, a light mousse and bright acidity accompany green apple and bitter-almond before a lemon-drop close.                      Kerin O’Keefe ",Cuvée del Fondatore,Cà di Rajo 2019 Cuvée del Fondatore  (Valdobbiadene Prosecco Superiore),N/A, Veneto,88,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Cà di Rajo
124,12.5%,"Salento, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      Notes of gravel, melon rind and citrus carry the nose of this brisk white wine. There's a rounded feel to the fruit on the palate, with juicy white plum and tangy citrus peels meeting a slight bitter-almond tone.                      Alexander Peartree ",,Tenute Rubino 2018 Malvasia Bianca (Salento),N/A, Southern Italy,87,Salento,,Not rated yet [Add Your Review],"Malvasia Bianca, Italian White",2018,Tenute Rubino
125,N/A,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Granny Smith apple and toasted nut aromas lead the nose on this foaming sparkler. Reflecting the nose, the tangy palate offers mature pear and bitter-almond alongside crisp acidity.                      Kerin O’Keefe ",Lebano Brut,Ciodet NV Lebano Brut  (Valdobbiadene Prosecco Superiore),N/A, Veneto,87,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,Ciodet
126,N/A,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Granny Smith apple and toasted nut aromas lead the nose on this foaming sparkler. Reflecting the nose, the tangy palate offers mature pear and bitter-almond alongside crisp acidity.                      Kerin O’Keefe ",Lebano Brut,Ciodet NV Lebano Brut  (Valdobbiadene Prosecco Superiore),N/A, Veneto,87,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,Ciodet
127,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Delicate scents of white spring flower and white stone fruit waft out of the glass. On the crisp palate, racy acidity and a foaming mousse accompany Granny Smith apple and white almond.                      Kerin O’Keefe ",Brut,Santi 2019 Brut  (Valdobbiadene Prosecco Superiore),$18, Veneto,87,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Santi
128,13%,"Puglia, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      Brisk aromas of lemon, melon rind and crushed stone carry to the lightly concentrated palate. There's a bit of a creamy, yeasty note on the midpalate, but fresh lemony zestiness rises back to bring a crisp finish.                      Alexander Peartree ",Curtirussi,Mocavero 2019 Curtirussi Verdeca (Puglia),$18, Southern Italy,87,Puglia,,Not rated yet [Add Your Review],"Verdeca, Italian White",2019,Mocavero
129,11%,"Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Packaged in a stunning ridged bottle, this has delicate scents of white spring flower, citrus and a hint of nut. The tangy palate offers mature yellow apple, candied lemon drop and a note bitter almond alongside a lively perlage and crisp acidity.                      Kerin O’Keefe ",Extra Dry,Piccini NV Extra Dry  (Prosecco),$18, Veneto,87,Prosecco,,Not rated yet [Add Your Review],"Glera, Italian White",,Piccini
130,13%,"Matera, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      Crisp aromas of yellow apple, green pear and blanched almond start off this straightforward yet enjoyable white. It's tangy and lifted on the light-bodied palate, driven by powerful waves of citrus-laden acidity. There's a mild grip of almond on the finish. This zesty offering needs some food to counteract all that acidity. Enjoy with seafood or poultry.                      Alexander Peartree ",San Basile,Taverna 2019 San Basile Greco Bianco (Matera),$15, Southern Italy,87,Matera,,Not rated yet [Add Your Review],"Greco Bianco, Italian White",2019,Taverna
131,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Subtle aromas of green apple, spring blossom and sage follow through to the brisk, off-dry palate, along with candied lemon drop. Firm acidity and steely bubbles provide the backdrop.                      Kerin O’Keefe ",Extra Dry,Jako Wine NV Extra Dry  (Valdobbiadene Prosecco Superiore),$15, Veneto,86,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,Jako Wine
132,13%,"Basilicata, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      A feint nose of lemon, apple and blanched almond starts off this straightforward white. It's light in feel, with tart lemon and orchard-fruit flavors that end on a brisk salted citrus note.                      Alexander Peartree ",Volcanico,Paternoster 2018 Volcanico Falanghina (Basilicata),$20, Southern Italy,86,Basilicata,,Not rated yet [Add Your Review],"Falanghina, Italian White",2018,Paternoster
133,12.5%,"Cirò, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      Mild aromas of lemon and white flowers carry a candied edge to them on the nose. This is bright and zesty on the palate, boasting straightforward flavors of banana and tangy tropical fruit.                      Alexander Peartree ",Segno,Librandi 2019 Segno  (Cirò),$14, Southern Italy,85,Cirò,,Not rated yet [Add Your Review],"Greco Bianco, Italian White",2019,Librandi
134,11%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of green apple, citrus rind and medicinal notes are front and center. The aromas follow over to the brisk, simple palate along with a hint of vanilla and lively, steely bubbles.                      Kerin O’Keefe ",,Cecilia Beretta 2019  Conegliano Valdobbiadene Prosecco Superiore,$10, Veneto,85,Conegliano Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Cecilia Beretta
135,11%,"Valdobbiadene Superiore di Cartizze, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of adhesive bandage and walnut form the nose. The muddled palate is both sweet and bitter, offering ripe white peach, candied notes, astringent medicinal herb and sweet-and-sour sauce alongside harsh, steely bubbles.                      Kerin O’Keefe ",Dry,Bacio della Luna 2019 Dry  (Valdobbiadene Superiore di Cartizze),$35, Veneto,84,Valdobbiadene Superiore di Cartizze,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Bacio della Luna
136,13%,"Calabria, Southern Italy, Italy",750 ml,White, Italy,12/31/2020,"
                      Fermented in Acacia, this gold-hued white is taut and gripping on the palate. Lemon-peel, apricot-skin and pine flavors are wrapped in tannins reminiscent of over-steeped white tea. It ends a bit bitter and astringent.                      Alexander Peartree ",,Statti 2016 Mantonico (Calabria),$26, Southern Italy,83,Calabria,,Not rated yet [Add Your Review],"Mantonico, Italian White",2016,Statti
137,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Fermented in the bottle but not disgorged, this has aromas of medicinal herb and adhesive bandage. The pungent aromas carry over to the muddled palate along with hints of yogurt, bread dough and orange-rind set against sharply brisk acidity.                      Kerin O’Keefe ",VS Extra Brut,Bellenda 2018 VS Extra Brut  (Valdobbiadene Prosecco Superiore),$28, Veneto,83,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2018,Bellenda
138,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Silky smooth and savory, this stunning sparkler has delicate scents of white spring flower, white stone fruit, fennel and bread dough. Focused and loaded with finesse, the creamy palate doles out ripe Bartlett pear, yellow apple and ginger alongside bright acidity and an extremely refined perlage.                      Kerin O’Keefe ",Nodi Brut,Nino Franco 2018 Nodi Brut  (Valdobbiadene Prosecco Superiore),$36, Veneto,95,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2018,Nino Franco
139,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      White spring blossom, citrus and pastry dough aromas shape the nose along with a whiff of vanilla on this crisp, lightly sparkling wine. Refermented in the bottle with indigenous yeasts, the savory bone-dry palate delivers mature yellow apple, Bartlett pear, Meyer lemon and white almond set against vibrant acidity. It's utterly delicious, with a tangy mineral finish.                      Kerin O’Keefe ",Rifermentato in bottiglia,Ca' dei Zago 2019 Rifermentato in bottiglia  (Valdobbiadene Prosecco Superiore),$40, Veneto,95,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Ca' dei Zago
140,11%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Racy, savory and mineral driven, this radiant, chiseled semisparkler delivers flavors of ripe pear, apple, tangy white grapefruit and graphite. Made with organically farmed grapes, it boasts vibrant acidity that adds to the mineral tension while a light mousse lends finesse.                      Kerin O’Keefe ",Colfondo Indigeno Vino Frizzante Su Alto,L'Antica Quercia 2017 Colfondo Indigeno Vino Frizzante Su Alto  (Valdobbiadene Prosecco),$27, Veneto,93,Valdobbiadene Prosecco,,Not rated yet [Add Your Review],"Glera, Italian White",2017,L'Antica Quercia
141,12%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Heady aromas of hawthorn, white stone fruit and a whiff of crushed botanical herb shape the delicate, enticing nose. The creamy palate doles out ripe Bartlett pear, white peach and savory notes of bread dough alongside a silky mousse. Bright acidity lifts the rich flavors.                      Kerin O’Keefe ",Vigneto della Riva di San Floriano Brut,Nino Franco 2019 Vigneto della Riva di San Floriano Brut  (Valdobbiadene Prosecco Superiore),$29, Veneto,93,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Nino Franco
142,11.5%,"Valdobbiadene Superiore di Cartizze, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Aromas of white stone fruit, white spring flower and alpine herb almost leap from the glass in this fragrant sparkler. Polished and savory, the radiant palate features Granny Smith apple, lemon zest and wild sage alongside an elegant, foaming mousse and bright acidity. It closes on a white-almond note.                      Kerin O’Keefe ",La Rivetta Brut,Villa Sandi 2019 La Rivetta Brut  (Valdobbiadene Superiore di Cartizze),$45, Veneto,93,Valdobbiadene Superiore di Cartizze,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Villa Sandi
143,12.5%,"St. Helena, Napa, California, US",750 ml,White, US,12/1/2020,"
                      From 40-plus-year-old vines grown in the northern part of St. Helena, this wine has hugely inviting aromas of peach. Dry, it sparkles in acidity and remains sizzling fresh on the palate, with a stony minerality that contributes texture to the light racy core.                      Virginie Boone ",,Lola 2019 Malvasia Bianca (St. Helena),$38, California,93, Napa,St. Helena,Not rated yet [Add Your Review],"Malvasia Bianca, Italian White",2019,Lola
144,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Opening with enticing scents of white stone fruit, citrus zest and hawthorn, this focused sparkler is savory and elegant. On the dry palate, bright acidity and a tantalizing, silky mousse accompany ripe Bartlett pear, white peach and dried aromatic herb alongside tangy acidity. It closes on a white-almond note.                      Kerin O’Keefe ",Brut,Nino Franco NV Brut  (Valdobbiadene Prosecco Superiore),$25, Veneto,93,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,Nino Franco
145,11.5%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Creamy and delicious, this elegant sparkler shows Valdobbiadene's serious potential for yielding savory, compelling wines. It opens with delicate but enticing scents of spring wild flower, white stone fruit and a whiff of hay. It's loaded with finesse, featuring ripe apple, Bartlett pear and hints of sage and almond set against a silky perlage of small continuous bubbles. Bright acidity keeps it balanced.                      Kerin O’Keefe ",Cuvée del Fondatore Graziano Rive di Col San Martino Brut,Merotto 2019 Cuvée del Fondatore Graziano Rive di Col San Martino Brut  (Valdobbiadene Prosecco),N/A, Veneto,93,Valdobbiadene Prosecco,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Merotto
146,11.5%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Aromas of ripe orchard fruit and a delicate whiff of freshly made bread dough waft out of the glass along with a whiff of honeysuckle. The tangy palate features ripe pear, white almond and yellow apple alongside a foaming mousse and fresh acidity before a dry finish.                      Kerin O’Keefe ",Rive di Ogliano Extra Brut,BiancaVigna 2019 Rive di Ogliano Extra Brut  (Conegliano Valdobbiadene Prosecco Superiore),$23, Veneto,92,Conegliano Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,BiancaVigna
147,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Heady aromas of honeysuckle and Granny Smith apple are front and center. On the tangy, foaming palate, a silky mouse accompanies flavors of green apple, white peach and candied lemon drop. It closes on a white-almond note while vibrant acidity lifts the rich flavors.                      Kerin O’Keefe ",Giustino B. Extra Dry,Ruggeri & C. 2019 Giustino B. Extra Dry  (Valdobbiadene Prosecco Superiore),$32, Veneto,92,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Ruggeri & C.
148,11%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Golden-apple and fragrant white spring-flower aromas are front and center on this bright refreshing sparkler. On the vibrant palate, crisp acidity and a foaming perlage frame Bartlett pear, orange zest and the barest note suggesting white almond.                      Kerin O’Keefe ",Rustico Brut,Nino Franco NV Rustico Brut  (Valdobbiadene Prosecco Superiore),$18, Veneto,92,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",,Nino Franco
149,10.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2020,"
                      Made with organically farmed Grecanico grapes, this fresh, compelling wine opens with enticing scents of Spanish broom, pear, smoke and a whiff of honey. Fermented and aged for seven months in amphora, it's smooth, svelte, savory and yet softly rounded at the same time, delivering dried apricot, lemon drop, savory mineral and briny black olive. It continues to blossom in the glass.                      Kerin O’Keefe ",Pithos Bianco,COS 2018 Pithos Bianco Grecanico (Terre Siciliane),$38, Sicily & Sardinia,92,Terre Siciliane,,Not rated yet [Add Your Review],"Grecanico, Italian White",2018,COS
150,10.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      This creamy, sweet sparkler opens with heady aromas of Granny Smith apple, exotic fruit and candied citrus zest. The aromas follow over to the bright, fruity palate along with white-almond notes and a foaming perlage. Fresh acidity lifts the rich flavors.                      Kerin O’Keefe ",Primo Franco Dry,Nino Franco 2019 Primo Franco Dry  (Valdobbiadene Prosecco Superiore),$40, Veneto,92,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Nino Franco
151,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      An outstanding expression of the Extra Dry version, this focused, elegant sparkler opens with delicate aromas of spring blossom, ripe white stone fruit, botanical herb and a yeasty whiff of bread dough. The foaming palate shows finesse and flavor, doling out green apple, lemon drop and Bartlett pear before an almond close. A creamy perlage provides silky texture while vibrant acidity lifts the rich flavors.                      Kerin O’Keefe ",Extra Dry,BiancaVigna 2019 Extra Dry  (Valdobbiadene Prosecco Superiore),N/A, Veneto,92,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,BiancaVigna
152,11.5%,"Asolo Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Made with organically grown grapes this delicately scented, semisparkler offers citrus, white stone fruit and a whiff of pastry dough. Refermented in the bottle, the bone-dry palate features crisp green apple, juicy pink grapefruit and a hint of graphite alongside vibrant acidity. Make sure to enjoy the whole bottle—the natural sediment at the bottom lends even more flavor to the last glass.                      Kerin O’Keefe ",Col Fondo Vino Bio Frizzante,Case Paolin 2018 Col Fondo Vino Bio Frizzante  (Asolo Prosecco Superiore),$20, Veneto,92,Asolo Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2018,Case Paolin
153,11.5%,"Asolo Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Aromas of green apple and honeysuckle carry over to the savory palate along with ripe white peach and pear. Made with organically farmed grapes, it features bright acidity and a silky, foaming mousse that keeps it fresh and elegant.                      Kerin O’Keefe ",Brut,Case Paolin 2019 Brut  (Asolo Prosecco Superiore),$20, Veneto,92,Asolo Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Case Paolin
154,11.5%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Heady scents of white spring flower, orchard fruit and bread dough form the alluring nose. Made with organically farmed grapes, the bright, savory palate doles out green apple, white peach, vanilla and lemon drop alongside an elegant mousse.                      Kerin O’Keefe ",Rive di Scomigo Matiù Brut,L'Antica Quercia 2019 Rive di Scomigo Matiù Brut  (Conegliano Valdobbiadene Prosecco Superiore),$29, Veneto,92,Conegliano Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,L'Antica Quercia
155,11.5%,"Conegliano Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Enticingly fragrant, this has heady aromas of perfumed spring flower, white stone fruit and aromatic herb. On the dry, foaming palate, bright acidity lifts creamy white peach, crunchy green apple and a hint of honeydew melon before a white-almond close. A silky perlage lends elegance.                      Kerin O’Keefe ",Rive di Soligo Extra Brut,BiancaVigna 2019 Rive di Soligo Extra Brut  (Conegliano Valdobbiadene Prosecco Superiore),$23, Veneto,92,Conegliano Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,BiancaVigna
156,11.5%,"Valdobbiadene Prosecco Superiore, Veneto, Italy",750 ml,Sparkling, Italy,12/1/2020,"
                      Green-apple, spring-blossom and pastry-dough aromas waft out of the glass. Polished and vibrant, the delicious palate doles out creamy white peach, ripe pear and candied lemon drop alongside bright acidity. An elegant mousse gives it a silky texture.                      Kerin O’Keefe ",Ius Naturae,Bortolomiol 2019 Ius Naturae  (Valdobbiadene Prosecco Superiore),$20, Veneto,92,Valdobbiadene Prosecco Superiore,,Not rated yet [Add Your Review],"Glera, Italian White",2019,Bortolomiol
157,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2020,"
                      Fragrant, refreshing and delicious, this opens with aromas of grapefruit, white spring flower and Mediterranean brush. The aromas carry over to the vibrant, savory palate along with juicy pineapple, peach and wild herb before a tangy saline finish.                      Kerin O’Keefe ",Laluci,Baglio del Cristo di Campobello 2019 Laluci Grillo (Sicilia),$30, Sicily & Sardinia,91,Sicilia,,Not rated yet [Add Your Review],"Grillo, Italian White",2019,Baglio del Cristo di Campobello
158,13%,"Ballard Canyon, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      Winemaker Marco Lucchesi is originally from Pisa, Italy, so it makes sense that he's exploring this Italian grape, relatively new to California. Aromas of pink lemonade, surf wax and coconut show on the nose, while the palate is broad with peach rind, apricot and an underlying waxy texture and flavor.                      Matt Kettmann ",Tierra Alta Vineyards,Section Wines 2019 Tierra Alta Vineyards Arneis (Ballard Canyon),$32, California,91, Central Coast,Ballard Canyon,Not rated yet [Add Your Review],"Arneis, Italian White",2019,Section Wines
159,12.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2020,"
                      Delicate but alluring scents of yellow spring flower, white stone fruit and Mediterranean scrub form the nose on this elegant white. Racy and linear, the savory palate features yellow apple, lemon drop and saline before a hazelnut close.                      Kerin O’Keefe ",Luci Luci,Al-Cantàra 2018 Luci Luci  (Etna),$30, Sicily & Sardinia,91,Etna,,Not rated yet [Add Your Review],"Carricante, Italian White",2018,Al-Cantàra
160,12.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2020,"
                      Aromas of Spanish broom, yellow peach and wet stone mingle with whiffs of hazelnut. Reflecting the nose, the elegant, vibrant palate offers apricot, Meyer lemon, toasted nut and saline mineral notes framed in bright acidity.                      Kerin O’Keefe ",Calderara,Cottanera 2018 Calderara  (Etna),$40, Sicily & Sardinia,91,Etna,,Not rated yet [Add Your Review],"Carricante, Italian White",2018,Cottanera
