,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
159,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      This wine is light in color for the variety and vintage. The aromas bring notes of peat, dried stem and moist soil. The elegant, textured smoked meat flavors meanwhile are all about grace and precision. A lingering finish follows. As always with this producer, it's a wine intended to be enjoyed with food. Pair it with grilled lamb chops.                      Sean P. Sullivan ",John Lewis,Gramercy 2017 John Lewis Syrah (Walla Walla Valley (WA)),$87, Washington,92, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2017,Gramercy
160,14%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,Red, US,4/1/2021,"
                      Cowhorn's reserves are given extra bottle age before release—a good policy with wines such as this dark, earthy and aromatic Syrah. Tart, chewy boysenberry and marionberry fruit is in play, along with chewy tannins and a broad streak of vanilla. This would best be tucked away another few years or aggressively decanted prior to drinking.                      Paul Gregutt ",Reserve,Cowhorn 2016 Reserve Syrah (Applegate Valley),$75, Oregon,92, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Syrah,2016,Cowhorn
161,14.7%,"Eden Valley, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      Despite the relatively cool climes of the Eden Valley and the lift of red fruit they provide, this is a big, rich wine with quite a lot of oak influence. Strawberry and cherry fruit is ensconced in mint chocolatey barrel characters. The palate is equally oak-driven, particularly on the finish. But there's a silkiness and freshness to the fruit, and tannins are textural and well-structured. This is destined for the cellar and should age nicely. Drink 2022–2040.                      Christina Pickard ",Loechel,Powell & Son 2017 Loechel Shiraz (Eden Valley),$115, South Australia,92,Eden Valley,,Not rated yet [Add Your Review],Shiraz,2017,Powell & Son
162,14.4%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      This Syrah is cofermented with 4% Viognier, and its aromas are bright, with notes of fresh orange zest, black olive, medicine, smoked meat and firepit. Soft, plush, velvety flavors follow. Orange rind notes linger on the finish. It has a juicy feel that ups the interest. The Viognier plays a prominent role at present.                      Sean P. Sullivan ",The Funk Estate,Saviah 2018 The Funk Estate Syrah (Walla Walla Valley (WA)),$65, Washington,92, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Saviah
163,14.9%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Toasty aromas of caramelized black plums and blackberry jam meet with a wet soil minerality on the nose of this bottling. It's full flavored on the palate, where espresso-bean, grilled berry and charred plum elements are wrapped in heavy woodsmoke.                      Matt Kettmann ",Sofia's Star,McClain Cellars 2018 Sofia's Star Syrah (Santa Ynez Valley),$52, California,92, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Syrah,2018,McClain Cellars
164,14.6%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Baked black-currant, woodsmoke, raspberry jam and smoked beef aromas show on the nose of this bottling. There's a tarragon and fennel combination on the palate that gives depth to the black-plum, dried berry and light cocoa flavors.                      Matt Kettmann ",Watch Hill Vineyard,Montemar 2015 Watch Hill Vineyard Syrah (Santa Barbara County),$40, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2015,Montemar
165,15%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      Koonunga Hill, with its rich clay soil, is an old vine site often associated with Penfolds, who use the name for a whole range of their wines across multiple districts. This wine is entirely from the old vines. It's a high octane bottling, at 15% alcohol, but is a great example of the site. The nose is a heady combo of plums, blueberries, polished oak, baking spice and chocolate. There's a sleek sheen to the tannins and a lovely acidity that keeps the fruit fresh. Oak is very present here, too. Drink now–2028.                      Christina Pickard ",Schulz,Powell & Son 2017 Schulz Shiraz (Barossa Valley),$115, South Australia,91,Barossa Valley,,Not rated yet [Add Your Review],Shiraz,2017,Powell & Son
166,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      This very dark bottling begins with powerful aromas of baked black currant, rich cocoa sauce and Dr Pepper-like spices on the nose. The palate is deep in purple fruits and flowers, with earthy stone, cappuccino and charred meat flavors also popping up.                      Matt Kettmann ",,San Simeon 2019 Syrah (Paso Robles),$25, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Syrah,2019,San Simeon
167,15%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      One of Torbreck's most affordable reds, this is a rich, chocolaty winter warmer with plenty to like. Aromas of cranberry, plum, beetroot, cocoa and savory herbs and spices lead into a powerful, mouthcoating palate. Tannins are dusty and chewy, lightened by a lift of acidity and juicy fruit. There's a lick of oak showing here—more so than on the previous vintage. A plate of protein is recommended.                      Christina Pickard ",Woodcutter's,Torbreck 2018 Woodcutter's Shiraz (Barossa Valley),$28, South Australia,91,Barossa Valley,,Not rated yet [Add Your Review],Shiraz,2018,Torbreck
168,14%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,Red, US,4/1/2021,"
                      Varietally true, this proffers up the classic blue and purple fruits and earthy tannins, along with plenty of astringent herbal accents. Hints of umami, including dried seaweed, can be sniffed and tasted along with prettier plummy fruit. It finishes with ample, rather sticky tannins.                      Paul Gregutt ",Sentience,Cowhorn 2016 Sentience Syrah (Applegate Valley),$55, Oregon,91, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Syrah,2016,Cowhorn
169,14.7%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      This wine is a classic expression of Rocks District fruit, with notes of green olive tapenade, chopped parsley, flower, orange rind, soot and, of course, a whiff of funk. Broad, expansive medicine and olive flavors follow, showing intensity and depth.                      Sean P. Sullivan ",The Stones Speak Estate,Saviah 2018 The Stones Speak Estate Syrah (Walla Walla Valley (WA)),$55, Washington,91, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Saviah
170,14.4%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      The aromas immediately place this wine in the Rocks District, with notes of moist earth, black pepper, peat and firepit, along with orange rind. Soft, plush fruit and savory flavors follow, bringing restraint and sophistication alongside a lightly creamy feel.                      Sean P. Sullivan ",Frontière Funk Vineyard,Maison Bleue 2018 Frontière Funk Vineyard Syrah (Walla Walla Valley (WA)),$75, Washington,91, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Maison Bleue
171,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Bright aromas of berry, gummy and cherry along with whiffs of smoke are followed by fruit flavors that bring purity. The balance is lovely.                      Sean P. Sullivan ",Gravière Stone Valley Vineyard,Maison Bleue 2018 Gravière Stone Valley Vineyard Syrah (Walla Walla Valley (WA)),$65, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Maison Bleue
172,14.4%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Coming from a Rocks District vineyard known for its quality but never the area's signature funk, this producer's fruit-forward style is on display. Fresh berry, orange rind, flower and gummy bear aromas lead to elegant, pure fruit flavors. It's a vivid display of this area and vineyard.                      Sean P. Sullivan ",Voyageur LeFore Vineyard,Maison Bleue 2018 Voyageur LeFore Vineyard Syrah (Walla Walla Valley (WA)),$50, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Maison Bleue
173,14.5%,"California, California Other, California, US",750 ml,Red, US,4/1/2021,"
                      This robust and mouthcoating wine offers generous black fruits, hints of white and black pepper and a firm but rich texture. It flirts with a gamy, earthy character for added complexity that's rare in a wine this affordable.                      Jim Gordon ",,One Leaf 2018 Shiraz (California),$10, California,90, California Other,California,Not rated yet [Add Your Review],Shiraz,2018,One Leaf
174,14.5%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is a rich, old school Barossa Shiraz. Plump fruit in the form of currents and blueberries are backed by notes of olive brine, earthy spice, charred veg and a furniture polish-and-vanilla-oak character. The palate is dense but not overtly syrupy or muscular. There's quite a bit of high gloss oak showing here but plenty of fruit and spice, too. This is well-groomed but wouldn't it be nice if a few freckles showed through all the makeup?                      Christina Pickard ",,Powell & Son 2017 Shiraz (Barossa Valley),$31, South Australia,90,Barossa Valley,,Not rated yet [Add Your Review],Shiraz,2017,Powell & Son
175,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      The aromas are reserved, with notes of green olive, cigar box, medicine and firepit. Sleek plum and savory flavors follow. It's pleasing, but all seems quite pulled back.                      Sean P. Sullivan ",Reserve,Saviah 2018 Reserve Syrah (Walla Walla Valley (WA)),$45, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Saviah
176,13.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      Well balanced and elegant, this medium-bodied wine blends tasty but not showy cherry, black-and blackberry flavors on light tannins. It's easy to sip and appreciate and will be equally easy to pair with food.                      Jim Gordon ",,Skinner 2018 Syrah (El Dorado),$30, California,89, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Syrah,2018,Skinner
177,14.8%,"Monterey, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Blackberry-jam, muddled prune and fruitcake aromas show on the nose of this bottling from a high-elevation vineyard east of Salinas. Savory and rich flavors of roasted fig and plum meet with fudge and nutmeg on the palate.                      Matt Kettmann ",Solo Concert Coastview Vineyard,Thacher 2017 Solo Concert Coastview Vineyard Syrah (Monterey),$52, California,89, Central Coast,Monterey,Not rated yet [Add Your Review],Syrah,2017,Thacher
178,14.7%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Firepit and Kalamata olive aromas are followed by pillowy soft smoke and medicine flavors. It brings plenty of goodness, but the medicinal notes distract.                      Sean P. Sullivan ",Lewis Vineyard,Saviah 2017 Lewis Vineyard Syrah (Yakima Valley),$50, Washington,89, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Syrah,2017,Saviah
179,15%,"Barossa, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is a ripe Cab that opens with notes of currant, plum, tobacco and eucalyptus leaf, with a savory backbone. The palate is muscular, with fine, savory tannins and lingering fruit flavors. This lacks the depth and finesse of Tanunda's more premium wines but is a solid drop nonetheless.                      Christina Pickard ",Grand Barossa,Château Tanunda 2018 Grand Barossa Shiraz (Barossa),$23, South Australia,89,Barossa,,Not rated yet [Add Your Review],Shiraz,2018,Château Tanunda
180,13.9%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Roasted coffee, black-plum-extract and fig aromas show on the nose of this bottling, which includes 9% Viognier. The palate is medium to lighter bodied, with tangy acidity and taut tannins revealing wild plum, dried berry and clay flavors.                      Matt Kettmann ",Test Pilot F-104 Starfighter,Cooper-Garrod 2015 Test Pilot F-104 Starfighter Syrah (Santa Cruz Mountains),$41, California,89, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Syrah,2015,Cooper-Garrod
181,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      The aromas draw you into the glass, with notes of ember, funk, plum and coffee. With fruit coming from Watermill, Funk, Lewis and Anna Marie vineyards, the palate is more elegantly styled but still flavorful. It's a very pulled back, pretty expression of the variety.                      Sean P. Sullivan ",,Saviah 2018 Syrah (Walla Walla Valley (WA)),$32, Washington,89, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Saviah
182,13.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,4/1/2021,"
                      This Syrah has aromas of dark-skinned fruit, cedar and vanilla. The firm palate presents black-currant jam, licorice and mocha alongside polished tannins.                      Kerin O’Keefe ",Poggio Querciolo,Casa di Terra 2018 Poggio Querciolo Syrah (Toscana),$32, Tuscany,89,Toscana,,Not rated yet [Add Your Review],Syrah,2018,Casa di Terra
183,13%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,Red, US,4/1/2021,"
                      Sourced from the Deux Vert Vineyard, this includes 10% Viognier, presumably cofermented. It's a delicate but deeply penetrating style, atypical for most Oregon Syrahs. Light, tart red fruits, citrus and a hint of leather push down and through, maintaining a fine balance in an evocative, herbal finish.                      Paul Gregutt ",A Peridot Afternoon,Day 2017 A Peridot Afternoon Syrah (Yamhill-Carlton),$34, Oregon,89, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Syrah,2017,Day
184,14.5%,"South Australia, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      Penfolds's oldest bin label is an old school, American oak-laden wine. The nose hides the barrel influence somewhat with layers of mint, licorice, mocha and baking spice aromas propping up plump plum and dark cherry fruit. The palate, however, is highly oak-driven. The plush fruit sits heavily but offers some tangy refreshment amid a soft line of spicy tannins. Drink now–2028.                      Christina Pickard ",Bin 28 Kalimna,Penfolds 2018 Bin 28 Kalimna Shiraz (South Australia),$40, South Australia,88,South Australia,,Not rated yet [Add Your Review],Shiraz,2018,Penfolds
185,14.7%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Fresh black-currant and black-plum-extract aromas show on the nose of this bottling, as do hints of purple flowers. It's lightly bodied on the sip, with light lavender touches, making for an easy quaff.                      Matt Kettmann ",,Santa Barbara Winery 2017 Syrah (Santa Ynez Valley),$22, California,88, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Syrah,2017,Santa Barbara Winery
186,14.7%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Candied yet sour blackberry aromas are a bit tangy on the nose of this bottling, and are also lifted by hints of violet. The palate is slightly sour but smoothed out with boysenberry, aged meat, white-pepper and licorice flavors.                      Matt Kettmann ",Les Amours,Vie Winery 2017 Les Amours Syrah (Santa Barbara County),$47, California,88, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2017,Vie Winery
187,14.9%,"South Australia, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This shows little sense of place or variety, but it's a tasty drop nonetheless, especially for the price. The nose is spicy and fruity, offering up enticing aromas of fresh cherry, plum, bay leaf, thyme and ground pepper. The palate is on the thin, astringent side but with just enough texture and tannin structure to keep the fruit in balance.                      Christina Pickard ",,Layer Cake 2019 Shiraz (South Australia),$16, South Australia,88,South Australia,,Not rated yet [Add Your Review],Shiraz,2019,Layer Cake
188,14.7%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Black-plum skins, lavender and a hint of balsamic berries show on the nose of this bottling. The palate is tart and tangy with black plum, as complexity comes through with hints of thyme and black pepper.                      Matt Kettmann ",White Hawk Vineyard,Vie Winery 2017 White Hawk Vineyard Syrah (Santa Barbara County),$49, California,88, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2017,Vie Winery
189,16%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Cedar and dark-plum aromas meet with crumpled herbs and a hint of charred game on the nose of this bottling. There are hints of asphalt and black pepper on the palate, but it's the woody, roasted plum element that is more dominant.                      Matt Kettmann ",,Meadowlark 2016 Syrah (Santa Barbara County),$30, California,88, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2016,Meadowlark
190,14.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Aromas of forest floor, brown stem, red apple and flower are followed by light, graceful fruit flavors. It's part intrigue, part delivery, with good things happening, but the concentration seems light.                      Sean P. Sullivan ",Reserve,Mercer 2017 Reserve Syrah (Horse Heaven Hills),$42, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Syrah,2017,Mercer
191,15.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      The aromas offer notes of cocoa, sweet barrel spice and red fruit. The palate is light but flavorful, tapering toward the blue fruit-filled finish. There's less concentration than the listed abv would suggest.                      Sean P. Sullivan ",Boss Lady Adelaide AJ Mathison Estate Grown,Stemilt Creek NV Boss Lady Adelaide AJ Mathison Estate Grown Syrah (Columbia Valley (WA)),$28, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Syrah,,Stemilt Creek
192,14%,"McLaren Vale, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is, hence the name, a drink-now style with no added sulfites. It's a clean wine but stylistically it feels confused, wanting, perhaps for more whole bunch or something to add more refreshment. Fruity and ripe, it leads with fleshy red berries, damp leaves, violet and a slight meaty note. The fruit on the palate feels somewhat heavy and syrupy even while the texture is thin with plenty of acidity. Tannins are soft but astringent and don't quite jell.                      Christina Pickard ",Now Made With Organic Grapes,Paxton 2019 Now Made With Organic Grapes Shiraz (McLaren Vale),$20, South Australia,87,McLaren Vale,,Not rated yet [Add Your Review],Shiraz,2019,Paxton
193,14.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Light aromas of plum and wood spice are followed by somewhat lighter-styled black pepper and plum flavors. The concentration seems a bit light at times, but what's there pleases.                      Sean P. Sullivan ",White Bluffs Vineyard Estate Grown & Bottled,Claar 2018 White Bluffs Vineyard Estate Grown & Bottled Syrah (Columbia Valley (WA)),$30, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Syrah,2018,Claar
194,14.8%,"Sta. Rita Hills, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Slightly overextracted aromas of blackberry paste, raisin and root beer show on the nose of this bottling. It's similar on the palate, where those extract fruit tones meet with a crushed rock minerality.                      Matt Kettmann ",Lafond Vineyard,Lafond 2017 Lafond Vineyard Syrah (Sta. Rita Hills),$24, California,87, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Syrah,2017,Lafond
195,14.5%,"Barossa, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is warm, ripe South Aussie Shiraz at an affordable price. It opens with dense, slightly woody aromas of cherry chocolate and blackberry jam backed by a bit of damp earth and savory spice. The plush fruit and chunky oak notes continue on the palate, where fruit feels a little stewed and tannins a bit astringent.                      Christina Pickard ",Black Clay,St Hallett 2018 Black Clay Shiraz (Barossa),$16, South Australia,86,Barossa,,Not rated yet [Add Your Review],Shiraz,2018,St Hallett
196,14.7%,"Redwood Valley, Mendocino County, California, US",750 ml,Red, US,4/1/2021,"
                      Superripe and chocolaty in flavor, this full-bodied and smooth-textured wine offers raisin and dried plum notes topped with a dusty, sunbaked character.                      Jim Gordon ",Tollini Vineyard,Jigar 2017 Tollini Vineyard Syrah (Redwood Valley),$30, California,86, Mendocino County,Redwood Valley,Not rated yet [Add Your Review],Syrah,2017,Jigar
197,14.75%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Dried berries and light leather aromas show on the nose of this decade-old bottling. The palate is also leathery, with a hint of cracked pepper and woody palo santo flavors.                      Matt Kettmann ",Estate,Meadowlark 2009 Estate Syrah (Santa Barbara County),$35, California,85, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2009,Meadowlark
198,15%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      There's still a bountiful rush of acidity on this nearly decade-old bottle, yet the age is showing in other ways. Aromas of very ripe yet leathery caramelized berry lead into a smoky, charred berry palate, with slightly bitter tannins.                      Matt Kettmann ",,Meadowlark 2012 Syrah (Santa Barbara County),$35, California,85, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Syrah,2012,Meadowlark
199,14.9%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is a ripe, confected Shiraz with notes of blackberry jam and vanillin oak. The palate is disjointed, with a rush of acidity that somewhat sours the fruit. Slightly astringent tannins angle for space.                      Christina Pickard ",,3 Rings 2019 Shiraz (Barossa Valley),$20, South Australia,85,Barossa Valley,,Not rated yet [Add Your Review],Shiraz,2019,3 Rings
200,14%,"Tejo, Portugal",750 ml,Red, Portugal,4/1/2021,"
                      This earthy wine has tannins as well as black fruits. The wine's structure is perhaps too prominent at this stage, masking the red-fruit flavors. Drink now.                      Roger Voss ",Bridão,Adega Cooperativa do Cartaxo 2017 Bridão Syrah (Tejo),$7,Tejo,85,,,Not rated yet [Add Your Review],Syrah,2017,Adega Cooperativa do Cartaxo
201,13.5%,"South Eastern Australia, Australia Other, Australia",750 ml,Red, Australia,4/1/2021,"
                      This is a straightforward, somewhat synthetic Shiraz showing no sense of place or variety. Vague red fruit, peppery spice and a plastic-and-wood note lead to a palate that is thin and astringent, with some juicy fruit and tannins but little structure or depth.                      Christina Pickard ",,Yellow Tail 2019 Shiraz (South Eastern Australia),$8, Australia Other,85,South Eastern Australia,,Not rated yet [Add Your Review],Shiraz,2019,Yellow Tail
202,11.7%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      This natural-style, low-alcohol wine has a funky, doughy, burnt-candy aroma and rather severe mouthfeel that holds cherry and cranberry flavors very tightly. It deserves a try, though, because it's made without added sulfites and may work out with time and the right, rich pairing.                      Jim Gordon ",GiGi Sans Soufre,Donkey & Goat 2019 GiGi Sans Soufre Syrah (El Dorado),$32, California,84, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Syrah,2019,Donkey & Goat
203,14.5%,"South Australia, South Australia, Australia",750 ml,Red, Australia,3/1/2021,"
                      From a solid vintage in South Australia, this wine seamlessly weaves together notes of Italian plum, black cherry, mocha, cigar box and a plethora of herbs and spices. The palate is chiseled, all rippling, glistening muscles, but without the top heaviness. Ultrafine tannins cinch vibrant fruit while that cigar box element lingers on the lengthy finish.                      Christina Pickard ",Grange,Penfolds 2016 Grange Shiraz (South Australia),$800, South Australia,97,South Australia,,Not rated yet [Add Your Review],Shiraz,2016,Penfolds
204,14.5%,"Eden Valley, South Australia, Australia",750 ml,Red, Australia,3/1/2021,"
                      From vines more than 120 years old at the higher altitudes of the Eden Valley, this wine is gorgeously balanced and open right from the get go. The pure, brambly fruit swirls with notes of licorice, baking spice, cracked pepper, black olive and the pan scrapings of a roast. The cooler climes really show on the palate where pristine acidity lifts the fruit to tangy territory, giving a linear shape to the wine. The tannins are chalky, spicy and superbly integrated. This could age until 2050 at least.                      Christina Pickard ",Steinart,Powell & Son 2017 Steinart Shiraz (Eden Valley),$600, South Australia,97,Eden Valley,,Not rated yet [Add Your Review],Shiraz,2017,Powell & Son
205,13%,"Santa Maria Valley, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Aromas of black pepper, asphalt, charred beef and singed rosemary meet with delicate touches of purple flowers and ripe elderberries on the nose of this wild and complex bottling. Similar elements swirl across the palate, from roast lamb in elderberry compote to crumpled lavender and wild thyme.                      Matt Kettmann ",The XO Reserve,Bien Nacido Estate 2018 The XO Reserve Syrah (Santa Maria Valley),$100, California,97, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Syrah,2018,Bien Nacido Estate
206,14.9%,"Fort Ross-Seaview, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      From a site at 1,300 feet in elevation, this supercomplex, interesting and spicy wine dances in black and white pepper, dried fruit and iron notes. Structured and well integrated, it holds its power with grace and lasting elegance, showing an impressive alignment between site, variety and style.                      Virginie Boone ",Seven Pillars Jess' Block,Hard Six Cellars 2017 Seven Pillars Jess' Block Syrah (Fort Ross-Seaview),$65, California,97, Sonoma,Fort Ross-Seaview,Not rated yet [Add Your Review],Syrah,2017,Hard Six Cellars
207,14.3%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Dense aromas of roasted red currant, plum and blueberry meet with cocoa and coffee on the dark and thick nose of this bottling from the Pisoni Vineyard. Lavish and creamy tannins greet the palate and then show a more regal and rigid face, framing flavors of charred meat, rosemary, wild sage and iodine, with dark-berry fruit and brisk acidity washing into the finish.                      Matt Kettmann ",Susan's Hill,Lucia 2018 Susan's Hill Syrah (Santa Lucia Highlands),$60, California,97, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Syrah,2018,Lucia
208,14.9%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2021,"
                      Coming from one of the state's top Syrah vineyards, the aromas explode from the glass, with notes of iron, bacon, earth and whiffs of orange peel along with blue and black fruit. Dense, intense rich fruit and savory flavors follow, showing weight and volume. But it's the exquisite balance that most impresses on this standout wine. Best after 2024.                      Sean P. Sullivan ",Arnaut Boushey Vineyard,Avennia 2018 Arnaut Boushey Vineyard Syrah (Yakima Valley),$60, Washington,96, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Syrah,2018,Avennia
209,14.1%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Very dark in the glass, this bottling explodes on the intense nose with aromas of seared lamb, iodine, purple flowers, rosemary and charcoal. The tar, char and asphalt flavors consume the grippy palate, with a core that ranges from raw, gamy meat to mace and eucalyptus before finishing on a streak of violet. Drink 2022–2040.                      Matt Kettmann ",Soberanes Vineyard,Lucia 2018 Soberanes Vineyard Syrah (Santa Lucia Highlands),$60, California,96, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Syrah,2018,Lucia
210,14.5%,"Barossa, South Australia, Australia",750 ml,Red, Australia,3/1/2021,"
                      From 110-year-old vineyards, this is classic premium Barossa Shiraz. It's open and expressive right from the first sniff. The nose is rich and heady, billowing cherry, chocolate, plum and licorice with a savory, earthy spine of bay leaf, mint and smoke. The tannins are granular and fine, framed by tangy, intense fruit and a stony mineral streak. Plush but linear and lifted, it should live on for decades. Drink through 2045.                      Christina Pickard ",Kraehe Marananga,Powell & Son 2017 Kraehe Marananga Shiraz (Barossa),$750, South Australia,96,Barossa,,Not rated yet [Add Your Review],Shiraz,2017,Powell & Son
211,14.5%,"South Australia, South Australia, Australia",750 ml,Red, Australia,3/1/2021,"
                      The latest bottling of St. Henri, from a cool vintage, is a classic. Inky-hued, it's a deep well of flavor: plush blackberries, roasted vegtables, coffee beans, dark chocolate and a sanguine nuance. The palate is rich and mouthfilling but linear, with polished, spicy oak and fine, powerful tannins. It's a big wine that needs a major hit of protein if drinking now, but it will age beautifully for many decades to come. Drink through 2045.                      Christina Pickard ",St. Henri,Penfolds 2017 St. Henri Shiraz (South Australia),$150, South Australia,96,South Australia,,Not rated yet [Add Your Review],Shiraz,2017,Penfolds
212,13.5%,"Hermitage, Rhône Valley, France",750 ml,Red, France,3/1/2021,"
                      Rich, intoxicating cassis and blackberry flavors throb from the core of this intensely ripe, stately Syrah that was aged 26 months in 50% new and 50% one-year-old oak. Full-bodied and lustrous yet anchored by a fine, mineral spray and firm, upright tannins, it's a wine that should gain complexity and definition through 2035 and likely hold longer still.                      Anna Lee C. Iijima ",,Domaine Belle 2017  Hermitage,$100, Rhône Valley,95,Hermitage,,Not rated yet [Add Your Review],Syrah,2017,Domaine Belle
