,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
119,12%,"Bourgogne Hautes Côtes de Nuits, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      Lightly smoky from wood aging this wine has ripe, juicy red-fruit flavors. While it is young, it is already delicious and packed with freshness and fruitiness. Drink from late 2021. Organic.                      Roger Voss ",,Jean-Claude Boisset 2019  Bourgogne Hautes Côtes de Nuits,$22, Burgundy,92,Bourgogne Hautes Côtes de Nuits,,Not rated yet [Add Your Review],Pinot Noir,2019,Jean-Claude Boisset
120,14.1%,"Sta. Rita Hills, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      The rocky minerality aspect takes center stage in this appellation blend, beginning with wet soil and gravel aromas as well as light cherry and strawberry on the nose. That leads to a tightly woven palate, where the earthy aspects open slowly to reveal pomegranate and oregano flavors.                      Matt Kettmann ",,Fess Parker 2019 Pinot Noir (Sta. Rita Hills),$30, California,92, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Pinot Noir,2019,Fess Parker
121,14.2%,"Carneros, Napa-Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      Plummy with notes of earthy dried herb, black tea and a contrast of vanilla, this vineyard-designate is firmly structured in tannin, with a sandy, grippy texture. High-toned hints of rose, violet and strawberry add lift and invitation.                      Virginie Boone ",Brown Ranch Vineyard,Waypoint 2018 Brown Ranch Vineyard Pinot Noir (Carneros),$48, California,92, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Pinot Noir,2018,Waypoint
122,13.8%,"Edna Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Light berry and cherry aromas are fresh, crisp and inviting on the nose of this wine, which also offers light vanilla and star anise notes. There is a decent structure to the palate, where strong acidity cuts against the fruity flavors, and baking spice warms the tart finish.                      Matt Kettmann ",,Kynsi 2018 Pinot Noir (Edna Valley),$38, California,92, Central Coast,Edna Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Kynsi
123,13.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Compelling minerality defines this cuvée, assembled from undisclosed vineyards. Bright raspberry fruit and supporting acidity emphasize the fresh, crisply defined palate. The flavors are young and the wine still tight, but quite enjoyable already. Give it some extra breathing time for optimal flavors.                      Paul Gregutt ",Volcanic,Andrew Rich 2018 Volcanic Pinot Noir (Willamette Valley),$48, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Andrew Rich
124,13.5%,"Mosel, Germany",750 ml,Red, Germany,7/1/2021,"
                      Perfumed and fresh on its feet, this charming Pinot Noir is a fantastic bargain find. Red-cherry notes are pure and pristine from nose to finish, accented by cooling tones of crushed slate, wild mint and rose petal. It's a juicy wine edged by delicate tannins that drinks beautifully young but should hold well through 2030 at least.                      Anna Lee C. Iijima ",Unfiltriert,Günther Steinmetz 2018 Unfiltriert Pinot Noir (Mosel),$25,Mosel,92,,,Not rated yet [Add Your Review],Pinot Noir,2018,Günther Steinmetz
125,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      A delicate, gentle wine, this opens with pretty aromas of rose and raspberry. Similar flavors follow on the palate, along with a touch of orange peel. It's balanced, elegant and stylish, with some medium-term aging potential. Drink through 2028.                      Paul Gregutt ",Freedom Hill Vineyard,King Estate 2017 Freedom Hill Vineyard Pinot Noir (Willamette Valley),$68, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2017,King Estate
126,14.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      A price drop makes this more attractive than ever. It's a full-bodied, multi-vineyard blend, loaded with black cherry fruit and a splash of espresso. The mouthfeel is smooth and palate-coating, with just a hint of clean metal in the finish.                      Paul Gregutt ",Strandline,Harper Voit 2017 Strandline Pinot Noir (Willamette Valley),$40, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2017,Harper Voit
127,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Spicy red fruits are front and center in this red, with plum and cherry in full force. Still young and tightly wound, the acidity remains a bit sharp, putting the fruit into crisp focus. The wine was aged 18 months in 29% new oak, adding some pretty baking spices to the finish. Drink 2022–2028.                      Paul Gregutt ",Nicholas Vineyard,King Estate 2017 Nicholas Vineyard Pinot Noir (Willamette Valley),$64, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2017,King Estate
128,13.4%,"Anderson Valley, Mendocino County, California, US",750 ml,Red, US,7/1/2021,"
                      This full-bodied wine pushes the limits with ripe aromas, offering big black-cherry and balsamic notes followed by vibrant red- and black-fruit flavors on a mouthfilling, moderately tannic texture.                      Jim Gordon ",Morning Dew Ranch,Drew 2019 Morning Dew Ranch Pinot Noir (Anderson Valley),$70, California,92, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Noir,2019,Drew
129,14.3%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      Refined and balanced, county appellation wine delivers great quality for a fair price. Juicy in pomegranate and rhubarb, it offers nicely savory notes of anise and black tea that persist around silky, lengthy tannin and integrated oak.                      Virginie Boone ",,Vaughn Duffy Wines 2018 Pinot Noir (Sonoma County),$32, California,92, Sonoma,Sonoma County,Not rated yet [Add Your Review],Pinot Noir,2018,Vaughn Duffy Wines
130,13.5%,"Marin County, North Coast, California, US",750 ml,Red, US,7/1/2021,"
                      This nicely balanced and well-concentrated wine offers focused fruit flavors of black cherry and black currant shaded by persimmon and rhubarb accents for a complex and appetizing profile. It's reasonably ripe, just slightly restrained in a good way and keeps demanding more sips.                      Jim Gordon ",,Stubbs Vineyard 2019 Pinot Noir (Marin County),$48, California,92, North Coast,Marin County,Not rated yet [Add Your Review],Pinot Noir,2019,Stubbs Vineyard
131,13.5%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This aromatic young wine opens with sniffs of blackberry and cola, and follows with plush flavors of the same, along with black cherry and a dusting of coffee. The palate offers a tangle of berries, a streak of cola, and textured tannins. Give it plenty of breathing time to open up through the finish.                      Paul Gregutt ",Fennwood Vineyard,Alexana 2018 Fennwood Vineyard Pinot Noir (Yamhill-Carlton),$65, Oregon,92, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Pinot Noir,2018,Alexana
132,13.9%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Ripe strawberry fruit touches on jam, along with lighter flavors of Bing cherry. It's an open, delicately herbal wine, with a peppery pop to the finish. One-third of the barrels were new.                      Paul Gregutt ",Björnson Vineyard,Élevée Winegrowers 2018 Björnson Vineyard Pinot Noir (Eola-Amity Hills),$52, Oregon,92, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Noir,2018,Élevée Winegrowers
133,13.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      For just the second time, the winery has made a select blend with barrels from its three single-vineyard expressions. Subtly herbal, with pretty red fruits and modest tannins, the proportions are all in sync and carry on through the finish. Three-fifths of the blend came from the Madrona Hill Vineyard, and two-thirds of the barrels were new.                      Paul Gregutt ",Departure,Élevée Winegrowers 2018 Departure Pinot Noir (Willamette Valley),$85, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Élevée Winegrowers
134,13.9%,"Ribbon Ridge, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This is principally Pommard clone and used one-quarter new barrels, pushing the richness and front-loading the fruit flavors. Tangerine, orange candy, raspberry and cherry lifesavers and more open it up nicely, then lead into a tart, compact finish. The acidity promises further aging, and this should drink well over the next six to eight years.                      Paul Gregutt ",Armstrong Vineyard TGV,Red Electric 2018 Armstrong Vineyard TGV Pinot Noir (Ribbon Ridge),$70, Oregon,92, Willamette Valley,Ribbon Ridge,Not rated yet [Add Your Review],Pinot Noir,2018,Red Electric
135,13%,"Bourgogne Hautes Côtes de Nuits, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      Although young, this wine is also well balanced. Its tannins and generous berry fruits harmonize well, giving a fresh, juicy character and a drier core. Drink the wine from 2022.                      Roger Voss ",Les Dames Huguettes,Albert Bichot 2019 Les Dames Huguettes  (Bourgogne Hautes Côtes de Nuits),$28, Burgundy,92,Bourgogne Hautes Côtes de Nuits,,Not rated yet [Add Your Review],Pinot Noir,2019,Albert Bichot
136,13%,"Fixin, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      This dense and rich wine is packed with black fruits and ripe tannins. Wood aged, partially in new barrels, the wine does have spice but that is fully balanced by the concentrated fruits and final acidity. Drink from 2025.                      Roger Voss ",La Place,Domaine Gérard Seguin 2019 La Place  (Fixin),$67, Burgundy,92,Fixin,,Not rated yet [Add Your Review],Pinot Noir,2019,Domaine Gérard Seguin
137,14%,"Sancerre, Loire Valley, France",750 ml,Red, France,7/1/2021,"
                      Fresh and juicy with mature richness, this single-vineyard wine comes from a three-acre parcel. Wood aged and spicy, the wine has cherry ripeness allied to a flavor that has now softened and filled out. Drink the wine now.                      Roger Voss ",Le Graveron,Henri Bourgeois 2016 Le Graveron  (Sancerre),$70, Loire Valley,92,Sancerre,,Not rated yet [Add Your Review],Pinot Noir,2016,Henri Bourgeois
138,13.5%,"Chalone, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      This bottling from a single block in this historic vineyard begins with suavely integrated aromas of plum, mulberry and light baking spice. The palate pairs rich cherry with vanilla, as chiseled tannins show just enough edge to deliver the ripe, spicy flavors into a warm pastry-like finish.                      Matt Kettmann ",Chalone Vineyard,Armida 2018 Chalone Vineyard Pinot Noir (Chalone),$55, California,92, Central Coast,Chalone,Not rated yet [Add Your Review],Pinot Noir,2018,Armida
139,13.7%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      A light entry brings up pretty fruit flavors of red berries and a wash of baking spices. There's a sweetness to this wine, which is aromatic, fruity, forward and open. What it initially seems to lack in depth it makes up in immediate appeal, and with ample aeration it puts some added meat on its bones, along with a light dusting of herbs. Drink now and over the next five years.                      Paul Gregutt ",Eola,Andrew Rich 2018 Eola Pinot Noir (Eola-Amity Hills),$48, Oregon,92, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Noir,2018,Andrew Rich
140,13.5%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Dark and rich, the black cherry fruit approaches the flavors of cassis. At first a bit high-toned with a sharp attack, this gently softens out into a lingering finish with chewy tannins. Some 40% was fermented with whole clusters, and 20% was aged in new oak.                      Paul Gregutt ",Estate,Carlton Hill 2018 Estate Pinot Noir (Yamhill-Carlton),$50, Oregon,91, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Pinot Noir,2018,Carlton Hill
141,13%,"Bourgogne Hautes Côtes de Beaune, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      Still with youthful tannins, this wine has a structure that will repay aging and softening. The texture is backed by ripe red-berry fruits, good acidity and richness. Drink from 2022.                      Roger Voss ",La Perrière,Domaine Bourgogne-Devaux 2018 La Perrière  (Bourgogne Hautes Côtes de Beaune),$25, Burgundy,91,Bourgogne Hautes Côtes de Beaune,,Not rated yet [Add Your Review],Pinot Noir,2018,Domaine Bourgogne-Devaux
142,13.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This wine offers tart red fruit with plenty of power. Strawberry, raspberry and cherry are in the mix, buoyed by sappy acidity and peppery spice. It spent 18 months in 35% new French barrels, but there is little impression of barrel toast. Rather, the aging has helped to file down any rough tannic edges.                      Paul Gregutt ",Kennel Vineyard,King Estate 2017 Kennel Vineyard Pinot Noir (Willamette Valley),$56, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2017,King Estate
143,13.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      King Estate produces as many as 15 different Pinot Noirs in a single vintage. This wine is sourced from multiple vineyards, all Willamette Valley sites, and crafted into a standout example of the regional style. Supple, juicy berry and cherry fruits are accented by citrus highlights. The tannins are modest and the finish trails off with a nice touch of toast.                      Paul Gregutt ",,King Estate 2018 Pinot Noir (Willamette Valley),$29, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2018,King Estate
144,12.9%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Still young and somewhat inscrutable, this hints at tart but still generic red berry fruit, lightly peppery and backed with moderate acidity. Rolling on through the midpalate it seems a bit diffuse, and lacks concentration as it fades. Nonetheless it's a well-balanced wine, with good potential and a drinking window now through the late 2020s.                      Paul Gregutt ",Elton Vineyard,Lavinea 2018 Elton Vineyard Pinot Noir (Eola-Amity Hills),$75, Oregon,91, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Noir,2018,Lavinea
145,13.7%,"Ribbon Ridge, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      All of Red Electric's Pinots are sourced from the same vineyard, and distinguished by the clonal mix. Here some 30% was whole-cluster fermented, and the flavors are layered and complex. Citrus skins, wild berries, a lick of pretty chocolate and young, stiff, lightly earthy tannins are all in the mix. The aging (17 months sur lie) included just 15% new barrels.                      Paul Gregutt ",Armstrong Vineyard The Pulse,Red Electric 2018 Armstrong Vineyard The Pulse Pinot Noir (Ribbon Ridge),$50, Oregon,91, Willamette Valley,Ribbon Ridge,Not rated yet [Add Your Review],Pinot Noir,2018,Red Electric
146,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      A value-priced companion to the winery's similarly designated Chardonnay, this offers clean, lightly spicy red fruits perched atop palate-piercing acidity. Pretty aromas include cranberries, moist earth and wet stems. In the mouth those flavors are complemented with light citrus, green tea and a thin seam of dark chocolate.                      Paul Gregutt ",La Combe Verte,Walter Scott 2019 La Combe Verte Pinot Noir (Willamette Valley),$28, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2019,Walter Scott
147,14.1%,"Edna Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Smoked meat, bloody steak, iodine and oak aromas surround the cranberry compote at the center of the nose of this bottling. The palate zips with acidity, smashing raspberry-fruit flavors into more rugged meat and smoke, with juniper and sage floating into the finish.                      Matt Kettmann ",Estate Bottled,Hitch 2019 Estate Bottled Pinot Noir (Edna Valley),$25, California,91, Central Coast,Edna Valley,Not rated yet [Add Your Review],Pinot Noir,2019,Hitch
148,13.6%,"Sonoma Coast, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      Dried rose petal and herbes de Provence mingle on the nose of this wine, leading the way to an earthy, feral core of quality, gritty texture. The fruit is wild strawberry and pomegranate, crunchy and tangy in acidity.                      Virginie Boone ",La Mission,La Pitchoune 2016 La Mission Pinot Noir (Sonoma Coast),$48, California,91, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Pinot Noir,2016,La Pitchoune
149,13.5%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This full-bodied, blocky wine is composed of the winery's selection of its three best barrels, including one that is brand-new. The aromas touch on high-toned, while the flavors are of cherries and chocolate. The tannins are textured and chewy.                      Paul Gregutt ",Estate Tournament Reserve,Carlton Hill 2018 Estate Tournament Reserve Pinot Noir (Yamhill-Carlton),$75, Oregon,91, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Pinot Noir,2018,Carlton Hill
150,13.6%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This vineyard brings scents of dried Italian herbs, and flavors of sweet cherry tomatoes and Italian plums. Lighter suggestions of figs and a whiff of sandalwood add layers of complexity, though the overall impression is that it was picked just short of optimal ripeness.                      Paul Gregutt ",Madrona Hill Vineyard,Élevée Winegrowers 2018 Madrona Hill Vineyard Pinot Noir (Chehalem Mountains),$50, Oregon,91, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Noir,2018,Élevée Winegrowers
151,12.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This single-clone estate selection is sourced from own-rooted vines planted in 1992. It's fruity, clean and tightly focused, with pinpoint aromas and flavors of strawberry and raspberry. It was aged for 19 months in 30% new French oak.                      Paul Gregutt ",On Your Own Clone 115 Estate Grown Certified Biodynamic,King Estate 2017 On Your Own Clone 115 Estate Grown Certified Biodynamic Pinot Noir (Willamette Valley),$68, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2017,King Estate
152,13.8%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This widely available bottling is sourced from vineyards scattered across the Willamette Valley. Aromatic and bright, the sassy raspberry fruit dominates nose and palate, with drying tannins echoing through the finish. It was aged in 20% new French oak for just under a year.                      Paul Gregutt ",Tavola,Ponzi 2018 Tavola Pinot Noir (Chehalem Mountains),$27, Oregon,91, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Noir,2018,Ponzi
153,14.9%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Earthy aromas of muddled mulberry, baked thyme and a touch of game show on the nose of this bottling. There's a tight cranberry flavor to the palate, drizzled with sage oil, sprinkled with incense shavings and touched by that roasted game element.                      Matt Kettmann ",J.D. Hurley R.E.D Vineyards,Martin Ranch 2018 J.D. Hurley R.E.D Vineyards Pinot Noir (Central Coast),$26, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],Pinot Noir,2018,Martin Ranch
154,14.4%,"North Coast, North Coast, California, US",750 ml,Red, US,7/1/2021,"
                      This nervy wine combines an earthy, flinty aroma with good red cherry and rhubarb as well as a touch of metallic tang. It is definitely worth trying for the wine's complexity and visceral, mineral personality. Best from 2024.                      Jim Gordon ",,Vie Winery 2018 Pinot Noir (North Coast),$35, California,91, North Coast,North Coast,Not rated yet [Add Your Review],Pinot Noir,2018,Vie Winery
155,14.5%,"Mt. Harlan, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Dried strawberry aromas meet with light leather, dried mud, seasoning salt and wild herbs on the nose of this bottling. There is a firm tension to the sip, where tart cranberry flavors soak into the meatier, forest-floor aspects.                      Matt Kettmann ",Mills Vineyard,Calera 2017 Mills Vineyard Pinot Noir (Mt. Harlan),$75, California,91, Central Coast,Mt. Harlan,Not rated yet [Add Your Review],Pinot Noir,2017,Calera
156,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      In this midprice range some really good options for Willamette Valley Pinot can be found, this among them. Supple and rich with mixed berries, plum jam and a hint of pepper, it's backed with citrus-inflected acidity. Still young and tart, it's a wine to enjoy over the rest of the decade.                      Paul Gregutt ",Terroir Series,Alexana 2018 Terroir Series Pinot Noir (Willamette Valley),$35, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Alexana
157,12.5%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,Rose, US,7/1/2021,"
                      Finished dry, this is a particularly fruity style, with a big burst of juicy apple flavors in the center. Full-bodied and annotated with citrusy acidity, it acquires a lovely creamy character as it settles into the finish.                      Paul Gregutt ",Estate Rosé of,Carlton Hill 2019 Estate Rosé of Pinot Noir (Yamhill-Carlton),$25, Oregon,91, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Pinot Noir,2019,Carlton Hill
158,15%,"Bourgogne Côtes d’Auxerre, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      This is a bold, rich wine, a surprise from this far north in Burgundy. It does, however, carry the weight of alcohol well, giving a wine that has density and a chance to age. Drink from late 2021.                      Roger Voss ",Pinot Noir,Domaine Felix 2018 Pinot Noir  (Bourgogne Côtes d’Auxerre),$33, Burgundy,91,Bourgogne Côtes d’Auxerre,,Not rated yet [Add Your Review],Pinot Noir,2018,Domaine Felix
159,14%,"Bourgogne Hautes Côtes de Beaune, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      This estate in the Côte Chalonnaise has made a well-structured wine with ripe red fruits and a core of young, maturing tannins. The wine's dry core will soften, transforming into richness and great fruitiness. Drink from 2022.                      Roger Voss ",,Château du Cray 2019  Bourgogne Hautes Côtes de Beaune,$25, Burgundy,91,Bourgogne Hautes Côtes de Beaune,,Not rated yet [Add Your Review],Pinot Noir,2019,Château du Cray
160,12.5%,"Bourgogne Hautes Côtes de Nuits, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      Packed with swathes of red fruits, this generous, fruity wine is approaching maturity. Succulent acidity goes well with the light structure and refreshing fruitiness. Drink now.                      Roger Voss ",Les Dames de Vergy,Domaine Dominique Guyon 2017 Les Dames de Vergy  (Bourgogne Hautes Côtes de Nuits),$35, Burgundy,91,Bourgogne Hautes Côtes de Nuits,,Not rated yet [Add Your Review],Pinot Noir,2017,Domaine Dominique Guyon
161,13%,"Bourgogne Côte d’Or, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      From vines in the valley just outside Gevrey-Chambertin, this wine is structured, full in the mouth. Textured red fruits and acidity are tempered by wood aging that gives the wine extra richness and potential. Drink from 2023.                      Roger Voss ",Au Prunier Pinot Noir,Château de Laborde 2018 Au Prunier Pinot Noir  (Bourgogne Côte d’Or),$46, Burgundy,91,Bourgogne Côte d’Or,,Not rated yet [Add Your Review],Pinot Noir,2018,Château de Laborde
162,13%,"Bourgogne, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      This producer based in Meursault has made a freshly juicy wine with crisp acidity and bright red fruits. Freshness makes a good contrast with the core of tannins. Drink this attractive wine from 2022.                      Roger Voss ",Cuvée Saint-Vincent Pinot Noir,Vincent Girardin 2018 Cuvée Saint-Vincent Pinot Noir  (Bourgogne),$21, Burgundy,91,Bourgogne,,Not rated yet [Add Your Review],Pinot Noir,2018,Vincent Girardin
163,14.5%,"Anderson Valley, Mendocino County, California, US",750 ml,Red, US,7/1/2021,"
                      This well-balanced, well-structured and handsomely complex wine emphasizes ripe plum and red-cherry flavors and accents them with subtle cinnamon, cedar and mint notes. Light tannins and a medium to full body lend a mouthfilling texture while lively acidity adds a fresh lift.                      Jim Gordon ",,Ferrari-Carano 2019 Pinot Noir (Anderson Valley),$44, California,91, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Noir,2019,Ferrari-Carano
164,14.6%,"Sta. Rita Hills, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Dried strawberry, root beer spice, hibiscus and a hint of wood show on the nose of this bottling. The palate is a more flashy affair, with sour cherry, cranberry and orange rind flavors, leading into a slight hint of mushroom on the finish.                      Matt Kettmann ",Block 6,Kessler-Haak 2016 Block 6 Pinot Noir (Sta. Rita Hills),$50, California,91, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Pinot Noir,2016,Kessler-Haak
165,13%,"Marlborough, New Zealand",750 ml,Red, New Zealand,7/1/2021,"
                      Once this gets a bit of air, whether in glass or decanter, it proves to be an appealing, if ripe, Pinot, with notes of strawberry and raspberry jam, soft spices, florals and a mushroomy underbelly. On the palate, plush fruit dominates but it's more brambly and currant-y here, wound by fine, sappy, spicy tannins. Easy to drink now but should gain more complexity over the next several years.                      Christina Pickard ",Rimapere Single Vineyard,Baron Edmond de Rothschild 2017 Rimapere Single Vineyard Pinot Noir (Marlborough),$30,Marlborough,91,,,Not rated yet [Add Your Review],Pinot Noir,2017,Baron Edmond de Rothschild
166,13.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      The engaging scents of musky red and purple fruits compel further exploration. It's laced with subtle flavors of dried herbs, chipotle and matted leaves, with a core of tart cherry fruit. Sealed with a screw cap, this exceptional value should hold up well for the rest of this decade.                      Paul Gregutt ",Prelude,Andrew Rich 2018 Prelude Pinot Noir (Willamette Valley),$28, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Andrew Rich
167,13.9%,"McMinnville, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Some sweet spice from aging in 30% new French oak frames up the pretty rose petal and cherry fruit flavors. Though it's a light wine in weight and persistence, the alcohol nears 14%. This is the best of the 2018s from Coelho, enjoyable now and through the next half decade.                      Paul Gregutt ",Delfina Vineyard,Coelho 2018 Delfina Vineyard Pinot Noir (McMinnville),$45, Oregon,91, Willamette Valley,McMinnville,Not rated yet [Add Your Review],Pinot Noir,2018,Coelho
168,13.9%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Red, US,7/1/2021,"
                      Tart and acidity-driven, this is an unusual example of this vineyard, especially in this excellent vintage. Many Temperance Hill wines seem more generous with their fruit. Here there's a whiff of funk and plenty of citrus, along with mixed flavors of purple fruits leading into astringent, tea-like tannins. Give this ample aeration to help open it up.                      Paul Gregutt ",Temperance Hill Vineyard,Lavinea 2018 Temperance Hill Vineyard Pinot Noir (Eola-Amity Hills),$75, Oregon,91, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Noir,2018,Lavinea
169,13%,"Bourgogne Hautes Côtes de Beaune, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      This producer has made a richly evocative wine, bringing out the cool edge of wines from the hills behind Beaune while also having balanced richness and a tannic edge. Drink this wine from 2022.                      Roger Voss ",,Nicolas Potel 2019  Bourgogne Hautes Côtes de Beaune,$28, Burgundy,91,Bourgogne Hautes Côtes de Beaune,,Not rated yet [Add Your Review],Pinot Noir,2019,Nicolas Potel
170,13%,"Marsannay, Burgundy, France",750 ml,Red, France,7/1/2021,"
                      Partially matured in new wood, this wine shows plenty of toastiness. The fruit is developing a succulent, structured richness that gives the wine a good future. From a single vineyard in the northernmost of the Côtes de Nuits vineyards, the wine will be ready from 2025.                      Roger Voss ",En Batayard,Domaine Gérard Seguin 2019 En Batayard  (Marsannay),$86, Burgundy,91,Marsannay,,Not rated yet [Add Your Review],Pinot Noir,2019,Domaine Gérard Seguin
171,14.1%,"Sonoma Coast, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      This coastal wine combines grapes from Carneros, Petaluma Gap and the Russian River Valley, blending the nuances of each into an impressive array of forested, savory earthiness and rich red fruit. Textured and offering balanced weight, it finishes in a blur of black tea.                      Virginie Boone ",,Typicité 2019 Pinot Noir (Sonoma Coast),$50, California,91, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Pinot Noir,2019,Typicité
172,14.2%,"Edna Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      There's an appealing earthy and gamy funk to the nose of this bottling, which pairs a charcuterie scent with fresh, dark berries. Roasted cranberry flavors pop on the palate, where thyme and oregano also show atop the dried lamb and roast beef elements.                      Matt Kettmann ",Spanish Springs Vineyard,Glunz 2018 Spanish Springs Vineyard Pinot Noir (Edna Valley),$38, California,91, Central Coast,Edna Valley,Not rated yet [Add Your Review],Pinot Noir,2018,Glunz
