,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
142,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Subtle, fresh notes of ripe pear on the nose of this wine also appear with brightness on the palate. Generous fruit is met with fresh yeastiness on the juicy palate that comes to a fresh, clean and dry finish.                      Anne Krebiehl MW ",Grande Réserve,Pierre Sparr 2018 Grande Réserve Pinot Blanc (Alsace),$17, Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Pierre Sparr
143,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Fresh notes of ripe, green pear are vivid on the nose of this wine. The palate tones this down. It's juicy, balanced and dry, pleasantly tinged with aromatic pear ripeness. The finish is dry and appetizing.                      Anne Krebiehl MW ",Plaisir Fruité,Ruhlmann 2018 Plaisir Fruité Pinot Blanc (Alsace),$19, Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Ruhlmann
144,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Juicy red apple flashes occasionally on the shy nose of this wine. The palate also presents ripe and tart red apple and conveys easy, bright juiciness. It finishes dry and fresh.                      Anne Krebiehl MW ",Collection,Cave de Ribeauvillé 2018 Collection Pinot Blanc (Alsace),$45, Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Cave de Ribeauvillé
145,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      The ripe aroma of russet-pear skin and flesh makes for an appetizing nose on this wine. The same fresh, ripe juiciness appears on the palate where a tinge of earthiness adds some pith. The finish is dry and bright.                      Anne Krebiehl MW ",Evidence,Gustave Lorentz 2017 Evidence Pinot Blanc (Alsace),$30, Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2017,Gustave Lorentz
146,13.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      The nose of this wine offers slightly lemony freshness. The palate has earthiness and pithiness brightened by lemon. A little warmth shows on the dry, concentrated finish.                      Anne Krebiehl MW ",,Henry Fuchs 2018 Pinot Auxerrois (Alsace),$17, Alsace,89,Alsace,,Not rated yet [Add Your Review],"Pinot Auxerrois, Pinot Blanc",2018,Henry Fuchs
147,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Creamy freshness on the nose is reminiscent of Golden Delicious apple flesh. The palate of this wine is fruity, vivid and light. It has a rounded, fruity and dry finish, with a hint of flinty reduction.                      Anne Krebiehl MW ",,Jean Biecher & Fils 2018 Pinot Blanc (Alsace),$25, Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Jean Biecher & Fils
148,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      A touch of flinty reduction appears on the nose of this wine. The palate presents fresh green pear and bright lemon freshness on a harmonious, dry and easy package.                      Anne Krebiehl MW ",Tradition,Domaine Sipp-Mack 2018 Tradition Pinot Blanc (Alsace),$19, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Domaine Sipp-Mack
149,11.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      A shy nose gives almost nothing away. The palate of this wine portrays juicy, ripe but fresh pear on a balanced, medium body. The finish is dry, bright and juicy.                      Anne Krebiehl MW ",Cuvée René Dopff,Dopff & Irion 2018 Cuvée René Dopff Pinot Blanc (Alsace),$13, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Dopff & Irion
150,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Aromatic notions of ripe pear escape the shy nose. The palate of this wine adds a pithy, slightly bitter edge to this rich, expressive fruit and presents a balanced, rounded but fresh white with a dry, fruity finish.                      Anne Krebiehl MW ",,Joseph Fritsch 2018 Pinot Blanc (Alsace),$15, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Joseph Fritsch
151,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Somethig creamy, almost milky, on the nose of this wine accompanies subdued pear notes. The palate strengthens that creamy pear feel and adds an earthy element of pithiness. The finish is dry and still creamy.                      Anne Krebiehl MW ",,Domaine François Schmitt 2017 Pinot Blanc (Alsace),$20, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2017,Domaine François Schmitt
152,13.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      A shy nose conveys a hint of lemon and pear freshness. The palate of this wine follows suit with gentle pear presented with brightness on a light, dry and harmonious body, with a fresh finish.                      Anne Krebiehl MW ",Tulipe,Domaine Gérard Neumeyer 2017 Tulipe Pinot Blanc (Alsace),N/A, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2017,Domaine Gérard Neumeyer
153,12%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Fresh and almost lifted pear notes are tinged with hints of chamomile. The palate of this wine is juicy, bright and harmonious edged with a pithy, earthy and slightly bitter texture. The finish is dry and bright.                      Anne Krebiehl MW ",,Frédéric Mallo 2018 Pinot Blanc (Alsace),N/A, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Frédéric Mallo
154,12%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Mellow creaminess on the nose of this wine also shows hints of ripe, yellow pear. The generous palate carries a smidgeon of sweetness. This wine is mellow, fruity and really rounded.                      Anne Krebiehl MW ",Réserve,Frey-Sohler 2018 Réserve Pinot Blanc (Alsace),$18, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Frey-Sohler
155,13.6%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      An unusual whiff of tropicality hovers on the nose, which is dominated by pear fruit. The palate of this wine comes in with ease and generosity but loosely defined fruit. The finish is dry and fresh.                      Anne Krebiehl MW ",,Domaine Roland Schmitt 2018 Pinot Blanc (Alsace),$17, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Domaine Roland Schmitt
156,13.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      A shy nose on this wine allows only a glimpse of pear fruit. This pear dominates the easy-drinking and balanced palate with its juiciness. The finish is dry and fresh.                      Anne Krebiehl MW ",Réserve,Preiss-Zimmer 2018 Réserve Pinot Blanc (Alsace),$25, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Preiss-Zimmer
157,11.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Faint notes of ripe pear on the nose of this wine become more expressive on the palate. A slight pithy bitterness counters the generous fruit and guides the wine to a fresh, bright and dry finish.                      Anne Krebiehl MW ",Tradition,La Cave des Vignerons de Pfaffenheim 2018 Tradition Pinot Blanc (Alsace),$13, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,La Cave des Vignerons de Pfaffenheim
158,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Apple, citrus and an exotic hint of mango play on the subtle nose of this wine. The palate broadens out and overlays earthy roundness on the fruit. The finish is dry, light and easy.                      Anne Krebiehl MW ",,André Kientzler 2018 Pinot Blanc (Alsace),$18, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,André Kientzler
159,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Apart from subtle apple hints, the nose of this wine does not give a lot away. The palate broadens out into ripe apple and earthiness but stays dry and light.                      Anne Krebiehl MW ",Tradition,Bott Frères 2018 Tradition Pinot Blanc (Alsace),$24, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Bott Frères
160,12.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Hints of ripe pear and Mirabelle on the nose of this wine are subtle. The palate is fresh and light, dulling the fruit with a hint of earthiness. The finish is dry and fresh.                      Anne Krebiehl MW ",,Dopff Au Moulin 2018 Pinot Blanc (Alsace),$14, Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Dopff Au Moulin
161,13.5%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      The nose of this wine just hints at some earthiness. The palate is rather neutral, presenting just a hint of ripe pear blended with that earthy tinge that lasts to the dry finish.                      Anne Krebiehl MW ",,Jean-Louis & Fabienne Mann 2017 Pinot Blanc (Alsace),$19, Alsace,86,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2017,Jean-Louis & Fabienne Mann
162,13%,"Alsace, Alsace, France",750 ml,White, France,5/1/2020,"
                      Some earthiness surrounds shy pear notes on the nose of this wine. The palate still carries a yeasty funk and presents a pithy, earthy core with little fruit. The finish is dry and clean.                      Anne Krebiehl MW ",Tradition,Domaine Michel Fonne 2018 Tradition Pinot Blanc (Alsace),$13, Alsace,86,Alsace,,Not rated yet [Add Your Review],Pinot Blanc,2018,Domaine Michel Fonne
163,12.5%,"McMinnville, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2020,"
                      This lush, complex and layered wine pushes Pinot Blanc to a quality level rarely seen at this price. Citrus, apple and pear fruit flavors abound. Though fermented entirely in stainless steel, there is an appealing hint of pie crust running through the finish. Juicy and delicious, this is a perfect Chardonnay alternative.                      Paul Gregutt ",Autees,Maysara 2018 Autees Pinot Blanc (McMinnville),$19, Oregon,92, Willamette Valley,McMinnville,Not rated yet [Add Your Review],Pinot Blanc,2018,Maysara
164,14.2%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      Bone-dry, leesy and textural, this is built upon bracing minerality. Despite the ripeness, the fruit flavors favor citrus skin more than flesh, with accents of white peach and green apple.                      Paul Gregutt ",Estate Grown,Foris 2018 Estate Grown Pinot Blanc (Rogue Valley),$15, Oregon,91, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Pinot Blanc,2018,Foris
165,12.5%,"Rheinhessen, Germany",750 ml,White, Germany,4/1/2020,"
                      Zesty green-apple and crushed mineral tones on the nose extend into crisp lime and lemon on the palate here. This is a refreshing and linear Pinot Blanc that finishes with a hint of smoke. Best now through 2023.                      Anna Lee C. Iijima ",Gutswein Trocken,Wagner-Stempel 2017 Gutswein Trocken Weissburgunder (Rheinhessen),$22,Rheinhessen,90,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2017,Wagner-Stempel
166,14.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2020,"
                      Stone fruits, notably apricot, occupy the central palate here, and the flavors spread out broadly with a saline undertone. Two-thirds were fermented in stainless steel, and one-third in a terra-cotta cigar amphora. That oxidative vessel seems to have dulled the brightness of the fruit somewhat, but on balance this will drink nicely a bit sooner. Enjoy now–2022.                      Paul Gregutt ",Estate,David Hill 2018 Estate Pinot Blanc (Willamette Valley),$25, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Blanc,2018,David Hill
167,13.3%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2020,"
                      Entirely barrel fermented, this generous, flavorful wine is built upon apple and pineapple fruit, with supporting, citrus-infused acidity. Further barrel aging has helped to round out and polish any rough edges.                      Paul Gregutt ",Reserve,Winter's Hill 2017 Reserve Pinot Blanc (Dundee Hills),$29, Oregon,90, Willamette Valley,Dundee Hills,Not rated yet [Add Your Review],Pinot Blanc,2017,Winter's Hill
168,11.5%,"Mosel, Germany",750 ml,White, Germany,4/1/2020,"
                      Juicy, sun-kissed yellow-peach, pineapple and lemon flavors are accented by a whiff of blossom in this fresh fruity Pinot Blanc. It's forward and fruity but dry and invigorating too. Best enjoyed now through 2023.                      Anna Lee C. Iijima ",Saar Trocken,Reverchon 2018 Saar Trocken Weissburgunder (Mosel),$16,Mosel,89,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2018,Reverchon
169,13.5%,"Leithaberg, Austria",750 ml,White, Austria,3/1/2020,"
                      Subtle hazelnut notes, a tinge of smoke, chalk and lemon freshness create an elegant and enticing nose. The palate unites these elements in a lovely, concentrated fashion and reveals a core of energy, drive and warmth that nonetheless remains anchored in a certain cool earthiness. This is lcomplex, layered, creamy and aromatic. Ignore Weissburgunder at your peril. This is an Austrian secret. Drink 2022–2035.                      Anne Krebiehl MW ",Ried Haidsatz,Prieler 2017 Ried Haidsatz Pinot Blanc (Leithaberg),$65,Leithaberg,95,,,Not rated yet [Add Your Review],Pinot Blanc,2017,Prieler
170,12.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2020,"
                      Bright, vivid lemon notes share the nose with a wonderful creaminess. The palate continues in this sunny, pure lemon and cream vision, presenting a concentrated body that comes on light, tiptoe feet. This is fresh but creamy, slender but mellow and oh so wonderfully textured. This makes the case for Weissburgunder, aka Pinot Blanc, of the highest order. Lovely now, it is certain to evolve. Drink now–2035.                      Anne Krebiehl MW ",Ried Höchtemmel,Schauer 2017 Ried Höchtemmel Weissburgunder (Südsteiermark),$45,Südsteiermark,95,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2017,Schauer
171,14.5%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2020,"
                      A lifted note of blossom honey and dried lemon rind immediately signals some evolution. More time in the glass reveals notes of wet stone and cream. The palate is concentrated and anchors all these flavors in a deeply chalky core of depth, honeyed but absolute dryness and lifted intensity. A shaft of freshness keeps everything on the straight and narrow. A wonderfully evolving Pinot Blanc. Drink now–2030.                      Anne Krebiehl MW ",Kugler Lagenreserve,Weinrieder 2015 Kugler Lagenreserve Weissburgunder (Niederösterreich),$60,Niederösterreich,94,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2015,Weinrieder
172,13.5%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2020,"
                      Hints of chalk and creaminess on the nose play alongside fresh, pristine pear notes on the nose. The palate comes in with lovely freshness that underlines the rounded, ripe fruit and that textured, stony palate even more. A lovely juiciness pervades everything on this concentrated, bone-dry wine, which has wonderful length and lasting flavor.                      Anne Krebiehl MW ",,Ebner-Ebenauer 2018 Weissburgunder (Niederösterreich),$35,Niederösterreich,93,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2018,Ebner-Ebenauer
173,13.5%,"Leithaberg, Austria",750 ml,White, Austria,3/1/2020,"
                      Slight reduction gives a funky edge to the earthy notes on the nose that are touched by lovely yellow apple freshness. It is on the bright palate that the full force of freshness shines through, like a burst of lemony, bright light that plays against a lovely chalky, fine-boned texture. Testament that Weissburgunder, aka Pinot Blanc, is such a vivid, underappreciated variety that nonetheless packs concentration, finesse and expression. Lovely now, it is certain to evolve. Drink now–2030.                      Anne Krebiehl MW ",,Prieler 2018 Pinot Blanc (Leithaberg),$35,Leithaberg,93,,,Not rated yet [Add Your Review],Pinot Blanc,2018,Prieler
174,12.5%,"Leithaberg, Austria",750 ml,White, Austria,3/1/2020,"
                      Most subtle hazelnut notes envelop smoke and creaminess on the nose. The balanced palate is rounder than expected with a mellow stone fruit juiciness that sits well with the subtle smokiness that speaks of well-handled oak. A lovely texture completes this subtle, rounded and mellow yet fresh wine.                      Anne Krebiehl MW ",,Hillinger 2017 Pinot Blanc (Leithaberg),$39,Leithaberg,93,,,Not rated yet [Add Your Review],Pinot Blanc,2017,Hillinger
175,13.5%,"Leithaberg, Austria",750 ml,White, Austria,3/1/2020,"
                      The shy nose gives little away but hints at subtle pear and cream. The palate comes in with measured roundness, speaking of the warmth of the vintage but contained by a certain chalky coolness and bright lemon freshness. There is a lovely texture and a concentrated midpalate that leads to a long, rounded finish.                      Anne Krebiehl MW ",,Tinhof 2018 Weissburgunder (Leithaberg),$38,Leithaberg,93,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2018,Tinhof
176,13.5%,"Carnuntum, Austria",750 ml,White, Austria,3/1/2020,"
                      The subtle hazelnut notes of oak play enticingly on the nose alongside notes of ripe, juicy green pear. A subtle creaminess has lemon highlights. The palate is rounder than expected, with generous pear fruit, packing in the sunshine of the vintage. Despite its relative mildness, this strikes a balance and finishes on stone fruit and cream.                      Anne Krebiehl MW ",Ried Altenberg,Netzl 2018 Ried Altenberg Weissburgunder (Carnuntum),$34,Carnuntum,93,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2018,Netzl
177,12.4%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2020,"
                      Slightly funky yeast jumps from the glass and mingles with ripe stone fruit aromas of juicy Mirabelle plum. The palate presents a lovely, pure vein of freshness surrounded by yeast. This is bright, lively, slender, bone-dry and very individual. It deserves food to show its real mettle.                      Anne Krebiehl MW ",Ried Sulz,Tement 2017 Ried Sulz Weisser Burgunder (Südsteiermark),N/A,Südsteiermark,92,,,Not rated yet [Add Your Review],"Weisser Burgunder, Pinot Blanc",2017,Tement
178,12.5%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,3/1/2020,"
                      An intense nose of ripe pear and pineapple melds with gentle jasmine and warm spice tones in this medium-bodied white. There's depth to the full, rich orchard fruit flavors on the palate, with bright shots of tropical fruit and citrus lending ample lift.                      Alexander Peartree ",Estate Bottled,Palmer 2018 Estate Bottled Pinot Blanc (North Fork of Long Island),$27, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Pinot Blanc,2018,Palmer
179,13.3%,"Seneca Lake, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      A bright intensity of yellow pear, butter, wax and warm spice carries this Pinot Blanc that sees time in neutral French oak. It is creamy and full on the palate in melon and pear flavors, yet properly lifted by integrated acidity.                      Alexander Peartree ",,Hector Wine Company 2017 Pinot Blanc (Seneca Lake),$20, New York,89, Finger Lakes,Seneca Lake,Not rated yet [Add Your Review],Pinot Blanc,2017,Hector Wine Company
180,13.2%,"North Fork of Long Island, Long Island, New York, US",750 ml,Sparkling, US,3/1/2020,"
                      Any earthy nose of button mushroom melds with sharp citrus and apple tones in this traditional method sparkling wine made from Pinot Blanc. The palate boasts a gentle foam that carries deep, concentrated flavors of citrus and orchard fruit, with bright, persistent acidity pushing it along.                      Alexander Peartree ",Reserve Sparkling,Lieb 2013 Reserve Sparkling Pinot Blanc (North Fork of Long Island),$30, New York,89, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Pinot Blanc,2013,Lieb
181,13.3%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Sourced from a vineyard on the west side of Seneca Lake, this white is rounded and sultry in flavors of waxy lemon, pear and white blossoms. There's a bit of astringency on the midpalate, with crisp orchard fruit lingering on the finish.                      Alexander Peartree ",Reserve Morris Vineyard,Heron Hill 2017 Reserve Morris Vineyard Pinot Blanc (Finger Lakes),$20, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Pinot Blanc,2017,Heron Hill
182,11.9%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,3/1/2020,"
                      This is an easy, breezy white that offers delicate aromas of lemon, banana peel and pollen on the nose. It is light and spritzy on the palate, driven by crisp citrus and pear flavors.                      Alexander Peartree ",Estate,Lieb 2018 Estate Pinot Blanc (North Fork of Long Island),$20, New York,87, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Pinot Blanc,2018,Lieb
183,12.3%,"Mendocino County, Mendocino County, California, US",750 ml,White, US,3/1/2020,"
                      This light-bodied wine is slathered in buttery aromas and flavors and quite mouthfilling in texture. Butterscotch and baked apple dominate the palate. It's very showy and focused on butter.                      Jim Gordon ",Rivin Ranch,Rootdown 2017 Rivin Ranch Pinot Blanc (Mendocino County),$29, California,87, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Pinot Blanc,2017,Rootdown
184,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      Faint green pear and lemongrass aromas lead to the light, spritzy palate. There's ripeness to the sweet orchard fruit and lemon flavors, making this an accessible, easy wine to enjoy.                      Alexander Peartree ",,Dr. Konstantin Frank 2017 Pinot Blanc (Finger Lakes),$17, New York,86, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Pinot Blanc,2017,Dr. Konstantin Frank
185,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,3/1/2020,"
                      An easy nose of pineapple, guava and lemongrass carries to the medium-bodied palate. Tart tropical fruit flavors hold court, with brisk acidity lending a sharp edge.                      Alexander Peartree ",,Glenora 2017 Pinot Blanc (Finger Lakes),$30, New York,85, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Pinot Blanc,2017,Glenora
186,13.9%,"Livermore Valley, Central Coast, California, US",750 ml,White, US,12/31/2019,"
                      A smooth, rich mouthfeel carries vivid and bright green-apple and lemon flavors in this medium-bodied wine. Good depth and concentration are complemented by bracing acidity for good balance.                      Jim Gordon ",,Rodrigue Molyneaux 2018 Pinot Blanc (Livermore Valley),$36, California,90, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Pinot Blanc,2018,Rodrigue Molyneaux
187,14.2%,"Mendocino County, Mendocino County, California, US",750 ml,White, US,12/31/2019,"
                      This mouthwatering wine has bright apple and citrus aromas, a tangy feel on the palate and fresh, just-ripe fruit flavors. It's right on the money in terms of balance and will be a great apéritif wine.                      Jim Gordon ",,Girasole 2018 Pinot Blanc (Mendocino County),$14, California,89, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Pinot Blanc,2018,Girasole
188,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Enticing scents of beeswax, hay, field flower and white stone fruit drift out of the glass. The elegant understated palate is a bit more restrained than the nose, offering mature yellow apple, toasted almond and a hint of lemon zest.                      Kerin O’Keefe ",Zuc di Volpe,Volpe Pasini 2017 Zuc di Volpe Pinot Bianco (Friuli Colli Orientali),$35, Northeastern Italy,89,Friuli Colli Orientali,,Not rated yet [Add Your Review],"Pinot Bianco, Pinot Blanc",2017,Volpe Pasini
189,11.5%,"Burgenland, Austria",375 ml,Dessert, Austria,12/1/2019,"
                      The lift of musky botrytis strikes the nose with its honeyed intensity. The palate is luscious and rich, with the notions of golden honey and honeycomb. All this is edged by concentrated candied lemon peel that shine with richness. Everything about this is intense. Drink by 2045.                      Anne Krebiehl MW ",Beerenauslese,Steindorfer 2015 Beerenauslese Pinot Blanc (Burgenland),$25,Burgenland,94,,,Not rated yet [Add Your Review],Pinot Blanc,2015,Steindorfer
190,13%,"Pfalz, Germany",750 ml,White, Germany,12/1/2019,"
                      Stony and elegant, this full-bodied, creamy Pinot Blanc offers bright tangerine and orange peel flavors offset by savory hits of smoke and nut. A satisfying, voluminous wine with a long, subtly gripping finish.                      Anna Lee C. Iijima ",Kalkgestein,Friedrich Becker 2017 Kalkgestein Weissburgunder (Pfalz),$38,Pfalz,93,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2017,Friedrich Becker
191,12.5%,"Nahe, Germany",750 ml,White, Germany,12/1/2019,"
                      Zesty tangerine skins, crushed slate and smoke mingle into crisp apple and lime in this dry, medium-bodied Pinot Blanc. It's a silky, supple sip edged by hints of savory herbs and lingering mineral tones. Drink now–2028.                      Anna Lee C. Iijima ",Trocken,Schäfer-Fröhlich 2017 Trocken Weisser Burgunder (Nahe),N/A,Nahe,91,,,Not rated yet [Add Your Review],"Weisser Burgunder, Pinot Blanc",2017,Schäfer-Fröhlich
192,13.5%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      A clear, crisp and perfectly focused wine, this offers brilliant apple flavors, so pure and transparent they seem etched in crystal. Highlights of lemon zest and grapefruit compound the brightness of the finish. Just 16% was fermented in neutral oak, the rest in stainless.                      Paul Gregutt ",Bryan Creek Vineyard,Adelsheim 2017 Bryan Creek Vineyard Pinot Blanc (Chehalem Mountains),$25, Oregon,91, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Blanc,2017,Adelsheim
193,11.5%,"Mosel, Germany",750 ml,White, Germany,12/1/2019,"
                      Perfumed notes of orange blossom, lemon and hazelnuts introduce this delicate Pinot Blanc. Laser light and zippy on its feet, it's a juicy, easy-quaffing wine that balances bright acidity against crisp apricot and grapefruit flavors. Enjoy now–2023.                      Anna Lee C. Iijima ",Saar Trocken,Willems-Willems 2017 Saar Trocken Weisser Burgunder (Mosel),$18,Mosel,90,,,Not rated yet [Add Your Review],"Weisser Burgunder, Pinot Blanc",2017,Willems-Willems
194,13%,"Rheinhessen, Germany",750 ml,White, Germany,12/1/2019,"
                      Delicate hints of hazelnut, toast and smoke accent lemon and white grapefruit here. Dry and medium bodied in style, it's a refreshingly easy-drinking but elegant wine finishing on a nuanced touch of bramble. Drink now–2024.                      Anna Lee C. Iijima ",Siefersheim Trocken,Wagner-Stempel 2017 Siefersheim Trocken Weissburgunder (Rheinhessen),$35,Rheinhessen,90,,,Not rated yet [Add Your Review],"Weissburgunder, Pinot Blanc",2017,Wagner-Stempel
195,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,12/1/2019,"
                      Tart and dry, this brings a dusty note across a range of tangy citrus fruits, particularly lemon and grapefruit. The acids are emphasized somewhat by an astringent, chalky finish.                      Paul Gregutt ",,William Rose 2018 Pinot Blanc (Oregon),$28, Oregon,87, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Blanc,2018,William Rose
196,13.5%,"Serbia, Serbia",750 ml,White, Serbia,11/1/2019,"
                      This Serbian wine has aromas of lemon-lime, stone fruits, nettles and geranium leaf. On the palate there are flavors of apricot and peach with a balanced, crisp finish.                      Jeff Jenssen ",,Zvonko Bogdan 2017 Pinot Blanc (Serbia),$23,Serbia,87,,,Not rated yet [Add Your Review],Pinot Blanc,2017,Zvonko Bogdan
197,14%,"Pfalz, Germany",750 ml,White, Germany,10/1/2019,"
                      Pinot Blanc is typically a shy white grape, but this powerful, voluptuously textured wine offers intensely concentrated apricot and white peach flavors marked by whiffs of blossom and lime perfume. It's decadent but balanced neatly with zesty acidity and a reverberating mineral tone. Delicious already but should improve through 2037.                      Anna Lee C. Iijima ",Im Sonnenschein GG,Ökonomierat Rebholz 2017 Im Sonnenschein GG Weisser Burgunder (Pfalz),$103,Pfalz,95,,,Not rated yet [Add Your Review],"Weisser Burgunder, Pinot Blanc",2017,Ökonomierat Rebholz
198,13.5%,"Green Valley, Sonoma, California, US",750 ml,White, US,10/1/2019,"
                      Floral, waxy and crisp, this perennially lovely white is generous in stone fruit, lemon, lime and pear, with bristling acidity buzzing beneath the scenes. The crispness mellows in the glass to wide appeal as complex characteristics of white pepper and flint build.                      Virginie Boone ",Dutton Ranch Shop Block,Dutton-Goldfield 2018 Dutton Ranch Shop Block Pinot Blanc (Green Valley),$30, California,94, Sonoma,Green Valley,Not rated yet [Add Your Review],Pinot Blanc,2018,Dutton-Goldfield
199,13%,"Baden, Germany",750 ml,White, Germany,10/1/2019,"
                      Notes of smoke, biscuit and crisp yellow apple introduce this nuanced Pinot Blanc. Edgy and mineral compared with the more voluptuous Kirchberg GG bottling, it's elegant, with a thrilling, steely finish. Smoke tones should integrate better from 2022, but this is a wine that will reward cellaring through 2035 and hold further beyond.                      Anna Lee C. Iijima ",Oberrotweiler Henkenberg GG,Salwey 2015 Oberrotweiler Henkenberg GG Pinot Blanc (Baden),$49,Baden,94,,,Not rated yet [Add Your Review],Pinot Blanc,2015,Salwey
