,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
507,13.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,12/31/2019,"
                      Fresh, appealing aromas of apple, Bosc pear, flowers and heaping amounts of tropical fruit lead to full-feeling apple, kiwi, melon and pineapple flavors with a generous touch of sweetness. It delights.                      Sean P. Sullivan ",The Expedition,Canoe Ridge 2018 The Expedition Pinot Gris (Horse Heaven Hills),$15, Washington,89, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Pinot Gris,2018,Canoe Ridge
508,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Spring wild-flower and honeydew-melon aromas come together in the glass. On the juicy rounded palate, tangy acidity accompanies Granny Smith apple and yellow pear before an almond close.                      Kerin O’Keefe ",,La Tunella 2018 Pinot Grigio (Friuli Colli Orientali),$22, Northeastern Italy,89,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2018,La Tunella
509,13.9%,"Monterey, Central Coast, California, US",750 ml,White, US,12/31/2019,"
                      Key lime pith, crisp rainwater and Pink Lady apple aromas show on the nose of this bottling. There is a fresh line of lime and green pear down the middle of the sip, which is simple but refreshing.                      Matt Kettmann ",,Maddalena 2018 Pinot Grigio (Monterey),$18, California,88, Central Coast,Monterey,Not rated yet [Add Your Review],Pinot Grigio,2018,Maddalena
510,12.69%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2019,"
                      Aromas of petroleum jelly, apple and cut canned pineapple lead to a flavorful, medium-bodied palate. It provides a lot of appeal, with a nice sense of acidity accenting the flavors.                      Sean P. Sullivan ",,Waterbrook 2018 Pinot Gris (Columbia Valley (WA)),$15, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2018,Waterbrook
511,13.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Medium bodied and structured, this has subtle aromas of mature yellow stone fruit, pressed wildflower and a whiff of hay. On the rounded palate, an almond note underscores ripe yellow apple and Bartlett pear.                      Kerin O’Keefe ",,La Viarte 2017 Pinot Grigio (Friuli Colli Orientali),$24, Northeastern Italy,88,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2017,La Viarte
512,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      This opens with aromas of toasted oak and mature yellow apple that carry over to the tangy palate along with a hint of bitter almond. Fresh acidity lifts the finish.                      Kerin O’Keefe ",Maso Papa,Maso Cantaghel 2017 Maso Papa Pinot Grigio (Vigneti delle Dolomiti),$25, Northeastern Italy,88,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2017,Maso Cantaghel
513,12.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Aromas of acacia flower and ripe yellow stone fruit form the nose. The bright medium-bodied palate offers peach, apricot and a hint of lemon zest alongside fresh acidity. A white-almond note announces the close.                      Kerin O’Keefe ",,Conte d'Attimis-Maniago 2018 Pinot Grigio (Friuli Colli Orientali),$20, Northeastern Italy,88,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2018,Conte d'Attimis-Maniago
514,12.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Aromas of green apple and almond follow over to the rounded palate along with a lemon-drop note. Bright acidity gives it a crisp tangy close.                      Kerin O’Keefe ",,Dorigo 2018 Pinot Grigio (Friuli Colli Orientali),$16, Northeastern Italy,88,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2018,Dorigo
515,12.5%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      This copper-colored wine opens with aromas of wild berry, toasted nut and graphite. Made with a few hours of skin contact, the palate offers sour cherry and bitter almond alongside tangy acidity.                      Kerin O’Keefe ",Pinorigo,Dorigo 2018 Pinorigo Pinot Grigio (Friuli Colli Orientali),$16, Northeastern Italy,88,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2018,Dorigo
516,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Honeysuckle and Granny Smith apple aromas flow over to the tangy palate, along with yellow pear. It closes on a note of honeyed almond.                      Kerin O’Keefe ",Mont Mès,Castelfeder 2018 Mont Mès Pinot Grigio (Vigneti delle Dolomiti),$15, Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Castelfeder
517,12.5%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Fresh and fun, this offers aromas and flavors of Granny Smith apple and honeydew melon. The simple but well made palate is crisp and refreshing, with bright acidity.                      Kerin O’Keefe ",,La Vis 2018 Pinot Grigio (Trentino),N/A, Northeastern Italy,86,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2018,La Vis
518,14.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      This evokes aromas of toasted hazelnut, beeswax and mature yellow stone fruit. Reflecting the nose, the brawny palate shows dried apricot, toasted notes and bitter almond, while the warmth of evident alcohol throws it off balance. Drink now to capture the remaining fruit and freshness.                      Kerin O’Keefe ",,Castel Sallegg 2017 Pinot Grigio (Alto Adige),N/A, Northeastern Italy,86,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2017,Castel Sallegg
519,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      Aromas of Granny Smith apple follow over to the easygoing palate, along with a hint of honeydew melon. It's simple but well made, with tangy acidity.                      Kerin O’Keefe ",,Torre Rosazza 2018 Pinot Grigio (Friuli Colli Orientali),$28, Northeastern Italy,86,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2018,Torre Rosazza
520,12.5%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      This simple white has subdued aromas of white spring flower and green apple. On the palate, brisk acidity accompanies Anjou pear and hint of lemon zest.                      Kerin O’Keefe ",,Terre di Fohn 2018 Pinot Grigio (Vigneti delle Dolomiti),N/A, Northeastern Italy,86,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Terre di Fohn
521,13.5%,"California, California Other, California, US",3 L,White, US,12/31/2019,"
                      Fresh lemon-lime aromas and tangy, green-apple flavors give this light-bodied wine an appealing fruity character. The smooth texture has a touch of crisp acidity for balance.                      Jim Gordon ",,Wine Cube 2018 Pinot Grigio (California),$18, California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Wine Cube
522,13%,"Valdadige, Veneto, Italy",750 ml,White, Italy,12/31/2019,"
                      This simple white has pungent aromas of over-mature orange rind and extremely ripe stone fruit. The aromas carry over to the brisk palate along with bitter almond and candied notes.                      Kerin O’Keefe ",Il Casato,Cantine di Ora 2018 Il Casato Pinot Grigio (Valdadige),N/A, Veneto,84,Valdadige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Cantine di Ora
523,12.5%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,12/31/2019,"
                      This informal white has subdued one-dimensional aromas suggesting bitter almond. On the extremely simple, diluted palate, you'll find the merest hint of green apple alongside crisp acidity.                      Kerin O’Keefe ",,Luna Nuda 2018 Pinot Grigio (Vigneti delle Dolomiti),$13, Northeastern Italy,84,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Luna Nuda
524,13.2%,"Cienega Valley, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      With dynamic and complex expressions like this, it's a wonder why people started stripping the naturally pink hue that Pinot Gris provides. The pinkish orange wine delivers aromas of strawberry sorbet and rosebuds and then opens onto a palate of light raspberry and watermelon. There is ample tannic tension as well.                      Matt Kettmann ",Eden Rift Vineyard,I. Brand & Family 2018 Eden Rift Vineyard Pinot Gris (Cienega Valley),$30, California,92, Central Coast,Cienega Valley,Not rated yet [Add Your Review],Pinot Gris,2018,I. Brand & Family
525,14%,"Bennett Valley, Sonoma, California, US",750 ml,White, US,12/1/2019,"
                      Fermented in both amphora and neutral French oak, whole-cluster pressed, this is a light, balanced and floral white from the cool appellation, layered in medium-bodied flavors of green apple and apricot. It shines in lovely acidity and just enough weight.                      Virginie Boone ",Morning Sun Vineyard,DRNK 2018 Morning Sun Vineyard Pinot Gris (Bennett Valley),$32, California,92, Sonoma,Bennett Valley,Not rated yet [Add Your Review],Pinot Gris,2018,DRNK
526,13.4%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      Even with a price increase this remains a top tier, superb value in Oregon Pinot Gris. Rich, concentrated flavors of Meyer lemon, Honeycrisp apple and peaches with a splash of cream dive deep down through the palate. The intensity is further amped up by perfectly pitched acids, thanks to no malolactic fermentation.                      Paul Gregutt ",Estate Bottled,Cardwell Hill 2018 Estate Bottled Pinot Gris (Willamette Valley),$18, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Cardwell Hill
527,13.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      This is a lovely, lively wine loaded with the flesh and skin of Anjou pear, plus green melon and apple. It's bracing and delicious, with freshness and a vivid, acid-driven mouthfeel. The fruits fairly burst in the mouth. Drink this beauty over the next two years.                      Paul Gregutt ",Classique,Lange 2018 Classique Pinot Gris (Willamette Valley),$19, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Lange
528,13.6%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Rose, US,12/1/2019,"
                      This delicious rosé is all Pinot Gris, fermented and aged in a mix of amphorae, concrete egg and neutral oak. Whether you consider it an unusually dark white wine, a rosé or an orange wine, it is undeniably delicious. A bright copper color, it's packed with bold flavors of orange and pear liqueur. Slightly oxidized and already a year older than most rosés, it will reward near-term drinking with floral-citrus aromas, lushly ripened fruit and a finishing hint of toast.                      Paul Gregutt ",Leisure Skin Contact,Authentique 2017 Leisure Skin Contact Pinot Gris (Eola-Amity Hills),$28, Oregon,91, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Gris,2017,Authentique
529,13.5%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      Aromas of peach, chamomile, lemongrass and wax make for a complex entry to this bottling. The palate combines lemon-spray and melon flavors, all wrapped in a sleek texture.                      Matt Kettmann ",Sierra Madre Vineyard,Lumen 2017 Sierra Madre Vineyard Pinot Gris (Santa Maria Valley),$30, California,91, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Pinot Gris,2017,Lumen
530,13.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      The reserve is more serious than the Classique, with less front-loaded fruit and more details of citrus and mineral. Fermented in neutral puncheons and partially aged in concrete egg, it's juicy and tart, with more apple rind than flesh as the principal fruit.                      Paul Gregutt ",Reserve,Lange 2018 Reserve Pinot Gris (Willamette Valley),$28, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Lange
531,13.5%,"San Luis Obispo County, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      Seared lime, melon rind and wet stone show on the nose of this bottling. There is refreshing crispness to the acid-driven palate, where limey flavors are wrapped in a chalky tension and finish with a hint of flint.                      Matt Kettmann ",,Sinor-LaVallee 2018 Pinot Gris (San Luis Obispo County),$20, California,91, Central Coast,San Luis Obispo County,Not rated yet [Add Your Review],Pinot Gris,2018,Sinor-LaVallee
532,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      This aromatic wine entices with scents of graham cracker, honey and beeswax. Lovely in the mouth, it brings ripe apple, pear and highlights of clover and honeycomb. The length and texture are exceptional.                      Paul Gregutt ",Three Otters,Fullerton 2018 Three Otters Pinot Gris (Willamette Valley),$20, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Fullerton
533,13.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      This wine is replete with bright flavors of lemon, lime and grapefruit. Accents of spicy white pepper and citrus oil add texture and length.                      Paul Gregutt ",The Orchard Estate,Left Coast 2018 The Orchard Estate Pinot Gris (Willamette Valley),$18, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Left Coast
534,13.4%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,12/1/2019,"
                      Ripe and lively apple and pear flavors seem to light up this medium-bodied, fresh and well-balanced wine. It has a citrus tang supporting peach and crisp apple notes, and will be a perfect aperitif or pairing with seafood.                      Jim Gordon ",,Navarro 2018 Pinot Gris (Anderson Valley),$22, California,90, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Navarro
535,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,12/1/2019,"
                      This widely available wine offers immaculate fruit flavors of apple, pear and melon that carry through to the full-bodied palate. It shows impeccable balance from bright acidity and nice length.                      Paul Gregutt ",,A to Z 2018 Pinot Gris (Oregon),$15, Oregon,90, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Gris,2018,A to Z
536,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      A fruit-powered wine, this is loaded with apple, melon and pear, and dusted with a dash of white pepper. A suggestion of fresh tarragon adds depth, though taken as a whole it's a wide-open, generous wine that should be enjoyed over the next couple of years.                      Paul Gregutt ",Terroir Series,Alexana 2018 Terroir Series Pinot Gris (Willamette Valley),$32, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Alexana
537,13.5%,"Mendocino County, Mendocino County, California, US",750 ml,White, US,12/1/2019,"
                      This is an extra spicy, barrel-fermented and lees-aged wine that adds hints of ginger, butter and vanilla to the naturally fruity flavors of the grapes. Medium to full body and a rich creamy texture give it a mouthfilling presence.                      Jim Gordon ",,Saint Gregory 2016 Pinot Gris (Mendocino County),$15, California,90, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Pinot Gris,2016,Saint Gregory
538,12.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      A light, clean, fresh wine, this opens with scents of calla lily, then brings light pear fruit flavors with a touch of almond. It's perfect as an accompaniment to light seafood dishes, with plenty of acid and a spicy kick to the finish.                      Paul Gregutt ",,Carlton Cellars 2018 Pinot Gris (Willamette Valley),$14, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Carlton Cellars
539,13%,"Van Duzer Corridor, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      A nice effort, fresh and leesy, this fills the palate with clean pear and apple fruit. It has nice texture as well, as the wine continues into a medium-long refreshing finish tinged with Mandarin orange and citrus rind.                      Paul Gregutt ",,Château Bianca 2018 Pinot Gris (Van Duzer Corridor),$15, Oregon,90, Willamette Valley,Van Duzer Corridor,Not rated yet [Add Your Review],Pinot Gris,2018,Château Bianca
540,13.5%,"Clarksburg, Central Valley, California, US",750 ml,White, US,12/1/2019,"
                      This wine smells gorgeously fruity, tastes ripe and pure like freshly cut apples and Bosc pears, and has a good crisp texture balanced by medium body. A touch of sweetness emerges on the finish.                      Jim Gordon ",,Terra d'Oro 2018 Pinot Grigio (Clarksburg),$17, California,89, Central Valley,Clarksburg,Not rated yet [Add Your Review],Pinot Grigio,2018,Terra d'Oro
541,12%,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,12/1/2019,"
                      This Pinot Gris remains on its skins for three months, resulting in a salmon hue. It bursts with aromas of cherry, blossoms, watermelon and fistfuls of fresh herbs. Crisp, tart and textured, this combination carries through to the finish.                      Christina Pickard ",Airlie Bank Gris Fermented on Skins,Punt Road 2018 Airlie Bank Gris Fermented on Skins Pinot Gris (Yarra Valley),$23, Victoria,89,Yarra Valley,,Not rated yet [Add Your Review],Pinot Gris,2018,Punt Road
542,13%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,12/1/2019,"
                      The aromas pop, with notes of kiwi, flowers and nectarine. Off-dry drinking kiwi and pineapple flavors follow, with enough acidity to stand it up straight. It's a sure-fire crowd-pleaser.                      Sean P. Sullivan ",,Cloudveil 2018 Pinot Gris (Oregon),$13, Oregon,89, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Gris,2018,Cloudveil
543,12.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2019,"
                      Pear and apple aromas are followed by full-bodied, textured, drawn out flavors. It's a spot-on example of the variety.                      Sean P. Sullivan ",,Tamarack Cellars 2018 Pinot Gris (Columbia Valley (WA)),$20, Washington,89, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2018,Tamarack Cellars
544,13%,"Central Coast, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      Broad aromas of Meyer lemon, lime balm and citrus blossoms show on the nose of this bottling. The palate is tightly wound, with fresh flashes of tangy apple.                      Matt Kettmann ",,SeaGlass 2018 Pinot Grigio (Central Coast),$12, California,89, Central Coast,Central Coast,Not rated yet [Add Your Review],Pinot Grigio,2018,SeaGlass
545,13.5%,"California, California Other, California, US",750 ml,White, US,12/1/2019,"
                      Big on fruit and floral flavors, this medium-bodied wine exudes crisp apple and Anjou pear aromas that lead to ripe fruit on the palate and a touch of tanginess on the finish.                      Jim Gordon ",,Three Thieves 2018 Pinot Grigio (California),$11, California,88, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Three Thieves
546,13.7%,"Clements Hills, Central Valley, California, US",750 ml,White, US,12/1/2019,"
                      Fragrant and floral in aroma and flavor, this medium-bodied wine is packed with dramatic rose-petal, apple and peach-skin nuances. Made with 48 hours of skin contact, the wine's texture is lightly gripping and appetizing which fits the extroverted nature of the wine.                      Jim Gordon ",Potrero Vineyards,Anaya 2017 Potrero Vineyards Pinot Gris (Clements Hills),$32, California,88, Central Valley,Clements Hills,Not rated yet [Add Your Review],Pinot Gris,2017,Anaya
547,13.5%,"San Luis Obispo County, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      Aromas of Ruby Red grapefruit pith, citrus spray, lily and a hint of riverstone show on the nose of this bottling from an extremely coastal, oceanview vineyard. The palate is ripe with nectarine, pear flesh and lychee flavors.                      Matt Kettmann ",Derbyshire Vineyard,Derby 2016 Derbyshire Vineyard Pinot Gris (San Luis Obispo County),$22, California,88, Central Coast,San Luis Obispo County,Not rated yet [Add Your Review],Pinot Gris,2016,Derby
548,13.9%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,12/1/2019,"
                      Guava, pineapple and lemon-lime flavors make for a fleshy, brightly layered expression of this white variety, rare in these parts, which is bustling in acidity and low in oak.                      Virginie Boone ",,Folie à Deux 2018 Pinot Gris (Sonoma Coast),$18, California,88, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Pinot Gris,2018,Folie à Deux
549,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,12/1/2019,"
                      Nicely fruity with fresh flavors of apple and pear, this is a solid example of the grape, the vintage and the style. Balanced with ample acidity, it adds touches of citrus peel and fresh lime to the finish.                      Paul Gregutt ",,Laurelwood 2017 Pinot Gris (Willamette Valley),$24, Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2017,Laurelwood
550,12.5%,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,12/1/2019,"
                      A relatively austere expression of this grape variety, this wine starts out with quiet notes of green-apple skins and white spice. Soft florals, nuts and slightly reductive salty characters are there too. The mouthfeel has a lovely talc-like texture, sliced through with crunchy acidity and a yeasty, spiced apple nuance.                      Christina Pickard ",,Punt Road 2018 Pinot Gris (Yarra Valley),$30, Victoria,88,Yarra Valley,,Not rated yet [Add Your Review],Pinot Gris,2018,Punt Road
551,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Rose, US,12/1/2019,"
                      Watermelon, cherry Jolly Rancher and bubblegum aromas lead to full-feeling sour cherry flavors. It's a bit weighty feeling but still delivers plenty of appeal.                      Sean P. Sullivan ",,Julia's Dazzle 2018 Pinot Gris (Columbia Valley (WA)),$18, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2018,Julia's Dazzle
552,11.5%,"River Junction, Central Valley, California, US",750 ml,White, US,12/1/2019,"
                      Tangy and crisp in character, this light-bodied wine shows touches of mineral and white pepper in the aromas, and lean citrus and green-apple flavors on the palate. It's refreshing and reserved.                      Jim Gordon ",Estate Grown Certified Sustainable,McManis 2018 Estate Grown Certified Sustainable Pinot Grigio (River Junction),$10, California,87, Central Valley,River Junction,Not rated yet [Add Your Review],Pinot Grigio,2018,McManis
553,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2019,"
                      Citrus blossom and white stone fruit aromas lift out of the glass. On the easygoing palate, a hint of white almond accents green apple and Meyer lemon before a tangy finish.                      Kerin O’Keefe ",,Feudo Arancio 2018 Pinot Grigio (Sicilia),$14, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],Pinot Grigio,2018,Feudo Arancio
554,13.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,12/1/2019,"
                      Light and crisp, this wine offers peach, melon and stone. It remains bright and approachable from start to finish.                      Virginie Boone ",Estate,D & L Carinalli 2018 Estate Pinot Grigio (Russian River Valley),$12, California,87, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Pinot Grigio,2018,D & L Carinalli
555,13%,"Tasmania, Tasmania, Australia",750 ml,White, Australia,12/1/2019,"
                      From a normally strong producer, this Northern Tasmanian Pinot Gris is reductive at the moment. Underneath all those oniony aromas are quite pretty aromatics: ripe peaches, pears and florals. But the reduction continues on the palate where it acts like a blanket, suppressing the stone and citrus fruit and slippery texture. Give this plenty of time in decanter or swirling in glass for it to reveal its usual charm.                      Christina Pickard ",,Holm Oak 2017 Pinot Gris (Tasmania),$25, Tasmania,87,Tasmania,,Not rated yet [Add Your Review],Pinot Gris,2017,Holm Oak
556,13.5%,"Victoria, Victoria, Australia",750 ml,White, Australia,12/1/2019,"
                      A crowd-pleaser, this delicate, aromatic Pinot Gris displays lots of varietal character: sun-ripened red apples and pears, orchard blossoms and lime leaf. It's creamy, bright fruited and would find a happy home alongside a steaming bowl of Thai red curry.                      Christina Pickard ",,Innocent Bystander 2017 Pinot Gris (Victoria),$18, Victoria,87,Victoria,,Not rated yet [Add Your Review],Pinot Gris,2017,Innocent Bystander
557,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,12/1/2019,"
                      Aromas of spring flowers and green apple form the nose along with a whiff of Mediterranean herbs. On the tangy palate, bright acidity lifts ripe pear and white peach before a citrus finish.                      Kerin O’Keefe ",,Stemmari 2018 Pinot Grigio (Sicilia),$11, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],Pinot Grigio,2018,Stemmari
558,12%,"California, California Other, California, US",750 ml,White, US,12/1/2019,"
                      This fruity and very affordable wine has an appealing, smooth texture and attractive, light peach and apple flavors. Medium body and a touch of crispness make it appetizing.                      Jim Gordon ",,Barefoot NV Pinot Grigio (California),$7, California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,Barefoot
559,N/A,"California, California Other, California, US",750 ml,White, US,12/1/2019,"
                      This is a light, lean wine that emphasizes simple refreshment and will be easy to sip. Delicate green-apple aromas and a touch of butter in the flavor give it just enough substance to savor.                      Jim Gordon ",Family Reserve,Oak Grove 2018 Family Reserve Pinot Grigio (California),$9, California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Oak Grove
560,12%,"California, California Other, California, US",750 ml,White, US,12/1/2019,"
                      This wine is light, fruity and soft in texture, offering honeydew melon aromas and golden apple flavors. It's mild in terms of acidity and short on the finish.                      Jim Gordon ",,Three Pears 2018 Pinot Grigio (California),$14, California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Three Pears
561,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,12/1/2019,"
                      The immediate impression is of a wine with intense, penetrating flavors of pear and apple fruit. As it winds down through the finish, there's a bitter, medicinal streak that just won't go away; otherwise, it's a strong and flavorful wine.                      Paul Gregutt ",,William Rose 2018 Pinot Gris (Oregon),$16, Oregon,86, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Gris,2018,William Rose
562,12.5%,"South Eastern Australia, Australia Other, Australia",750 ml,White, Australia,12/1/2019,"
                      Straw in color and smelling like freshly sliced pears and pineapples and white-flower blossoms, this straightforward Pinot Grigio offers bright acidity, a slippery texture and a juicy finish.                      Christina Pickard ",,Bulletin Place 2017 Pinot Grigio (South Eastern Australia),$11, Australia Other,86,South Eastern Australia,,Not rated yet [Add Your Review],Pinot Grigio,2017,Bulletin Place
563,13.9%,"Napa Valley, Napa, California, US",750 ml,White, US,12/1/2019,"
                      Earthy in pea shoots and freshly cut grass, this is a thick, viscous and lemony white wine, restrained in ripeness and a lasting flavor of peach.                      Virginie Boone ",,Benessere 2018 Pinot Grigio (Napa Valley),$25, California,86, Napa,Napa Valley,Not rated yet [Add Your Review],Pinot Grigio,2018,Benessere
564,12.5%,"California, California Other, California, US",750 ml,White, US,12/1/2019,"
                      This light-bodied wine has a touch of wood smoke in the aroma and vague, modestly fruity flavors.                      Jim Gordon ",Citrus Pear Vibrant,AVA Grace 2018 Citrus Pear Vibrant Pinot Grigio (California),$12, California,85, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,AVA Grace
565,13.5%,"California, California Other, California, US",375 ml,White, US,12/1/2019,"
                      Very basic in flavor, this canned wine is acceptable as a generic accompaniment to food. It's light bodied and soft in texture.                      Jim Gordon ",,Dark Horse NV Pinot Grigio (California),$6, California,83, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,Dark Horse
566,13.5%,"Alsace, Alsace, France",750 ml,Dessert, France,11/1/2019,"
                      Smoke, lemon zest, bitter almond and rich notes of dried pear and peach combine into a complex nose. The palate of this wine is lusciously sweet but that richness is countered by exquisite bitter-almond and peach-stone notes. Freshness helps accentuate the viscous mouthfeel of this concentrated, layered and powerful wine. The finish recalls the purest candied peach.                      Anne Krebiehl MW ",Clos Saint-Théobald Rangen de Thann Vendanges Tardives Grand Cru,Domaine Schoffit 2016 Clos Saint-Théobald Rangen de Thann Vendanges Tardives Grand Cru Pinot Gris (Alsace),$60, Alsace,95,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Schoffit
567,14%,"Alsace, Alsace, France",750 ml,White, France,11/1/2019,"
                      Ripe but aromatic pear notes show on the nose of this wine. On the palate this pure fruit is held in a firm frame of phenolics and freshness that channel the concentration and drive of this wine with pure energy. The finish is off dry and lasting. Drink 2025–2040.                      Anne Krebiehl MW ",Clos Saint-Théobald Rangen de Thann Grand Cru,Domaine Schoffit 2017 Clos Saint-Théobald Rangen de Thann Grand Cru Pinot Gris (Alsace),$49, Alsace,95,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Schoffit
