,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
111,14%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      A bold chalky aroma melds with Asian pear, Tuscan melon and light brushes of yuzu and Meyer lemon in this wine. The palate grabs hold with a texture that doesn't quit, carrying flavors of lemon bar and cashew that are rich in their own sneaky way.                      Matt Kettmann ",Escolle Vineyard,Caraccioli 2018 Escolle Vineyard Chardonnay (Santa Lucia Highlands),$35, California,94, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Chardonnay,2018,Caraccioli
112,14%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Given moderate time in French oak, just 20% of it new, this wine retains a lively freshness beneath the lush fruit. Bright notes throughout complement the rich, rewarding body of pear compote and nutmeg.                      Virginie Boone ",Green Acres Vineyard,Sangiacomo 2018 Green Acres Vineyard Chardonnay (Sonoma Coast),$65, California,94, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2018,Sangiacomo
113,13%,"Tasmania, Tasmania, Australia",750 ml,White, Australia,5/1/2021,"
                      Tolpuddle has quickly risen in the ranks to become one of Australia's most renowned single vineyards. The Chard is a rich, polished style that won't be for everyone, but is still all class. Reductive notes of oyster shell and gun flint perch neatly beside baked apple, nougat and high-end oak on the nose. The palate carries out the nose's promises of richness albeit with a good deal of refreshment. (This is cool climate territory after all.). Sleek, slippery and made for the long haul (drink until 2036, at least), this is a nod to Burgundy with Tassie roots.                      Christina Pickard ",,Tolpuddle 2019 Chardonnay (Tasmania),$64, Tasmania,94,Tasmania,,Not rated yet [Add Your Review],Chardonnay,2019,Tolpuddle
114,14.5%,"Mt. Harlan, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Light aromas of honeysuckle, sea salt, white peach and nectarine show on the nose of this classic bottling, from a 2,200-foot-high vineyard. There is a strong streak of limestone flavor to the sip, with warmer hints of white peach and toast.                      Matt Kettmann ",,Calera 2018 Chardonnay (Mt. Harlan),$55, California,94, Central Coast,Mt. Harlan,Not rated yet [Add Your Review],Chardonnay,2018,Calera
115,14.2%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Lightly buttered orange slices, warm brioche and sharp tangerine-peel aromas show on the nose of this bottling from an epic and dramatic vineyard. It's very suave on the palate, where buttered toast and marmalade flavors are framed by hints of oak and fresher citrus.                      Matt Kettmann ",Radian Vineyard,Ken Brown 2018 Radian Vineyard Chardonnay (Sta. Rita Hills),$45, California,94, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2018,Ken Brown
116,14.2%,"Napa Valley, Napa, California, US",750 ml,White, US,5/1/2021,"
                      This is an earthy, herbal and supple white wine, impressive in spicy lemon and pear. Lively, vibrant acidity keeps it fresh and compelling around mineral elements of stone as it builds a depth of balanced body weight and breadth, the oak well integrated and nuanced.                      Virginie Boone ",Arcadia Vineyard,Stag's Leap Wine Cellars 2018 Arcadia Vineyard Chardonnay (Napa Valley),$65, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Chardonnay,2018,Stag's Leap Wine Cellars
117,13.5%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Creamy aromas of toasted nut met with honeysuckle, lemon peel and chiseled granite show on the nose of this block designate from vines planted at nearly 2,000 feet in 1980. It's well rounded on the palate, where flashes of tart apple and lemon peel are wrapped in sandy tannins.                      Matt Kettmann ",Anna Cristina's Block Langley Hill Vineyard,Thomas Fogarty 2017 Anna Cristina's Block Langley Hill Vineyard Chardonnay (Santa Cruz Mountains),$80, California,94, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2017,Thomas Fogarty
118,14.4%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      A mix of baking and Asian spices lead the way to a light, crisp palate of vibrant acidity in this lengthy, complex and impressive white wine. The energy gives into a creamy midpalate of understated richness and fruit tones of green apple and pear.                      Virginie Boone ",Proprietary,Crescere 2017 Proprietary Chardonnay (Sonoma Coast),$80, California,94, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2017,Crescere
119,12.5%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Tight aromas of Meyer lemon skin, sea salt and a hint of alkaline-dusted toast make for a compelling entry to the nose of this bottling. Polished tannins make for a very grippy yet suave sip, offering poached lemon, light brioche and macadamia nut flavors.                      Matt Kettmann ",Founders' Vines,Sanford 2017 Founders' Vines Chardonnay (Sta. Rita Hills),$70, California,94, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2017,Sanford
120,14.4%,"Chalone, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Recent vintages mark a return to grace for this historic property, where Winemaker Gianni Abate is bringing life back to the wines. This bottling begins with a tight citrus-peel element on the nose as well as crushed sea shell. The texture is very rocky in a pleasant way, carrying fresh flavors of yuzu peel, jicama and Asian pear.                      Matt Kettmann ",Estate Grown,Chalone Vineyard 2019 Estate Grown Chardonnay (Chalone),$30, California,93, Central Coast,Chalone,Not rated yet [Add Your Review],Chardonnay,2019,Chalone Vineyard
121,13%,"Hemel-en-Aarde Valley, South Africa",750 ml,White, South Africa,5/1/2021,"
                      A beautiful wine from a great vintage, aromas of sea spray, apple flesh and a touch of melon form the delicate nose of this precise Chardonnay. The palate is light and somewhat linear on entry, but then waves of ripe, lightly toasted orchard fruit and mouthwatering acidity dance across the palate and into the bright, focused finish. This is a baby, so give it more time to truly shine. Drink 2024–2029.                      Lauren Buzzeo ",,Hamilton Russell 2019 Chardonnay (Hemel-en-Aarde Valley),$43,Hemel-en-Aarde Valley,93,,,Not rated yet [Add Your Review],Chardonnay,2019,Hamilton Russell
122,12.2%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      From a vineyard planted in 1982 at an elevation of nearly 2,000 feet, this bottling begins with briny aromas of lemon and lime peel as well as a beach-sand and oyster-shell minerality, and a white-flower aspect. The palate is sharp and intense in texture, with energetic flavors of seared lemon peel and warm toast wrapped up very tightly. Drink now through 2037.                      Matt Kettmann ",Portola Springs Vineyard,Thomas Fogarty 2017 Portola Springs Vineyard Chardonnay (Santa Cruz Mountains),$62, California,93, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2017,Thomas Fogarty
123,13.5%,"Hemel-en-Aarde Ridge, South Africa",750 ml,White, South Africa,5/1/2021,"
                      There's a pronounced oak overlay to the nose of this wine, with wood-grilled apple and peach pit currently at the fore. Cinnamon and sweet baking spice also abound on the nose and palate, with more flavors of baked apple tones and wood-grilled peach. All that richness aside, everything is in balance, as there's focused acidity to counter the opulence and a nice texture to the palate that carries through to the softly structured finish.                      Lauren Buzzeo ",Ridge,Storm 2019 Ridge Chardonnay (Hemel-en-Aarde Ridge),$60,Hemel-en-Aarde Ridge,93,,,Not rated yet [Add Your Review],Chardonnay,2019,Storm
124,12.7%,"Orange, New South Wales, Australia",750 ml,White, Australia,5/1/2021,"
                      This is an affordable, energetic modern Aussie Chardy from the cool climes of the Orange region of New South Wales. There's lovely tension on the nose. It's high toned but with subtle fruit, a copper penny tang and an underbelly of ground ginger, freshly squeezed lemon and peach juice, vanilla bean and a dried herbal note. The tension carries through to the palate. It's lean but not mean, focused less on oak or lees character and more on tingly acidity and juicy fruit. One to please both the Chard and the Pinot Grigio lovers in your life.                      Christina Pickard ",,See Saw 2019 Chardonnay (Orange),$20, New South Wales,93,Orange,,Not rated yet [Add Your Review],Chardonnay,2019,See Saw
125,13.5%,"Walker Bay, South Africa",750 ml,White, South Africa,5/1/2021,"
                      A lovely nose of concentrated melon, toasted apple and yellow flowers leads the experience, with a soft oaky overlay of sweet spice for added decadence. The palate is medium in body but bright and pure, with focused acidity that drives through to the lingering finish with precision. It's beautifully balanced and harmonious; it'll be hard to resist now, but should mature well through 2026.                      Lauren Buzzeo ",The Art of,Creation 2018 The Art of Chardonnay (Walker Bay),$65,Walker Bay,93,,,Not rated yet [Add Your Review],Chardonnay,2018,Creation
126,12.7%,"Orange, New South Wales, Australia",750 ml,White, Australia,5/1/2021,"
                      This is an affordable, energetic modern Aussie Chardy from the cool climes of the Orange region of New South Wales. There's lovely tension on the nose. It's high toned but with subtle fruit, a copper penny tang and an underbelly of ground ginger, freshly squeezed lemon and peach juice, vanilla bean and a dried herbal note. The tension carries through to the palate. It's lean but not mean, focused less on oak or lees character and more on tingly acidity and juicy fruit. One to please both the Chard and the Pinot Grigio lovers in your life.                      Christina Pickard ",,See Saw 2019 Chardonnay (Orange),$20, New South Wales,93,Orange,,Not rated yet [Add Your Review],Chardonnay,2019,See Saw
127,14.2%,"San Luis Obispo County, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Dried lemon, grapefruit flesh, apple slices and lemongrass meet with steely minerality on the nose of this bottling. The sip is zesty and fresh with lime-peel and lemon flavors. A solid sea-shell minerality adds to the energetic experience.                      Matt Kettmann ",Spanish Springs Vineyard Reserve,Lightpost 2019 Spanish Springs Vineyard Reserve Chardonnay (San Luis Obispo County),$39, California,92, Central Coast,San Luis Obispo County,Not rated yet [Add Your Review],Chardonnay,2019,Lightpost
128,13.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,5/1/2021,"
                      The aromas offer notes of toast, struck flint, yellow apple and peach. The stone fruit flavors are full, layered and rich but with plenty of acidity to support them. Whereas many full-bodied Chardonnays win on texture, this one does so on its extravagant flavor.                      Sean P. Sullivan ",Olsen Vineyard,Dusted Valley 2018 Olsen Vineyard Chardonnay (Yakima Valley),$29, Washington,92, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chardonnay,2018,Dusted Valley
129,13.5%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Tightly coiled aromas of crushed limestone, grapefruit rind and lemon pith make for an appealing nose in this countywide blend. The palate shows plenty of chalky grip in line with those aromas, and the flavors soften just a bit toward Meyer lemon peel and sea salt.                      Matt Kettmann ",,Fess Parker 2019 Chardonnay (Santa Barbara County),$19, California,92, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Chardonnay,2019,Fess Parker
130,13.5%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Light meringue and sweet cream aromas meet with floral tones of lily, plumeria and a bit of vanilla on the nose of this appellation blend. The wine grabs hold of the palate with a steely grip, offering tense while fresh flavors of lime blossom and citrus peel.                      Matt Kettmann ",,Thomas Fogarty 2017 Chardonnay (Santa Cruz Mountains),$38, California,92, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2017,Thomas Fogarty
131,13.8%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Reductive at first, this wine opens to reveal floral aromas of apple blossom and earth. Crunchy and austere in style, it shows a steely structure and bright acidity throughout, cradled in a well-integrated nuance of French oak.                      Virginie Boone ",,Vine Cliff 2018 Chardonnay (Los Carneros),$50, California,92, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Vine Cliff
132,14%,"Edna Valley, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      There's a streak of stone on the nose of this bottling before the toasted macadamia nut, baked apricot and lemon-balm flavors come through. There's a zesty flash to the sip of lemongrass, yuzu, Mandarin peel and lime, with warmer marzipan tones on the finish.                      Matt Kettmann ",Old VInes,Wolff 2019 Old VInes Chardonnay (Edna Valley),$28, California,92, Central Coast,Edna Valley,Not rated yet [Add Your Review],Chardonnay,2019,Wolff
133,12%,"Tasmania, Tasmania, Australia",750 ml,White, Australia,5/1/2021,"
                      This is a well-priced Chardonnay that champions the distinct character of Australia's coolest climate winegrowing region. It offers flavors of melon, peach, ginger and toasty oak nuances. It's both corpulent and refreshing, linear and crisp, with a salty mineral note adding complexity to the fleshy fruit and spice flavors.                      Christina Pickard ",,Devil's Corner 2020 Chardonnay (Tasmania),$19, Tasmania,92,Tasmania,,Not rated yet [Add Your Review],Chardonnay,2020,Devil's Corner
134,13%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Aromas of baked apple with sea salt and soft, clarified butter show on the delicate nose of this bottling. The wine lands softly on the palate, where crisp Asian pear elements are layered with more baked apple and a light brush of cinnamon, all wrapped in creamy tannins.                      Matt Kettmann ",Bald Mountain Vineyard,Assiduous 2019 Bald Mountain Vineyard Chardonnay (Santa Cruz Mountains),$30, California,92, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2019,Assiduous
135,14.5%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      This is a barrel-fermented white that opens in high-toned lemon and floral apple blossom—the oak and oomph subtle despite its full-bodied ripeness. Grapefruit, green apple and toast do a good job of complementing the brightness and tang of the fruit.                      Virginie Boone ",Parched,Bougetz 2018 Parched Chardonnay (Sonoma Coast),$25, California,92, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2018,Bougetz
136,13.8%,"Edna Valley, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Hints of coconut, meringue and light nectarine make for a suavely integrated nose on this bottling. It's pure and crisp on the palate with citrus-peel and tart apple flavors, leading into warmer spices on the finish.                      Matt Kettmann ",Bee Sweet Vineyard,Stephen Ross 2018 Bee Sweet Vineyard Chardonnay (Edna Valley),$42, California,92, Central Coast,Edna Valley,Not rated yet [Add Your Review],Chardonnay,2018,Stephen Ross
137,14%,"Hawke's Bay, New Zealand",750 ml,White, New Zealand,5/1/2021,"
                      This is a riper, more approachable vintage than the 2017 Elston. It opens with appealing notes of melon, apricot marmalade and barrel-driven butterscotch aromas. Marmalade is the dominant flavor on the full-figured palate as well, providing a pithy bite of refreshment amid a broad, slippery texture. Drink now–2026.                      Christina Pickard ",Elston,Te Mata 2018 Elston Chardonnay (Hawke's Bay),$35,Hawke's Bay,92,,,Not rated yet [Add Your Review],Chardonnay,2018,Te Mata
138,13.7%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      There's a distinct aroma of wet chalk, wool and even labneh on the nose of this bottling (from a vineyard planted in 1981), which begins to open to lemon and warmer cream, with patience and air. The chalky texture of the sip is incredibly compelling, framing mellow lines of lemon and melon rind. Expect these elements to coalesce into something stunning with time. Drink now through 2032.                      Matt Kettmann ",Albutom Vineyard,Thomas Fogarty 2017 Albutom Vineyard Chardonnay (Santa Cruz Mountains),$72, California,92, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2017,Thomas Fogarty
139,14.3%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Baked pear, warm apricot brioche, toasted nuts and yuzu peel show on the nose of this bottling. The palate is rich in flavors of baked pineapple, buttered apple and warm toast lifted by just enough lemon zest and minerality to balance the marzipan finish.                      Matt Kettmann ",Courtney's Vineyard,Two Sisters 2017 Courtney's Vineyard Chardonnay (Sta. Rita Hills),$50, California,92, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2017,Two Sisters
140,13.4%,"Monterey, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Rich hints of lightly seared marshmallow, meringue and peach custard are cut by dried lemon peel and hazelnut aromas on the nose of this bottling. The palate is very grippy in texture, with strong lemon-peel acidity and stony minerality leading into a nuttier, butterscotch-touched finish.                      Matt Kettmann ",Pelio Upper Block,Seabold Cellars 2018 Pelio Upper Block Chardonnay (Monterey),$45, California,92, Central Coast,Monterey,Not rated yet [Add Your Review],Chardonnay,2018,Seabold Cellars
141,13%,"Hemel-en-Aarde Ridge, South Africa",750 ml,White, South Africa,5/1/2021,"
                      Beautifully precise aromas of orange rind, crisp yellow apple, soft toast and delicate wood spice dance on the bouquet of this lovely Chardonnay. The palate is focused and pure, with ample ripe fruit that is framed by bright, supportive acidity and a pronounced mineral impression that unfolds on the long, evolving close alongside a kiss of saline.                      Lauren Buzzeo ",,Tesselaarsdal 2019 Chardonnay (Hemel-en-Aarde Ridge),$40,Hemel-en-Aarde Ridge,92,,,Not rated yet [Add Your Review],Chardonnay,2019,Tesselaarsdal
142,14.2%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Opening in a wealth of baking-spice and apple-blossom aromas, this white has tingly acidity and impressive structure: the ripeness balanced and well-integrated with the oak and intensity. Old World grace comes to mind throughout, with a steely, earthy finish.                      Virginie Boone ",Proprietress Reserve,Vine Cliff 2018 Proprietress Reserve Chardonnay (Los Carneros),$65, California,92, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Vine Cliff
143,13%,"Beechworth, Victoria, Australia",750 ml,White, Australia,5/1/2021,"
                      This is a classy example of just how far Australian Chardonnay has come over the past decade or so. From a small-but-mighty cool climate region in Victoria, it's a sturdy, mouthfilling wine with a lick of toasty oak, but it never goes overboard, neatly supporting the bright lemon, nougat and seashell characters and setting the stage for a silky-textured, cellarworthy and highly food-friendly wine. Drink now–2028.                      Christina Pickard ",Smith's Vineyard,Fighting Gully Road 2017 Smith's Vineyard Chardonnay (Beechworth),$63, Victoria,92,Beechworth,,Not rated yet [Add Your Review],Chardonnay,2017,Fighting Gully Road
144,14.3%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Soft and creamy aromas of peach and apricot meet with daffodil and honeysuckle on the delicate but full nose of this bottling by actor Kurt Russell, named for his wife, Goldie Hawn. The sip is surrounded in a chalky grip, offering fresh and generous flavors of white peach and cream.                      Matt Kettmann ",Goldie,GoGi 2018 Goldie Chardonnay (Sta. Rita Hills),$50, California,92, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2018,GoGi
145,13.5%,"Adelaide Hills, South Australia, Australia",750 ml,White, Australia,5/1/2021,"
                      Croft neatly displays the bright, fleshy fruit of the Adelaide Hills in this polished and ageworthy-yet-drinkable Chard. There's an abundance of melon, peach and red apple aromas on the nose, and some vanilla bean, too. The palate is equally fruity and full figured, the textural roundness buoyed by bright acidity. A well-balanced wine for drinking now or until around 2029.                      Christina Pickard ",Croft,Henschke 2018 Croft Chardonnay (Adelaide Hills),$60, South Australia,92,Adelaide Hills,,Not rated yet [Add Your Review],Chardonnay,2018,Henschke
146,14.6%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Named for the winery's founding family, this white is floral, textured and oak laden, with dense layers of pineapple and stone fruit. Made in a hearty, creamy style, the fruit is encased in caramel brioche and notes of nutmeg and cinnamon.                      Virginie Boone ",ATS Estate Grown,Cuvaison 2018 ATS Estate Grown Chardonnay (Los Carneros),$60, California,92, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Cuvaison
147,14%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      With an entry that is oak-driven in caramel and toast, this wine is layered and moderately structured, with fresh bursts of white peach and apple that shine a light on the underlying acidity. That freshness endures and lifts the lemony finish.                      Virginie Boone ",Estate Vineyard,Artesa 2018 Estate Vineyard Chardonnay (Los Carneros),$38, California,92, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Artesa
148,14.2%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Made in a lush style with a broad, appealing fleshiness and velvety texture, this wine shows off the vineyard well, mixing cool coastal components of acidity and minerality with California richness. Pineapple, pear and baking spice dominate around notes of oak and flint.                      Virginie Boone ",Durell Vineyard,Fulcrum 2018 Durell Vineyard Chardonnay (Sonoma Coast),$49, California,91, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2018,Fulcrum
149,14.8%,"Mount Veeder, Napa, California, US",750 ml,White, US,5/1/2021,"
                      Floral, this wine is intensely full bodied and spicy in oak, with strong, full-bodied flavors of Gravenstein apple, Meyer lemon and pear. The mountain appellation imparts dry, prominent tannins and an enduring earthiness.                      Virginie Boone ",Small Block,Hess Collection 2018 Small Block Chardonnay (Mount Veeder),$55, California,91, Napa,Mount Veeder,Not rated yet [Add Your Review],Chardonnay,2018,Hess Collection
150,13.5%,"Walker Bay, South Africa",750 ml,White, South Africa,5/1/2021,"
                      This smells quite rich and opulent, with aromas of creamed melon, buttered nuts and baked apples on the nose. The mouthfeel is round and rich, with sweet oak spice and a baked apple flavor that are met by a cut of citrus-tinged acidity and a delicately pithy texture. The medium-length finish shows good evolution, ending with an impression of toasted whole spice.                      Lauren Buzzeo ",Reserve,Creation 2018 Reserve Chardonnay (Walker Bay),$35,Walker Bay,91,,,Not rated yet [Add Your Review],Chardonnay,2018,Creation
151,13.9%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Tangy lemon and Mandarin aromas meet with a core of buttered apricot on the nose of this bottling. There's a firm tension to the sip, where toasted nut, sea salt and citrus peel flavors are enhanced by a crushed seashell minerality.                      Matt Kettmann ",Rancho Santa Rosa,Lincourt 2017 Rancho Santa Rosa Chardonnay (Sta. Rita Hills),$35, California,91, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2017,Lincourt
152,14.1%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      This wine opens in a whirl of tropical-fruit cup, olive juice and sweet oak, evolving in the glass to reveal a fleshy, lush texture of rounded richness. The tannin structure provides an impressive foundation.                      Virginie Boone ",Reserve,Fritz Underground 2017 Reserve Chardonnay (Russian River Valley),$45, California,91, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Chardonnay,2017,Fritz Underground
153,14.5%,"Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      With a mineral-like stone character, this white is edgy in floral and earthy components that accent a robust, full-bodied style etched in oak and caramel. The fruit is richly layered pear and peach, with a side note of papaya, accentuating the overall richness of the wine.                      Virginie Boone ",Sangiacomo Vineyard,Poundstone 2018 Sangiacomo Vineyard Chardonnay (Carneros),$40, California,91, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Poundstone
154,13.8%,"Edna Valley, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Bright on the nose with fresh lime blossoms, lemon-zest, crisp nectarine and light oyster-shell aromas, this is a solid appellation blend by veteran Stephen Ross Dooley. A pithy grip frames the sip, where richer hints of browned butter and dried apple emerge against the brisk citrus elements.                      Matt Kettmann ",,Stephen Ross 2018 Chardonnay (Edna Valley),$28, California,91, Central Coast,Edna Valley,Not rated yet [Add Your Review],Chardonnay,2018,Stephen Ross
155,14.2%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      With a buttery, creamy entry, this bold white offers a warmth of toasted oak, lightening on the midpalate to reveal crisp elements of green apple, stone fruit and lime. A lift of acidity emphasizes the high tones and floral aromatics, finishing balanced and textured.                      Virginie Boone ",Coeurtina,Cuvaison 2018 Coeurtina Chardonnay (Los Carneros),$50, California,91, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Cuvaison
156,13.9%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Sleek and stony, with a lovely texture of lemon peel and peach fuzz, this white is light bodied and balanced, with moderate use of oak. The acidity is lively and helps the wine to retain an enduring freshness that is huge in appeal.                      Virginie Boone ",,Artesa 2018 Chardonnay (Los Carneros),$23, California,91, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Artesa
157,14.5%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Floral and earthy on the nose in apple blossom and sea spray, this coastal wine begins light in crisp green apple and Meyer lemon as it develops a hearty backbone of powerful intensity and lush texture. Full bodied, it retains an expansive mouthfeel and oak-influenced finish.                      Virginie Boone ",Platt Vineyard,Crescere 2017 Platt Vineyard Chardonnay (Sonoma Coast),$100, California,91, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2017,Crescere
158,13.4%,"Central Coast, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Lots of lemongrass and lime-blossom aromas make for a very fresh and zesty nose on this bottling, which also shows grapefruit-peel and oyster-shell elements. The palate is very tightly woven, with lemon-flesh and pomelo-peel flavors proving very sharp and laser-focused. Drink now through 2034.                      Matt Kettmann ",No Oak Heritage,Tolosa 2019 No Oak Heritage Chardonnay (Central Coast),$23, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],Chardonnay,2019,Tolosa
159,14.3%,"Napa Valley, Napa, California, US",750 ml,White, US,5/1/2021,"
                      Richly brooding in soft, supple and lush texture and rich fruit, this offers bold flavors of apple, pear and Meyer lemon. From the heart of the appellation, it shows silky undertones of lemongrass and nutmeg, finding a core of spice and complexity buoyed by fresh acidity.                      Virginie Boone ",Huichica Hills,Duckhorn 2018 Huichica Hills Chardonnay (Napa Valley),$58, California,91, Napa,Napa Valley,Not rated yet [Add Your Review],Chardonnay,2018,Duckhorn
160,13.5%,"Walker Bay, South Africa",750 ml,White, South Africa,5/1/2021,"
                      White flower and a touch of fynbos dance atop the bouquet of this vibrant white, with a core of pink apple, white melon rind and orange peel. The palate is medium in weight, with crisp fruit tones and bright acidity that yield a crisp, refreshing package. Notes of sweet spice unfold on the back of the finish, which offers medium length and complexity. Drink now.                      Lauren Buzzeo ",,Creation 2019 Chardonnay (Walker Bay),$26,Walker Bay,91,,,Not rated yet [Add Your Review],Chardonnay,2019,Creation
161,13.5%,"Hemel-en-Aarde Ridge, South Africa",750 ml,White, South Africa,5/1/2021,"
                      This starts off surprisingly light in intensity on the nose, with faint hints of freshly dried straw, fresh apple slices and a touch of orange rind. The palate starts off with more of the same and is light upon entry, but then unveils a rounder midpalate and a creamy mouthfeel around flavors of creamed pear and baked apple that carry through to the close.                      Lauren Buzzeo ",,Cap Maritime 2018 Chardonnay (Hemel-en-Aarde Ridge),$54,Hemel-en-Aarde Ridge,90,,,Not rated yet [Add Your Review],Chardonnay,2018,Cap Maritime
162,13.5%,"Hemel-en-Aarde Ridge, South Africa",750 ml,White, South Africa,5/1/2021,"
                      This starts off surprisingly light in intensity on the nose, with faint hints of freshly dried straw, fresh apple slices and a touch of orange rind. The palate starts off with more of the same and is light upon entry, but then unveils a rounder midpalate and a creamy mouthfeel around flavors of creamed pear and baked apple that carry through to the close.                      Lauren Buzzeo ",,Cap Maritime 2018 Chardonnay (Hemel-en-Aarde Ridge),$54,Hemel-en-Aarde Ridge,90,,,Not rated yet [Add Your Review],Chardonnay,2018,Cap Maritime
163,14.5%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,5/1/2021,"
                      Toasty aromas of hazelnut and macadamia nut meet with sightly scorched lemon-butter scents on the nose of this bottling. Slightly tangy lime, lemon and grapefruit flavors show on the sip, with is very pithy in texture.                      Matt Kettmann ",Gnesa Vineyard,Spear 2018 Gnesa Vineyard Chardonnay (Sta. Rita Hills),$45, California,90, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2018,Spear
164,14.1%,"Carneros, Napa-Sonoma, California, US",750 ml,White, US,5/1/2021,"
                      Steely and floral, with an underlying minerality of wet stone, this cool-climate white is restrained in nature. The fruit is a mix of green apple, pear and mango, with a finish of subtle baking spice.                      Virginie Boone ",,Ziata 2018 Chardonnay (Carneros),$55, California,90, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Ziata
