,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
132,14.5%,"Moulis-en-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a big-hearted wine, ripe with both black-plum flavors and generous tannins. At this stage the structure is prominent, but with the weight of the fruits, the wine will balance out full, ripe and ready to drink from 2026.                      Roger Voss ",,Château Poujeaux 2018  Moulis-en-Médoc,$39, Bordeaux,93,Moulis-en-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Poujeaux
133,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Big tannins and rich berry fruits are a reminder that this estate made one of the original garage wines. Things have become more classic perhaps, but the dense richness of blackberry fruits and tannins and beautiful precision remain. Drink the wine from 2025.                      Roger Voss ",,Château Rol Valentin 2018  Saint-Émilion,$34, Bordeaux,93,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Rol Valentin
134,15.2%,"Oakville, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      A blend of 35% Cabernet Franc, 33% Merlot and 32% Cabernet Sauvignon from the UC Davis Oakville Station vineyard, this is a smooth and sultry wine from a place that is well-drained and warm. Juicy with a backbone of structure, it has dried herb, cedar and pencil notes that accent a powerfully built fruity core of blackberry and cherry, finishing in baking spice and leather.                      Virginie Boone ",Oakville Station,Cornerstone 2017 Oakville Station Red (Oakville),$120, California,93, Napa,Oakville,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2017,Cornerstone
135,14.6%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      This blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot isn't ready to reveal its charms at present, with subdued notes of café au lait, dried herbs, moist earth, raspberry and cherry. The palate displays the winery's reserved style, with the exquisite balance of the vintage on full display. Best after 2028.                      Sean P. Sullivan ",Ciel du Cheval,Seven Hills Winery 2018 Ciel du Cheval Red (Red Mountain),$55, Washington,93, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Seven Hills Winery
136,15%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a stylish wine, ripe with black fruits and tannins that show restraint despite the high alcohol. Moving towards integration and with great black-currant fruits, the wine has considerable potential. Drink from 2027.                      Roger Voss ",,Château la Grave Trigant de Boisset 2018  Pomerol,$50, Bordeaux,93,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château la Grave Trigant de Boisset
137,14.5%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Rich with smoky flavors and tastes of wood aging, this wine is just starting out. The fruit is certainly there, lush black-plum flavors supported by a core of dense tannins. With its richness and potential, the wine needs time. Drink from 2025.                      Roger Voss ",,Château le Bon Pasteur 2018  Pomerol,$79, Bordeaux,93,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château le Bon Pasteur
138,14.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Merlot (46%) and Cabernet Franc (42%) take the lead, with bits of Cabernet Sauvignon and Petit Verdot finishing it off. The aromas bring immediate appeal, with notes of leafy herbs and chocolate-covered cherry. A full-bodied, action-packed palate follows. There's density and richness as well as plenty of finely combed tannins and bright acidity. It brings an impressive seamlessness.                      Sean P. Sullivan ",Ursa,Baer 2017 Ursa Red (Columbia Valley (WA)),$39, Washington,93, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Bordeaux-style Red Blend,2017,Baer
139,13.5%,"Margaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      In this ripe, classic wine, the tannins and black-currant fruit are equally important. Warm tannins are underlined by the fruitiness and richness of Cabernet Sauvignon, giving the wine a fine, medium-term future. Drink from 2025. Organic.                      Roger Voss ",,Château Angludet 2018  Margaux,$70, Bordeaux,93,Margaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Angludet
140,15%,"Saint-Estèphe, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The second wine of Chäteau Calon Ségur, this is luscious and massively dense, with black-plum fruits backed by velvet tannins and acidity. It shows power along with good potential for aging. Drink from 2026.                      Roger Voss ",Le Marquis de Calon Ségur,Château Calon Ségur 2018 Le Marquis de Calon Ségur  (Saint-Estèphe),$35, Bordeaux,93,Saint-Estèphe,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Calon Ségur
141,13.5%,"Pessac-Léognan, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Offering structure as well as black-currant fruits, this wine is already balanced. It has fruit weight, the succulent Merlot balanced by complex Cabernet Sauvignon in the blend. A wine with a good future, this should be ready from 2024.                      Roger Voss ",,Château de France 2018  Pessac-Léognan,$30, Bordeaux,93,Pessac-Léognan,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château de France
142,14.5%,"Pessac-Léognan, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The second wine of this estate, formerly La Parde de Haut-Bailly, is a good reflection of the top wine. Firm tannins are embellished by black fruits that give richness and density. While tannins are there, the wine is generously textured and set for great medium-term aging. Drink from 2025.                      Roger Voss ",Haut-Bailly II,Château Haut-Bailly 2018 Haut-Bailly II  (Pessac-Léognan),$41, Bordeaux,93,Pessac-Léognan,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Haut-Bailly
143,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Produced by the d'Arfeuille family, this wine is densely tannic while also perfumed from the Cabernet Franc in the blend. It has a strong presence, black fruits and a solid dry core promising aging potential. Drink this powerful wine from 2026.                      Roger Voss ",,Château La Serre 2018  Saint-Émilion,$50, Bordeaux,93,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château La Serre
144,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Produced by the d'Arfeuille family, this wine is densely tannic while also perfumed from the Cabernet Franc in the blend. It has a strong presence, black fruits and a solid dry core promising aging potential. Drink this powerful wine from 2026.                      Roger Voss ",,Château La Serre 2018  Saint-Émilion,$50, Bordeaux,93,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château La Serre
145,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This vineyard operated on organic principles has produced a firm, solidly structured wine. It is dense, full of tannins as much as black-currant fruits. All the elements are just beginning to come together. Drink from 2026.                      Roger Voss ",,Château La Tour Figeac 2018  Saint-Émilion,$45, Bordeaux,93,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château La Tour Figeac
146,13.5%,"Pessac-Léognan, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This well-structured wine shows both richness and tension. Black-currant fruitiness is balanced by a mineral texture that gives the wine a taut, structured edge that contrasts with the juicy fruits. This suggests the wine will age well. Drink from 2026.                      Roger Voss ",,Château Picque Caillou 2018  Pessac-Léognan,$85, Bordeaux,93,Pessac-Léognan,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Picque Caillou
147,13.5%,"Haut-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This estate bordering Margaux has produced a rich, well-balanced wine. Classic black-currant flavors shine, with tannins playing a major supporting part. With its succulent texture and ripe fruits, the wine should age well over the medium term. Drink from 2025.                      Roger Voss ",,Château Belgrave 2018  Haut-Médoc,$38, Bordeaux,93,Haut-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Belgrave
148,14.5%,"Listrac-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Owned by a branch of the Rothschild family since 1973, this is a major estate in Listrac. Rich in black fruits and dense with ripe tannins, the wine is a 70/30 Merlot/Cabernet Sauvignon blend, reflected in the rounded texture that cushions the structure. Drink from 2025.                      Roger Voss ",,Château Clarke 2018  Listrac-Médoc,$50, Bordeaux,93,Listrac-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Clarke
149,13.5%,"Pessac-Léognan, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is sumptuously textured, rich wine with generous black fruits. Its structure and jammy blackberry flavors promise ripeness and richness for the future. With its tannins lying under the fruit, it should develop relatively quickly. Drink from 2024.                      Roger Voss ",,Château Haut-Bergey 2018  Pessac-Léognan,$30, Bordeaux,93,Pessac-Léognan,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Haut-Bergey
150,14%,"Pauillac, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Made from young vines, this second wine of Mouton Rothschild was, unusually, aged in 100% new wood. While that does show as a vanilla edge to the wine, the ripe black fruits are moving forward to give richness and density. Drink the wine from 2025.                      Roger Voss ",Le Petit Mouton de Mouton Rothschild,Château Mouton Rothschild 2018 Le Petit Mouton de Mouton Rothschild  (Pauillac),$260, Bordeaux,93,Pauillac,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Mouton Rothschild
151,14%,"Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      After many years of work, this has become one of the top Médoc estates. This release is well balanced, rich in both tannins and black-currant fruits. It has a fine future with its acidity and fresh aftertaste. Drink from 2025.                      Roger Voss ",Cru Bourgeois,Château Preuillac 2018 Cru Bourgeois  (Médoc),$40, Bordeaux,93,Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Preuillac
152,13.5%,"Haut-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This estate bordering Margaux has produced a rich, well-balanced wine. Classic black-currant flavors shine, with tannins playing a major supporting part. With its succulent texture and ripe fruits, the wine should age well over the medium term. Drink from 2025.                      Roger Voss ",,Château Belgrave 2018  Haut-Médoc,$38, Bordeaux,93,Haut-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Belgrave
153,14.5%,"Listrac-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Owned by a branch of the Rothschild family since 1973, this is a major estate in Listrac. Rich in black fruits and dense with ripe tannins, the wine is a 70/30 Merlot/Cabernet Sauvignon blend, reflected in the rounded texture that cushions the structure. Drink from 2025.                      Roger Voss ",,Château Clarke 2018  Listrac-Médoc,$50, Bordeaux,93,Listrac-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Clarke
154,13.5%,"Listrac-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The firm tannins that characterize a wine from Listrac are balanced in this wine by ripe black fruits. It is full and spicy, with the wood aging just showing in the smoky edge of this ageworthy wine. Drink from 2025.                      Roger Voss ",,Château Fourcas Hosten 2018  Listrac-Médoc,$30, Bordeaux,92,Listrac-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Fourcas Hosten
155,13.5%,"Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Although this wine shows plenty of obvious wood aging at this stage, the structured Cabernet Sauvignon, good acidity and black-currant flavors promise an excellent future. The wine has a firm edge, great freshness and a final spicy aftertaste. Drink from 2023.                      Roger Voss ",Cru Bourgeois,Château Haut Queyran 2018 Cru Bourgeois  (Médoc),$50, Bordeaux,92,Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Haut Queyran
156,14.5%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a dark, dense wine, with its tannins very much intact. Under the powerful structure, there are hints of the rich black fruits that are likely to develop as the wine matures. It will need some time, so wait to drink until 2025.                      Roger Voss ",,Château Petit Village 2018  Pomerol,$84, Bordeaux,92,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Petit Village
157,14%,"Saint-Estèphe, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The Audoy family has produced a structured wine, dense with tannins and backed by dark plum and berry fruits. It is rich, with a good future ahead of it, textured with richness as well as initial dryness. Drink the wine from 2026.                      Roger Voss ",,Château Cos Labory 2018  Saint-Estèphe,$57, Bordeaux,92,Saint-Estèphe,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Cos Labory
158,14.8%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Consisting of the five main Bordeaux varieties, this wine has aromas that are immediately approachable, with notes of raspberry, cedar, freshly harvested herbs and cherry. There's plenty of balance and freshness to the flavors. Best after 2025.                      Sean P. Sullivan ",Pentad,Seven Hills Winery 2017 Pentad Red (Walla Walla Valley (WA)),$85, Washington,92, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Bordeaux-style Red Blend,2017,Seven Hills Winery
159,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Powerful fruits and tannins show densely in this concentrated wine. It is all about structured black fruits that are still young and vibrant with freshness among the ripe flavors. The wine needs to smooth out, so wait until 2024.                      Roger Voss ",,Château Grand Corbin 2018  Saint-Émilion,$22, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Grand Corbin
160,15%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Superrich and packed with Merlot, this is a densely powerful wine. Its intensity is just lightened by acidity, but tannins and the rich structure dominate and are likely to keep this wine concentrated as it matures. Drink from 2024.                      Roger Voss ",,Château Haut Veyrac 2018  Saint-Émilion,$30, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Haut Veyrac
161,15%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Black fruits and structured tannins are happily balanced by this wine's freshness. The Merlot gives a huge feel to the wine, not beating about the bush in its density and concentration. At the end, though, there is fruitiness and the promise of freshness as the wine matures. Drink from 2027.                      Roger Voss ",,Château Lafleur-Gazin 2018  Pomerol,$55, Bordeaux,92,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Lafleur-Gazin
162,13%,"Margaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      In this wine, black fruits and tannins give both a dry core and a rich texture that is already beautifully integrated with the fruit. Fresh acidity adds to the wine's attractiveness and aging potential. Drink from 2026.                      Roger Voss ",,Château Marquis de Terme 2018  Margaux,$51, Bordeaux,92,Margaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Marquis de Terme
163,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a classic, well-structured wine. Firm tannins currently mask ripe black-currant fruit and acidity that will shortly offer succulent richness. The wine will age well. Drink from 2026.                      Roger Voss ",,Château Dassault 2018  Saint-Émilion,N/A, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Dassault
164,14%,"Lalande de Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Old vines in a 21-acre vineyard have produced this rich, dense wine. The wine has power and concentration, black-plum fruits and licorice flavors given extra power by the partial wood aging. The wine will age and should be ready from 2024.                      Roger Voss ",,Château de Chambrun 2018  Lalande de Pomerol,N/A, Bordeaux,92,Lalande de Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château de Chambrun
165,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Seven Hills and Ferguson vineyards make up equal parts of this wine, which is also split evenly across the two varieties. Chocolate, cherry and cedar aromas are followed by somewhat tightly wound fruit flavors, with a cranberry finish. It brings a lot of acidity and tannin structure and will have a long life ahead of it. Best after 2025.                      Sean P. Sullivan ",Estate Grown,L'Ecole No. 41 2018 Estate Grown Cabernet Franc-Merlot (Walla Walla Valley (WA)),$39, Washington,92, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],"Cabernet Franc-Merlot, Bordeaux-style Red Blend",2018,L'Ecole No. 41
166,14.7%,"Napa Valley, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      This is an estate-grown blend led by Cabernet Sauvignon that was given 23 months in French oak, 80% of it new. Thick and powerfully muscular, it offers hearty, full-bodied layers of leather, gun smoke and black currant, with well-integrated tannin and oak. It is both complex and immensely appealing.                      Virginie Boone ",Profile,Merryvale 2017 Profile Red (Napa Valley),$200, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2017,Merryvale
167,14%,"Haut-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This textured, fruity wine is given a firm edge by the tannins. The structure provides an important element in the wine's potential, balancing attractive black-currant flavors with a dry core. The wine should age, so drink from 2025.                      Roger Voss ",,Château Citran 2018  Haut-Médoc,$26, Bordeaux,92,Haut-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Citran
168,14.5%,"Pauillac, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a relatively soft wine, its tannins already embracing the black-currant fruits. The structure is there, smoothly textured and ripe with fruitiness as well as good acidity. This wine is likely to develop relatively quickly, so drink from 2024.                      Roger Voss ",,Château Grand-Puy-Lacoste 2018  Pauillac,$52, Bordeaux,92,Pauillac,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Grand-Puy-Lacoste
169,14.5%,"Pessac-Léognan, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The second wine of Château Olivier, this is properly advanced, with ripe berry fruits and soft tannins. It is almost ready now, juicy acidity adding freshness to the rich, dense fruitiness. Drink from 2022.                      Roger Voss ",Le Dauphin d'Olivier,Château Olivier 2018 Le Dauphin d'Olivier  (Pessac-Léognan),$20, Bordeaux,92,Pessac-Léognan,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Olivier
170,14%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      On the plain of Saint-Emilion, this vineyard has produced a richly dense wine that also shows restraint and elegant tannins. The dominance of Merlot gives the bold black fruits and acidity. Wood aging adds spice and smoothness to the texture. This wine will be ready from 2024.                      Roger Voss ",,Château Palais Cardinal 2018  Saint-Émilion,$70, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Palais Cardinal
171,14.5%,"Saint-Estèphe, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Under the same ownership as Château Montrose, this estate is performing right up to its potential. With its rich tannins, dark-chocolate flavors and smoky wood aging character, the wine is coming together well. It should be ready from 2026.                      Roger Voss ",,Château Tronquoy-Lalande 2018  Saint-Estèphe,N/A, Bordeaux,92,Saint-Estèphe,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Tronquoy-Lalande
172,14.6%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Dark berry, cocoa, violet and mahogany aromas swirl together on the nose of this blend of 82% Cabernet Franc and 18% Cabernet Sauvignon. Dry tannins provide ample support to the boysenberry and blackberry fruits on the palate, which are lifted by peppery spices and finish on a pecan-vanilla tone.                      Matt Kettmann ",Olivia,Asuncion Ridge 2017 Olivia Red (Paso Robles),$65, California,92, Central Coast,Paso Robles,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2017,Asuncion Ridge
173,14.6%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Cabernet Sauvignon makes up 48% of this wine, with Merlot another 40% and the rest Cabernet Franc. Coming from top sites Dionysus, Bacchus, Red Willow, Klipsun and Boushey, it's all about sophistication, with its aromas and flavors of cherry, dried herbs, plum, leaf and graphite. The balance of the restrained but action-packed fruit flavors is exquisite. The finish sticks around.                      Sean P. Sullivan ",Gravura,Avennia 2018 Gravura Red (Columbia Valley (WA)),$40, Washington,92, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Avennia
174,15%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The two Milhade siblings have produced a rich, many-layered wine. With dense tannins balanced by equally intense fruit, this Merlot-based wine is concentrated. Black fruits, acidity and layers of tannins need time to come together. Drink from 2025.                      Roger Voss ",,Château Boutisse 2018  Saint-Émilion,$45, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Boutisse
175,15%,"Montagne-Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Big tannins and rich, succulent black fruits give a wine that is rich, solid and immensely concentrated. It is a blockbuster wine, dense and full of the ripest black fruits and promising a long aging. Drink from 2024.                      Roger Voss ",,Château Clos de Boüard 2018  Montagne-Saint-Émilion,$31, Bordeaux,92,Montagne-Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Clos de Boüard
176,14.5%,"Margaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Powerfully structured, this is a big wine. Black fruits, ripe tannins and concentration are not shy in their richness. Juicy blackberry flavors are just beginning to develop and integrate with the structure. Drink from 2026.                      Roger Voss ",,Château Dauzac 2018  Margaux,$51, Bordeaux,92,Margaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Dauzac
177,14.5%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This classically luscious wine is full of ripe Merlot, with swathes of blackberry fruits. A solid structure behind this exuberant fruitiness suggests the wine has a rich, full future. The wine will age over the medium term. Drink from 2025.                      Roger Voss ",,Château Larmande 2018  Saint-Émilion,$40, Bordeaux,92,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Larmande
178,14%,"Pauillac, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Rich in both structure and fruit, this wine has ripe tannins and a full, generous texture that is given shape by full-bodied, black-fruit flavors. From the northern part of Pauillac, the wine is good for medium-term aging. Drink from 2023.                      Roger Voss ",,Château Pibran 2018  Pauillac,$40, Bordeaux,92,Pauillac,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Pibran
179,14.5%,"Saint-Julien, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This firm wine shows layers of tannins as well as the warm, rich black fruits typical of the vintage. Black-currant flavors along with the tannins give a dense wine with aging potential. Drink from 2026.                      Roger Voss ",,Château Saint-Pierre 2018  Saint-Julien,$64, Bordeaux,92,Saint-Julien,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Saint-Pierre
180,14%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Big, bold and fruity, this Merlot-dominated second wine of La Conseillante is richly structured and full of spice. Succulent black fruits dominate a concentrated wine that will age well over the medium term. Drink from 2023.                      Roger Voss ",Duo de Conseillante,Château La Conseillante 2018 Duo de Conseillante  (Pomerol),$64, Bordeaux,92,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château La Conseillante
181,14.5%,"Margaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This textured wine is full of dusty tannins, ripe black fruits and a sense of forward richness. Well balanced and fruity, with an open structure, this juicy wine will be ready from 2026.                      Roger Voss ",,Château Monbrison 2018  Margaux,$45, Bordeaux,92,Margaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Monbrison
182,14.5%,"Pomerol, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Rich in supple Merlot, this wine shows full, ripe black fruits and plenty of solid tannins to balance. Power comes from the concentrated black-plum flavors and rich structure that have come together well. Drink from 2025.                      Roger Voss ",,Château Beauregard 2018  Pomerol,$68, Bordeaux,92,Pomerol,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Beauregard
183,14.5%,"Blaye Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This wine has dense tannins that partner the ripe black fruits. With its full-bodied dark-plum flavors and texture that is smoothing out, the wine has weight, richness and a good future. Drink from 2023.                      Roger Voss ",No. 1,Château Bourdieu 2018 No. 1  (Blaye Côtes de Bordeaux),$30, Bordeaux,92,Blaye Côtes de Bordeaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Bourdieu
184,14.5%,"Moulis-en-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      One of many fine estates in Moulis that include Poujeaux in their names, this wine is rich. However, it also has a stylish line of ripe tannins and black-currant fruits. The wine is set for further aging, so drink from 2025.                      Roger Voss ",Grand Poujeaux,Château Branas Grand Poujeaux 2018 Grand Poujeaux  (Moulis-en-Médoc),$38, Bordeaux,92,Moulis-en-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Branas Grand Poujeaux
185,14.5%,"Francs Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The small appellation of Francs Côtes de Bordeaux, situated north of Castillon, can produce some impressive wines, such as this. With dark tannins and concentrated fruit, the wine, from vines planted in a former cherry orchard, is set to age. It should be ready from 2024.                      Roger Voss ",Les Cerisiers,Château de Francs 2018 Les Cerisiers  (Francs Côtes de Bordeaux),$19, Bordeaux,92,Francs Côtes de Bordeaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château de Francs
186,15%,"Blaye Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      A rich, opulent wine, this is full of dark tannins and powerful fruit. It's a big wine, with licorice and dense wood flavors that give a smoky character and reflect some serious extraction. The wine needs to smooth out to showcase its concentrated richness. Drink from 2024.                      Roger Voss ",Absolu,Château Bourdieu 2018 Absolu  (Blaye Côtes de Bordeaux),$35, Bordeaux,91,Blaye Côtes de Bordeaux,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Bourdieu
187,14%,"Haut-Médoc, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This wine is balanced, ripe and generously structured. While the wine has plenty of tannins, it also offers immediately delicious richness and black-fruit flavors. It will age well; drink from 2024.                      Roger Voss ",,Château Croix de Reverdi 2018  Haut-Médoc,$50, Bordeaux,91,Haut-Médoc,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Croix de Reverdi
188,14%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      With 90% Merlot, this wine has density and ripe, jammy fruits. Dark chocolate and firm tannins contrast with the fruitiness, giving the structure for this solid wine to age. Drink from 2026.                      Roger Voss ",,Château Franc Mayne 2018  Saint-Émilion,N/A, Bordeaux,91,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Franc Mayne
189,14%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      The latest release from this estate, in existence since the 16th century, is densely structured and packed with black-plum flavors. It is still young, vibrant with berry fruits and tannins. Give this rich wine time to smooth out and drink from 2023.                      Roger Voss ",,Château Jean Voisin 2018  Saint-Émilion,$55, Bordeaux,91,Saint-Émilion,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2018,Château Jean Voisin
190,14%,"Côtes de Bourg, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      With its ripe maturity, this wine is ready to drink. The black-currant fruits and acidity are still very present but have added spice and ripe perfumes.                      Roger Voss ",Cuvée Prestige,Château Rouselle 2016 Cuvée Prestige  (Côtes de Bourg),$50, Bordeaux,91,Côtes de Bourg,,Not rated yet [Add Your Review],Bordeaux-style Red Blend,2016,Château Rouselle
