,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
95,12.5%,"Peloponnese, Greece",750 ml,Rose, Greece,4/1/2021,"
                      Sweet berry aromas are followed by flavors of strawberry and pink grapefruit in this likable rosé. Pert and pretty, this is a great patio wine for the summer.                      Susan Kostrzewa ",Peplo,Skouras 2019 Peplo Rosé (Peloponnese),$25,Peloponnese,87,,,Not rated yet [Add Your Review],Rosé,2019,Skouras
96,12.5%,"Tupungato, Mendoza Province, Argentina",750 ml,Rose, Argentina,4/1/2021,"
                      Dusty, yeasty aromas show notes of orange peel and cantaloupe. This feels round and pleasant, with a bolt of helpful acidity. Slightly salty and bitter flavors of orange and nectarine carry over to a mostly fresh finish.                      Michael Schachner ",Made With Organic Grapes,Domaine Bousquet 2020 Made With Organic Grapes Rosé (Tupungato),$13, Mendoza Province,87,Tupungato,,Not rated yet [Add Your Review],Rosé,2020,Domaine Bousquet
97,12.5%,"Greece, Greece",750 ml,Rose, Greece,4/1/2021,"
                      Pretty strawberry and mineral aromas lead into zesty flavors of citrus peel, herbs and fresh red fruits. Assertive and approachable, with a clean, mineral finish.                      Susan Kostrzewa ",Idylle d'Achinos,La Tour Melas 2019 Idylle d'Achinos Rosé (Greece),$25,Greece,87,,,Not rated yet [Add Your Review],Rosé,2019,La Tour Melas
98,13%,"California, California Other, California, US",750 ml,Rose, US,4/1/2021,"
                      This light, fruity and fresh rosé is easy to sip and enjoy, offering plenty of strawberry and raspberry flavors and fun floral accents. It's nicely dry and well balanced.                      Jim Gordon ",,Pomelo 2019 Rosé (California),$14, California,87, California Other,California,Not rated yet [Add Your Review],Rosé,2019,Pomelo
99,12.5%,"Rioja, Northern Spain, Spain",750 ml,Rose, Spain,4/1/2021,"
                      A tan color is backed by aromas of cantaloupe and petrol. This light-bodied rosé is crisp in feel and superficial, not deep. Dried apricot and underripe melon flavors sway toward bitter prior to an easy finish.                      Michael Schachner ",,Ramón Bilbao 2019 Rosado (Rioja),$16, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],"Rosado, Rosé",2019,Ramón Bilbao
100,10%,"Vinho Verde, Portugal",750 ml,Rose, Portugal,4/1/2021,"
                      With its light prickle on the tongue, this off-dry rosé is fresh and fruity. There is an attractive red-berry fruitiness that is touched by baked apple at the end. Drink now.                      Roger Voss ",,Broadbent NV Rosé (Vinho Verde),$10,Vinho Verde,86,,,Not rated yet [Add Your Review],"Portuguese Rosé, Rosé",,Broadbent
101,13%,"Greece, Greece",750 ml,Rose, Greece,4/1/2021,"
                      The wine offers aromas of forest berries, vanilla and spice, followed by straightforward strawberry and spice flavors. Velvety and smooth, as well as easy-drinking. Perfect for the patio.                      Susan Kostrzewa ",Kanenas Mavroudi-Syrah,Tsantali 2019 Kanenas Mavroudi-Syrah Rosé (Greece),N/A,Greece,86,,,Not rated yet [Add Your Review],Rosé,2019,Tsantali
102,12%,"Mendoza, Mendoza Province, Argentina",750 ml,Rose, Argentina,4/1/2021,"
                      Light aromas of orange peel, crushed vitamins and tomato leaf set up a palate that's fleshy on the surface but hollow down below. Salty flavors of red apple skins and peach pit fade away quickly on a mild finish.                      Michael Schachner ",Early Harvest,Doña Paula 2020 Early Harvest Rosé (Mendoza),$9, Mendoza Province,86,Mendoza,,Not rated yet [Add Your Review],Rosé,2020,Doña Paula
103,14.5%,"Napa Valley, Napa, California, US",750 ml,Rose, US,4/1/2021,"
                      Nutty and somewhat metallic on the palate, this is a hearty and full-bodied wine, with a taste of legume, earth and strawberry.                      Virginie Boone ",The Big Pink,Grand Napa 2019 The Big Pink Rosé (Napa Valley),$43, California,86, Napa,Napa Valley,Not rated yet [Add Your Review],Rosé,2019,Grand Napa
104,12.5%,"Jumilla, Levante, Spain",750 ml,Rose, Spain,4/1/2021,"
                      Bland but clean stone fruit aromas are basic, while this feels narrow and tight. Salty cantaloupe and generic nectarine and peach flavors become lightly oxidized on a slightly bitter finish.                      Michael Schachner ",Colección Monastrell,Bodegas Luzón 2019 Colección Monastrell Rosado (Jumilla),$10, Levante,85,Jumilla,,Not rated yet [Add Your Review],"Rosado, Rosé",2019,Bodegas Luzón
105,14.3%,"Napa Valley, Napa, California, US",750 ml,Rose, US,4/1/2021,"
                      Sizzling fresh in earthy grapefruit and strawberry, this medium-bodied wine becomes flat on the midpalate with a touch of metal and dried herb.                      Virginie Boone ",,Calculated Risk 2019 Rosé (Napa Valley),$42, California,85, Napa,Napa Valley,Not rated yet [Add Your Review],Rosé,2019,Calculated Risk
106,13.5%,"Navarra, Northern Spain, Spain",750 ml,Rose, Spain,4/1/2021,"
                      This rosé of Merlot is translucent red in color, with candied red fruit and red apple flavors offset by notes of lettuce and grass. A weighty palate deals slightly bitter and dull strawberry and raspberry flavors, and a sucking candy sweetness comes up on the finish.                      Michael Schachner ",Merlot,Otazu 2019 Merlot Rosado (Navarra),$14, Northern Spain,85,Navarra,,Not rated yet [Add Your Review],"Rosado, Rosé",2019,Otazu
107,13.5%,"Spain, Spain Other, Spain",750 ml,Rose, Spain,4/1/2021,"
                      A neutral nose is the opening act to a bland, obtuse palate. Bitter grape-skin flavors are backed by hints of cantaloupe and peach. This is competently fresh but lacks character and depth on the finish.                      Michael Schachner ",Crisp & Elegant,Campo Viejo 2019 Crisp & Elegant Rosé (Spain),N/A, Spain Other,85,Spain,,Not rated yet [Add Your Review],Rosé,2019,Campo Viejo
108,12.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Rose, Spain,4/1/2021,"
                      Melon and peach aromas are mild, while this offers a pop of citrusy acidity on an otherwise bland palate. Flavors of orange, nectarine and cantaloupe are shy, while this falls flat on the finish.                      Michael Schachner ",,Radio Boka 2019 Rosé (Vino de la Tierra de Castilla),$10, Central Spain,84,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Rosé,2019,Radio Boka
109,15%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Rose, Spain,4/1/2021,"
                      A red color and yeasty aromas of sourdough bread open this Petit Verdot rosé. A lazy palate is medium in weight and short on kick and zest. Flavors of red apple skins and cherry struggle to make a mark on a sleepy finish.                      Michael Schachner ",Rubi Edition Petit Verdot,Pago del Vicario 2019 Rubi Edition Petit Verdot Rosada (Vino de la Tierra de Castilla),$30, Central Spain,84,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],"Rosada, Rosé",2019,Pago del Vicario
110,N/A,"Mendoza, Mendoza Province, Argentina",750 ml,Rose, Argentina,4/1/2021,"
                      Notes of melon, pumpkin and citrus peel comprise a wan nose, while this feels chunky and creamy on a palate that's low on spunk. Stalky, yeasty flavors are nondescript, while this hints at cantaloupe on the finish.                      Michael Schachner ",Signature Sustainably Farmed Estate Grown and Bottled,Zolo 2020 Signature Sustainably Farmed Estate Grown and Bottled Rosé (Mendoza),$10, Mendoza Province,84,Mendoza,,Not rated yet [Add Your Review],Rosé,2020,Zolo
111,12.5%,"Mendoza, Mendoza Province, Argentina",750 ml,Rose, Argentina,4/1/2021,"
                      Gritty aromas are more acrid than fresh and fruity, while the palate on this rosé is mildly citric at first then flat. Generic nectarine and orange juice flavors lose clarity as early onset oxidized notes settle in on the finish.                      Michael Schachner ",Destino Insight,Rutini 2019 Destino Insight Rosé (Mendoza),$9, Mendoza Province,83,Mendoza,,Not rated yet [Add Your Review],Rosé,2019,Rutini
112,12%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Sparkling, Italy,3/1/2021,"
                      Racy and refreshing, this savory, lightly sparkling wine has aromas of wet stone, sea brine, pressed wild flower and a yeasty whiff of bread dough. Made entirely with Frappato and bottled on its lees, the chiseled, bone-dry palate delivers orange zest, juicy sour cherry and alpine herb lifted by an energizing mineral vein of saline. Crisp acidity keeps lively and adds to the tension.                      Kerin O’Keefe ",Mood Metodo Ancestrale Spumante Frappato,Paolo Calì 2018 Mood Metodo Ancestrale Spumante Frappato Rosato (Terre Siciliane),N/A, Sicily & Sardinia,93,Terre Siciliane,,Not rated yet [Add Your Review],"Rosato, Rosé",2018,Paolo Calì
113,12%,"Hawke's Bay, New Zealand",750 ml,Rose, New Zealand,3/1/2021,"
                      This natural wine, made with no added sulfites, is a blend of skin-fermented Pinot Gris and Pinot Noir. The color is somewhere tangerine and pink grapefruit. It's remarkably clean and stable for being entirely sulfur-free. A heady perfume of orange peel, honey, baking spices, minerals and flowers leads to a slippery-textured palate that crunches with acidity and pulses with raw, vibrant energy. There's a skinsy bite, like marmalade, on the finish.                      Christina Pickard ",Gris-Noir,Halcyon Days 2019 Gris-Noir Rosé (Hawke's Bay),$32,Hawke's Bay,93,,,Not rated yet [Add Your Review],Rosé,2019,Halcyon Days
114,13%,"Côtes de Provence, Provence, France",750 ml,Rose, France,3/1/2021,"
                      A selection from vineyards at the estate, this wine is structured as well as rich in red currant fruits. It has weight and density, ripe acidity and fruitiness. The acidity at the end keeps the wine's freshness very much in the balance. Drink now.                      Roger Voss ",La Chapelle Gordonne,Château la Gordonne 2019 La Chapelle Gordonne Rosé (Côtes de Provence),$25, Provence,91,Côtes de Provence,,Not rated yet [Add Your Review],Rosé,2019,Château la Gordonne
115,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Bright and inviting, this opens with aromas of Spanish broom, red berry and Mediterranean scrub. On the savory palate, tangy acidity accompanies sour cherry, wild strawberry, white pepper and a saline note before a crisp, clean finish.                      Kerin O’Keefe ",Amuri di Dimmina e Amuri di Matri,Al-Cantàra 2019 Amuri di Dimmina e Amuri di Matri Rosato (Etna),$25, Sicily & Sardinia,91,Etna,,Not rated yet [Add Your Review],"Rosato, Rosé",2019,Al-Cantàra
116,13.3%,"Red Hills, Lake County, California, US",750 ml,Rose, US,3/1/2021,"
                      Light raspberry and rich melon flavors combine nicely in this medium-bodied, concentrated and fresh-tasting wine. Made from Syrah, Grenache and Mourvèdre, it has plenty of crisp acidity to balance the vivid fruit flavors.                      Jim Gordon ",Fore Family Vineyard,Tamber Bey 2019 Fore Family Vineyard Rosé (Red Hills),$32, California,90, Lake County,Red Hills,Not rated yet [Add Your Review],Rosé,2019,Tamber Bey
117,13.5%,"Côtes de Provence, Provence, France",750 ml,Rose, France,3/1/2021,"
                      The palest of rosés, this wood-aged mature wine is ripe with soft flavors, acidity and just a hint of tannin. It is a real food wine, spicy and with a surprising freshness with tangy orange zest and touches of red fruits. Drink now.                      Roger Voss ",Reflets d'Argens,Château la Martinette 2017 Reflets d'Argens Rosé (Côtes de Provence),$63, Provence,90,Côtes de Provence,,Not rated yet [Add Your Review],Rosé,2017,Château la Martinette
118,13%,"Toscana, Tuscany, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Bright and savory, this vibrant rosato has inviting aromas of forest berry, violet and a whiff of Mediterranean scrub. The tangy palate offers juicy strawberry, red cherry, white peach and hints of white pepper alongside crisp acidity that leaves a clean finish.                      Kerin O’Keefe ",,Le Fonti a San Giorgio 2019 Rosato (Toscana),N/A, Tuscany,90,Toscana,,Not rated yet [Add Your Review],"Rosato, Rosé",2019,Le Fonti a San Giorgio
119,11.5%,"Nelson, New Zealand",750 ml,Rose, New Zealand,3/1/2021,"
                      Pinot Meunier is rarely seen in New Zealand, especially on its own, but it works brilliantly for rosé. It's bright and fruity, bouncing with strawberry, watermelon and a stalky, white spice note. There's oodles of acidity on the palate and ripe, fleshy red berries. It's a refreshing little number, with tingly fruit right to the finish.                      Christina Pickard ",Pinot Meunier,Middle-Earth 2020 Pinot Meunier Rosé (Nelson),$19,Nelson,90,,,Not rated yet [Add Your Review],Rosé,2020,Middle-Earth
120,13%,"Toscana, Tuscany, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Made with organically farmed Sangiovese and following strict rules of organic winemaking, this has delicate aromas of red fruit, grilled herb and yeasty whiffs of bread dough. On the bright, savory palate, tangy acidity accompanies strawberry compote, red cherry, orange zest and mineral notes before a white pepper finish.                      Kerin O’Keefe ",Obvius,Salcheto 2019 Obvius Rosato (Toscana),$19, Tuscany,90,Toscana,,Not rated yet [Add Your Review],"Rosato, Rosé",2019,Salcheto
121,13%,"Côtes de Provence, Provence, France",750 ml,Rose, France,3/1/2021,"
                      With richness and caramel flavors to go with the red berry fruitiness, this is a full wine. It is light on the acidity but full on the ripe fruits. The Grenache gives a typical pepper touch at the end. Drink now.                      Roger Voss ",Vérité du Terroir,Château la Gordonne 2019 Vérité du Terroir Rosé (Côtes de Provence),$19, Provence,89,Côtes de Provence,,Not rated yet [Add Your Review],Rosé,2019,Château la Gordonne
122,14.5%,"Rioja, Northern Spain, Spain",750 ml,Rose, Spain,3/1/2021,"
                      A pale orange color and clean aromas of orange peel and citrus blossom lead to a pure palate with good balance and snap. A common mix of citrus and mineral-driven flavors turns slightly bitter on a juicy finish.                      Michael Schachner ",,Baron De Ley 2019 Rosada (Rioja),$13, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Rosada, Rosé",2019,Baron De Ley
123,12.5%,"Salento, Southern Italy, Italy",750 ml,Rose, Italy,3/1/2021,"
                      A pretty shade of sunset orange in the glass, this rosato made from Negroamaro and Malvasia offers bold aromas of cherry and raspberry on the nose. It's rounded and juicy on the palate, displaying bouncy berry fruit tones lifted by a citrus perfume accent.                      Alexander Peartree ",Taranta,Vetrère 2019 Taranta Rosato (Salento),$20, Southern Italy,88,Salento,,Not rated yet [Add Your Review],"Rosato, Rosé",2019,Vetrère
124,12.5%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      Full of red fruits and attractive acidity, this is a bright rosé. Its freshness is palpable, crisp and crunchy. The wine is ready to drink.                      Roger Voss ",Imperial,Domaine Romy 2019 Imperial Rosé (Beaujolais Rosé),$15, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaine Romy
125,13.5%,"Rioja, Northern Spain, Spain",750 ml,Rose, Spain,3/1/2021,"
                      Aromas of yeast, vanilla and peach precede a juicy palate with punchy acidity. A citrusy flavor profile settles on tangerine, while this feels edgy and fresh on a standard finish with lasting citric acidity.                      Michael Schachner ",,Muga 2019 Rosado (Rioja),$18, Northern Spain,88,Rioja,,Not rated yet [Add Your Review],"Rosado, Rosé",2019,Muga
126,13%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      Soft and fruity, this is a well-balanced wine. Acidity and red-currant freshness partner with the light texture and tangy lemon-zest crispness. Drink now.                      Roger Voss ",Cuvée 69,Christophe Coquard 2019 Cuvée 69 Rosé (Beaujolais Rosé),$18, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Christophe Coquard
127,13.9%,"Santa Cruz County, Central Coast, California, US",750 ml,Rose, US,3/1/2021,"
                      Rounded aromas of strawberry, wet clay and orange peel show on the nose of this bottling. There's a taut-enough texture to the palate, where tastes of grapefruit peel, light red currant and ashy earth flavors converge.                      Matt Kettmann ",Basor Terrace Vineyard,Integrity 2019 Basor Terrace Vineyard Rosé (Santa Cruz County),$22, California,88, Central Coast,Santa Cruz County,Not rated yet [Add Your Review],Rosé,2019,Integrity
128,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      A hint of pepper among the attractive red-fruit flavors gives this wine added complexity and texture. The wine is packed with fruitiness, with an immediately appealing rounded character. Drink now.                      Roger Voss ",,Château Thivin 2019 Rosé (Beaujolais-Villages),$22, Beaujolais,88,Beaujolais-Villages,,Not rated yet [Add Your Review],Rosé,2019,Château Thivin
129,12.5%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      A fruity and ripe wine, this is a delightful cool sip. Acidity and red-currant flavors give a refreshing tang that is the final lift. Drink now.                      Roger Voss ",Pierres Dorées Bojo,Anthony Perol 2019 Pierres Dorées Bojo Rosé (Beaujolais Rosé),$19, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Anthony Perol
130,13.5%,"Mediterranée, France Other, France",750 ml,Rose, France,3/1/2021,"
                      Syrah, Grenache and Cabernet Sauvignon come together in a crisp, brightly textured and intensely fruity wine. Red currant flavors dominate, giving the wine a fine crisp character. It is ready to drink. Organic.                      Roger Voss ",Essentielle,Domaine des Masques 2019 Essentielle Rosé (Mediterranée),$17, France Other,88,Mediterranée,,Not rated yet [Add Your Review],Rosé,2019,Domaine des Masques
131,13%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      Young vines have given this vibrant rosé bright red fruits and lively acidity. The wine is crisp with a fresh aftertaste. Drink now. Organic.                      Roger Voss ",,Domaines Dominique Piron 2019 Rosé (Beaujolais Rosé),$14, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaines Dominique Piron
132,12.5%,"Toscana, Tuscany, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Aromas of French oak, grilled herb and camphor carry over to the rather lean palate along with grapefruit, coconut, vanilla and coffee bean. Bright acidity and dusty tannins provide the taut framework.                      Kerin O’Keefe ",Villa di Bagnolo,Marchesi Pancrazi 2019 Villa di Bagnolo Rosé (Toscana),$25, Tuscany,88,Toscana,,Not rated yet [Add Your Review],Rosé,2019,Marchesi Pancrazi
133,13.5%,"California, California Other, California, US",750 ml,Rose, US,3/1/2021,"
                      Nervy and lean, this raspberry and cherry scented wine shows great acidity, a very tangy texture and low alcohol. It's refreshing and light.                      Jim Gordon ",OVR Old Vine,Marietta Cellars 2019 OVR Old Vine Rosé (California),$18, California,88, California Other,California,Not rated yet [Add Your Review],Rosé,2019,Marietta Cellars
134,12.5%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      A fruity and ripe wine, this is a delightful cool sip. Acidity and red-currant flavors give a refreshing tang that is the final lift. Drink now.                      Roger Voss ",Pierres Dorées Bojo,Anthony Perol 2019 Pierres Dorées Bojo Rosé (Beaujolais Rosé),$19, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Anthony Perol
135,13%,"Côtes de Provence, Provence, France",750 ml,Rose, France,3/1/2021,"
                      A soft and ripe wine with its acidity and freshness now restrained by some bottle age. This is fruity, an attractive red fruit-flavored wine, soft at the end with touches of pepper. Drink now.                      Roger Voss ",Rose Gold,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez 2019 Rose Gold Rosé (Côtes de Provence),$20, Provence,88,Côtes de Provence,,Not rated yet [Add Your Review],Rosé,2019,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez
136,12.5%,"Calabria, Southern Italy, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Sunset orange in the glass, this Gaglioppo rosato is reserved on the nose in aromas of cranberry and Mandarin. It's more energetic on the palate, delivering flavors of crushed stone, small red berries and underripe melon. Fuzzy tannins lend a pleasing grip to it all.                      Alexander Peartree ",Savù Gaglioppo,I Greco 2018 Savù Gaglioppo Rosato (Calabria),$19, Southern Italy,88,Calabria,,Not rated yet [Add Your Review],"Rosato, Rosé",2018,I Greco
137,13%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      Softly textured and with plenty of red-fruit flavors, this ripe wine has just a bite of pepper at the end. Light acidity gives enough freshness to balance the warmth of the fruits. Drink now.                      Roger Voss ",Premier Bain,Cave du Château des Loges 2019 Premier Bain Rosé (Beaujolais Rosé),$17, Beaujolais,88,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Cave du Château des Loges
138,12.5%,"Lisboa, Portugal",750 ml,Rose, Portugal,3/1/2021,"
                      This attractive, fruity blend of Touriga Nacional and Tinta Roriz brings out crisp red fruits with acidity and a clean, perfumed aftertaste. The wine is ready to drink.                      Roger Voss ",Mar de Palha,Quinta de Chocapalha 2019 Mar de Palha Rosé (Lisboa),$12,Lisboa,87,,,Not rated yet [Add Your Review],"Portuguese Rosé, Rosé",2019,Quinta de Chocapalha
139,13.2%,"Amador County, Sierra Foothills, California, US",750 ml,Rose, US,3/1/2021,"
                      This medium-bodied wine is effusively fruity in flavor and lively in texture. Strawberry and red cherry pop out in the aroma, and take on a candied fruit quality on the palate.                      Jim Gordon ",Bella,Bella Grace 2019 Bella Rosé (Amador County),$26, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Rosé,2019,Bella Grace
140,N/A,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      From 60-year-old vines, this ripe and densely textured rosé offers a medley of red fruits. Acidity balances the wine's fragrant fruitiness. Drink now.                      Roger Voss ",Rosé de Gamay,Fabien Collonge 2019 Rosé de Gamay Rosé (Beaujolais Rosé),$16, Beaujolais,87,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Fabien Collonge
141,12.8%,"Mendocino, Mendocino County, California, US",750 ml,Rose, US,3/1/2021,"
                      Delicate watermelon and raspberry flavors light up this pale-colored, medium-bodied wine made from Malbec grapes, that's resting on a smooth and rather palate-coating texture.                      Jim Gordon ",Skid Rosé,Saracina 2019 Skid Rosé Rosé (Mendocino),$20, California,87, Mendocino County,Mendocino,Not rated yet [Add Your Review],Rosé,2019,Saracina
142,12.5%,"Hawke's Bay, New Zealand",750 ml,Rose, New Zealand,3/1/2021,"
                      This Hawkes Bay rosé is a blend of Sangiovese, Pinot Noir and Merlot. There's a slightly odd watermelon rind note on the nose, and some yeasty notes, like lees at the bottom of a tank, but also a good lick of red fruit. The palate is dry and textured, with fleshy fruit and a lovely pithy bite.                      Christina Pickard ",Wildsong Wildflower Vineyard,Te Awanga 2019 Wildsong Wildflower Vineyard Rosé (Hawke's Bay),$20,Hawke's Bay,87,,,Not rated yet [Add Your Review],Rosé,2019,Te Awanga
143,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      This wine is rich, with touches of pepper as well as ripe red fruits. Acidity brings a light touch to this rounded wine. Drink now.                      Roger Voss ",Terres Vivantes,Domaine des Terres Vivantes 2019 Terres Vivantes Rosé (Beaujolais-Villages),$21, Beaujolais,87,Beaujolais-Villages,,Not rated yet [Add Your Review],Rosé,2019,Domaine des Terres Vivantes
144,13%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      This softly textured rosé has a caramel edge and ripe strawberry flavors. Its fruitiness and gentle aftertaste are delicious. Drink now.                      Roger Voss ",,Domaine Dupeuble Père et Fils 2019 Rosé (Beaujolais Rosé),$17, Beaujolais,87,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaine Dupeuble Père et Fils
145,13.5%,"Basilicata, Southern Italy, Italy",750 ml,Rose, Italy,3/1/2021,"
                      Quiet aromas of blackberry and strawberry start off this Aglianico rosato. Tangy dark berry flavors are lifted by scrubby herbs on the medium-bodied palate, with crushed stone lifting it all up. It ends a bit astringent on the finish, but this is an overall pleasing expression of a bold rosato.                      Alexander Peartree ",Il Rogito,Cantine del Notaio 2017 Il Rogito Rosato (Basilicata),$25, Southern Italy,87,Basilicata,,Not rated yet [Add Your Review],"Rosato, Rosé",2017,Cantine del Notaio
146,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      This soft, red-fruit-flavored rosé has hints of pepper and spice and lots of fruity acidity. Drink now.                      Roger Voss ",de Gamay,Château de Javernand 2019 de Gamay Rosé (Beaujolais-Villages),$19, Beaujolais,87,Beaujolais-Villages,,Not rated yet [Add Your Review],Rosé,2019,Château de Javernand
147,13.4%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Rose, US,3/1/2021,"
                      Quite dark in color, the aromas bring notes of lemongrass, watermelon and cherry. Medium bodied, just off-dry kiwi and Jolly Rancher (cherry and watermelon) flavors follow. The color is a bit off-putting but the aromas and flavors deliver plenty of enjoyment.                      Sean P. Sullivan ",,Lone Birch 2019 Rosé (Yakima Valley),$11, Washington,87, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Rosé,2019,Lone Birch
148,12%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      This is a light and poised rosé. It is attractive and fresh, with a crisp streak of red-currant fruits and a bright aftertaste. Drink now.                      Roger Voss ",Cuvée JR,Domaine de la Paillardière 2019 Cuvée JR Rosé (Beaujolais Rosé),$20, Beaujolais,87,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaine de la Paillardière
149,13%,"Toscana, Tuscany, Italy",750 ml,Rose, Italy,3/1/2021,"
                      A blend of 80% Merlot and 20% Syrah, this straightforward wine has delicate aromas suggesting red berry, eucalyptus and a whiff of field flower. On the tangy palate, bright acidity accompanies sour cherry and a hint of bitter almond.                      Kerin O’Keefe ",TM,Tenuta Monteti 2019 TM Rosato (Toscana),$17, Tuscany,87,Toscana,,Not rated yet [Add Your Review],"Rosato, Rosé",2019,Tenuta Monteti
150,13%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      This attractively fruity wine, fresh with crushed raspberry flavors, is totally ready to drink. With a candied edge and ripe acidity, the wine is softly textured and bright at the end.                      Roger Voss ",,Domaine de la Prébende 2019 Rosé (Beaujolais Rosé),$17, Beaujolais,87,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaine de la Prébende
151,13.5%,"Beaujolais Rosé, Beaujolais, France",750 ml,Rose, France,3/1/2021,"
                      From fruit grown in southern Beaujolais, this rich and creamy-textured wine is soft, with a touch of pepper and a finish of ripe acidity. Crushed strawberries come through at the end. Drink now.                      Roger Voss ",Griottes,Domaines Chermette 2019 Griottes Rosé (Beaujolais Rosé),$16, Beaujolais,87,Beaujolais Rosé,,Not rated yet [Add Your Review],Rosé,2019,Domaines Chermette
152,13%,"Rioja, Northern Spain, Spain",750 ml,Rose, Spain,3/1/2021,"
                      Peach and cantaloupe aromas are a touch gritty, while this is lively and zesty due to punchy citric acidity. Yeasty notes blend with citrus skin flavors in front of a dry but slightly bitter finish.                      Michael Schachner ",,Beronia 2019 Rosé (Rioja),$13, Northern Spain,87,Rioja,,Not rated yet [Add Your Review],Rosé,2019,Beronia
153,12.5%,"California, California Other, California, US",750 ml,Rose, US,3/1/2021,"
                      This crisp and low-key wine emphasizes a refreshing texture and good acidity, supporting mild cherry flavors. It's nicely balanced and will be versatile in food pairings.                      Jim Gordon ",,Bogle 2019 Rosé (California),$13, California,87, California Other,California,Not rated yet [Add Your Review],Rosé,2019,Bogle
154,11.9%,"Lodi, Central Valley, California, US",750 ml,Rose, US,3/1/2021,"
                      This light-bodied wine offers delicate watermelon flavors and a rather soft, easy-going texture.                      Jim Gordon ",,Klinker Brick 2019 Rosé (Lodi),$15, California,87, Central Valley,Lodi,Not rated yet [Add Your Review],Rosé,2019,Klinker Brick
155,13%,"Rioja, Northern Spain, Spain",750 ml,Rose, Spain,3/1/2021,"
                      A cloudy red color and aromas of fennel, red licorice candy and currant are backed by a pinched, lightly concentrated palate. Slightly sweet and green flavors of plum skins and red currant wind down on a raw finish that tastes vaguely of onion.                      Michael Schachner ",Tempranillo,Gómez de Segura 2019 Tempranillo Rosado (Rioja),$19, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],"Rosado, Rosé",2019,Gómez de Segura
156,12.5%,"New Zealand, New Zealand",750 ml,Rose, New Zealand,3/1/2021,"
                      This pale rose-hued wine is a straightforward drop. The nose is on the flat side but offers ripe, somewhat confected fruit notes resembling strawberry and watermelon candy. The palate is dry and slippery. The acidity feels a bit underripe and biting, but there's juicy red fruit through to the finish.                      Christina Pickard ",,Cottesbrook 2019 Rosé (New Zealand),$15,New Zealand,86,,,Not rated yet [Add Your Review],Rosé,2019,Cottesbrook
