,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
122,15.1%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red, US,12/1/2020,"
                      This bottling from the newer Paper Street Vineyard, which includes 10% Carignan, begins with rich aromas of black cherry, caramel, cola and spearmint. The palate opens with ripe flavors of blueberry and blackberry, but then smoother leather and smoke flavors ride the chiseled tannins and penetrating acidity. Drink 2022–2037.                      Matt Kettmann ",Toro de Paso,Bodega de Edgar 2017 Toro de Paso Tempranillo (Paso Robles Willow Creek District),$58, California,93, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Tempranillo,2017,Bodega de Edgar
123,15%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      This bold Rioja from a stellar vintage is quite potent and could use another five to 10 years in the cellar. Deep blackberry aromas are supported by lemony oak and char accents. A full-bodied palate has tannic bite and some heat to work through, while it tastes of blackberry, cassis and toasted oak. A high-octane finish confirms that this is a Tempranillo to drink through 2035.                      Michael Schachner ",Mingortiz Single Vineyard Estate Bottled,Finca Allende 2016 Mingortiz Single Vineyard Estate Bottled  (Rioja),$90, Northern Spain,93,Rioja,,Not rated yet [Add Your Review],Tempranillo,2016,Finca Allende
124,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Plum and berry aromas are peppery and complex prior to a nicely layered palate with balancing acidity and depth. Dry oak lends notes of vanilla and cocoa powder to a flavor profile loaded with plum and berry fruit. A steady finish with vanilla oak notes holds onto juicy acidity that should allow this reserva from a fine year to show well through at least 2030.                      Michael Schachner ",Imperial Reserva,CVNE 2016 Imperial Reserva  (Rioja),$50, Northern Spain,93,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2016,CVNE
125,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Ripe berry and plum aromas come with classic Rioja notes of vanilla, lemon peel and grainy oak. A full, plump and balanced palate brings weight and acidic cut, while this winner from a not-great year tastes spicy and oaky, with plum, berry, vanilla and tobacco flavors. A steady finish with mild snap and dryness is in cruise control; drink through 2028.                      Michael Schachner ",Reserva,Aspaldi 2013 Reserva  (Rioja),$34, Northern Spain,93,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2013,Aspaldi
126,15%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red, US,12/1/2020,"
                      Pleasant aromas of cola and baked boysenberrry meet with lavender and crushed lava rocks on the complex nose of this bottling, which includes 12% Syrah. The palate starts smooth on chiseled tannins that slowly turn leathery in texture, carrying flavors of blueberry, cracked pepper, oregano and wild thyme. Drink through 2033.                      Matt Kettmann ",Cavern Select,Robert Hall 2018 Cavern Select Tempranillo (Paso Robles Willow Creek District),$45, California,92, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Tempranillo,2018,Robert Hall
127,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Cedary berry and plum aromas show a touch of raisin along with lemony oak and vanilla notes. On the palate, bright acidity and firm tannins build to create a gripping mouthfeel, while this tastes of toasty oak, coffee with cream, plum and raspberry. Drink through 2030.                      Michael Schachner ",Edicion Limitada Single Vineyard Estate Bottled,Mileto 2013 Edicion Limitada Single Vineyard Estate Bottled  (Rioja),$45, Northern Spain,92,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2013,Mileto
128,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Tight-fisted plum and currant aromas are punchy, while this crianza from a great year excels across a lively palate. Spicy plum and currant flavors play out on a finish with cracked pepper notes and lingering acidity. Drink through 2025.                      Michael Schachner ",Crianza,Campillo 2016 Crianza  (Rioja),$25, Northern Spain,92,Rioja,,Not rated yet [Add Your Review],Tempranillo,2016,Campillo
129,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Blackberry and cassis aromas come with a blackened note of crude oil and a blast of oaky char. This reserva from a warm year feels full but with sticky tannins. Ripe, pudgy flavors of prune, blackberry and chocolate end with baked fruit and charred oak notes on a lush finish. Drink now.                      Michael Schachner ",Roda I Reserva,Bodegas Roda 2012 Roda I Reserva  (Rioja),$75, Northern Spain,92,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2012,Bodegas Roda
130,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Ripe aromas of blackberry, prune and cassis come with side notes of tobacco and roasted nuts. This gran reserva is flush and full on the palate, with a bolt of acidity to aid balance and brightness. Deep plum and berry flavors are highly satisfying and finish smooth and round. Drink through 2028.                      Michael Schachner ",Tradición H Gran Reserva,Hidalgo 2011 Tradición H Gran Reserva  (Rioja),$45, Northern Spain,92,Rioja,,Not rated yet [Add Your Review],Tempranillo,2011,Hidalgo
131,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Concentrated blackberry and cassis aromas lead to a full and intense palate. Toasty blackberry, cassis, vanilla and chocolate flavors are nothing unusual for this consistent producer, while this crianza feels warm and weighty but doesn't lose clarity on the finish. Drink through 2024.                      Michael Schachner ",Crianza,Elias Mora 2016 Crianza  (Toro),$40, Northern Spain,91,Toro,,Not rated yet [Add Your Review],Tempranillo,2016,Elias Mora
132,N/A,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Baked berry aromas meld with raisin and prune on the nose. Edgy acidity lends punch to the palate, while this gran reserva from a cold and difficult year tastes of vanilla, plum, berry fruits and root beer. A hint of light oak infiltrates plum and cherry flavors on a standard finish. Drink through 2026.                      Michael Schachner ",Finca Ygay Gran Reserva Limited Edition,Marqués de Murrieta 2013 Finca Ygay Gran Reserva Limited Edition  (Rioja),$57, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2013,Marqués de Murrieta
133,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/1/2020,"
                      Aromas of blackberry sorbet, light cola, a touch of oak and a pinch of herbs all show on the nose of this bottling. Scorched blackberry and blueberry flavors cling to cement-like tannins on the sip, that need a touch of time to smooth out. Drink 2023–2033.                      Matt Kettmann ",,Opaque 2018 Tempranillo (Paso Robles),$30, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Tempranillo,2018,Opaque
134,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Appealing cherry and plum aromas lead to a medium-bodied palate, with acidity so juicy that this is racy in feel. Plum and currant flavors show some oak spice in front of a fresh finish that's clean and keeps the flow going in the right direction. Drink through 2026.                      Michael Schachner ",Cincuenta,Eguren Ugarte 2016 Cincuenta  (Rioja),$28, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],Tempranillo,2016,Eguren Ugarte
135,13.8%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2020,"
                      This aromatic reserve shows a notch more concentration than the regular bottling, along with accents of dried herb and tomato leaf. There's soft plum and berry fruit flavors, lightly framed with citrus. The lingering finish brings additional highlights of vanilla and tobacco.                      Paul Gregutt ",Reserve,Coventina 2015 Reserve Tempranillo (Rogue Valley),$45, Oregon,91, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Tempranillo,2015,Coventina
136,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Vanilla and oaky coconut aromas soften lean berry scents in front of a flush palate with bright acidity and firm tannins. Plum, blackberry and oak flavors are integrated, while a long finish is dry in texture; drink through 2025.                      Michael Schachner ",Reserva,Luis Cañas 2013 Reserva  (Rioja),$31, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2013,Luis Cañas
137,14.5%,"Cigales, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Ripe plum and cassis aromas are fully oaked and come with strong accents of graphite and vanilla. On the palate, this crianza is fleshy on the surface and creamy below deck. Lemony oak flavors give way to vanilla, while dark-berry fruit absorbs said oak. A fleshy, ripe finish never sheds plentiful oak; drink through 2024.                      Michael Schachner ",Crianza,Val de Los Frailes 2016 Crianza Tempranillo (Cigales),$25, Northern Spain,91,Cigales,,Not rated yet [Add Your Review],Tempranillo,2016,Val de Los Frailes
138,13.7%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2020,"
                      A bright, plum and berry-flavored wine, with a pleasingly plump midpalate. Barrel aging has added lush mocha and toast flavors around polished, proportionate tannins.                      Paul Gregutt ",,Coventina 2015 Tempranillo (Rogue Valley),$35, Oregon,90, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Tempranillo,2015,Coventina
139,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Solid berry and cassis aromas are touched up by hints of sandalwood, baking spices and scented candle. A flush palate is lifted by snappy acidity and toughened by hard tannins. Cassis, raisin, caramel and vanilla flavors are flush on a finish with a bolt of acidity. Drink through 2023.                      Michael Schachner ",Damana Crianza,Bodegas y Viñedos Tábula 2016 Damana Crianza  (Ribera del Duero),$28, Northern Spain,90,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2016,Bodegas y Viñedos Tábula
140,14.6%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2020,"
                      Big, broad and balanced, this offers a tasty mix of citrus and black cherry fruit with highlights of lightly tanned leather, smoke and tobacco. Though pushing toward 15% alcohol, it holds together well, with nice touches of barrel toast from aging in 20% new oak.                      Paul Gregutt ",El Torero,Valcan 2016 El Torero Tempranillo (Rogue Valley),$32, Oregon,90, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Tempranillo,2016,Valcan
141,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Baked black-fruit and raisin aromas announce a ripe reserva from a hot but good year. Like the nose, this is rounded and full on the palate, and also a touch sticky. Spiced black plum, cassis and raisin flavors finish dense. Drink through 2022.                      Michael Schachner ",Conde Valdemar Reserva,Bodegas Valdemar 2012 Conde Valdemar Reserva  (Rioja),$29, Northern Spain,90,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2012,Bodegas Valdemar
142,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Appealing aromas of baked berry fruits and plum lead to a full palate. Salty plum, raspberry, tomato and oak spice comprise a classic Rioja flavor profile, while this is lasting on the finish. Drink through 2022.                      Michael Schachner ",Crianza,Bodegas Berceo 2017 Crianza  (Rioja),$25, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2017,Bodegas Berceo
143,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Floral berry aromas are light in weight and short on concentration, while this features the snap of sharp acidity on the lean palate. Plum and raisin flavors are limited in scope, with a finish that's lightly oxidized. Drink through 2023.                      Michael Schachner ",Reserva,Montecillo 2013 Reserva  (Rioja),$18, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],Tempranillo,2013,Montecillo
144,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Appealing aromas of baked berry fruits and plum lead to a full palate. Salty plum, raspberry, tomato and oak spice comprise a classic Rioja flavor profile, while this is lasting on the finish. Drink through 2022.                      Michael Schachner ",Crianza,Bodegas Berceo 2017 Crianza  (Rioja),$25, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2017,Bodegas Berceo
145,14.4%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/1/2020,"
                      Stewed black-fruit, cola and root-beer aromas are quite deep and inky on the nose of this bottling. The palate is loaded with very extracted black-cherry and licorice flavors, leading into a very oaky, vanilla-laced finish.                      Matt Kettmann ",,Circle B 2017 Tempranillo (Paso Robles),$35, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Tempranillo,2017,Circle B
146,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Standard berry aromas are fruity and touched up with oaky vanilla. A big and bulky palate is wayward in structure, while dark plum flavors are lightly herbal prior to a full finish that's shy on precision.                      Michael Schachner ",Crianza,Lealtanza 2017 Crianza  (Rioja),$18, Northern Spain,88,Rioja,,Not rated yet [Add Your Review],Tempranillo,2017,Lealtanza
147,13.9%,"Dunnigan Hills, Central Valley, California, US",750 ml,Red, US,12/1/2020,"
                      This beefy-tasting and full-bodied wine boasts roasted fruit and toasted oak flavors riding a firm tannic texture. It's bold and savory but not overwhelming.                      Jim Gordon ",Estate Bottled,Tinto Rey 2016 Estate Bottled Tempranillo (Dunnigan Hills),$18, California,88, Central Valley,Dunnigan Hills,Not rated yet [Add Your Review],Tempranillo,2016,Tinto Rey
148,14%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2020,"
                      As in past vintages, this is blended with 9% Malbec and aged in mostly neutral oak. Light red fruits principally taste like red currants, with a hint of tart pie cherries. Aging 18 months in a percentage of once-filled barrels adds a gentle chocolate note as it fades.                      Paul Gregutt ",,Foris 2017 Tempranillo (Rogue Valley),$20, Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Tempranillo,2017,Foris
149,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Smoky oak-based aromas are backed by red-fruit notes of plum and currant. This crianza feels a bit grabby, while the same oak that leads the nose is notable along with plum and red-berry flavors. Tomato and oak spice flavors backed by dry tannins comprise the finish.                      Michael Schachner ",Crianza,Marqués de la Concordia 2017 Crianza  (Rioja),$20, Northern Spain,88,Rioja,,Not rated yet [Add Your Review],Tempranillo,2017,Marqués de la Concordia
150,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Earthy berry aromas are lean and fiery, a good indicator of the shearing palate that's coming. Tart currant and red plum flavors are borderline sour but should please fans of fresh red wines, while this is tangy and raw on a finish with a hint of charred oak.                      Michael Schachner ",Cincuenta Crianza,Eguren Ugarte 2017 Cincuenta Crianza  (Rioja),$15, Northern Spain,87,Rioja,,Not rated yet [Add Your Review],Tempranillo,2017,Eguren Ugarte
151,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2020,"
                      Heavy oak steamrolls this blend of 75% Tempranillo and 25% Merlot. The nose is earthy and oozing vanilla, while aromas of black plum and currant are raisiny. This is tannic, aggressive and drying on the palate, while a woody flavor profile that includes baking spices, prune, raisin and jammy blackberry is heavily oaked through the finish.                      Michael Schachner ",Ritus,Balbas 2016 Ritus  (Ribera del Duero),$50, Northern Spain,87,Ribera del Duero,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2016,Balbas
152,13.9%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2020,"
                      The Umpqua AVA is making a name for itself with this grape, but here the very light and generic red fruit is bathed in vanilla and mocha flavors. More fruit and less new oak would help to bring it back into balance.                      Paul Gregutt ",,JosephJane 2017 Tempranillo (Southern Oregon),$30, Oregon,86, Southern Oregon,Southern Oregon,Not rated yet [Add Your Review],Tempranillo,2017,JosephJane
153,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      A ripe berry aroma includes hints of raisin, graphite and vanilla. On the palate, this nearly 20-year-old Gran Reserva is still ripe, intense and exhibiting ample oak character. Dark flavors of blackberry and cassis are spiced up like fruitcake, while a powerful finish is full of warmth, vanilla and lingering berry fruit. Drink now–2028.                      Michael Schachner ",12 Años Gran Reserva,Valduero 2001 12 Años Gran Reserva  (Ribera del Duero),$800, Northern Spain,96,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2001,Valduero
154,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      A deep nose of spiced blackberry and balsamic aromas includes notes of lavender, tobacco and warm earth. Flavors of blackberry, cassis, toast, coffee and dark chocolate feed a long finish that hums with power and precision. It's sturdy yet pliable in structure, and could hold up for another 20 years. Drink through 2040.                      Michael Schachner ",Torre Muga,Muga 2015 Torre Muga  (Rioja),$115, Northern Spain,95,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2015,Muga
155,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      A black fruit aroma melds with a balsamic tone and a hint of road tar on the nose. The palate deals a forceful combination of tannins and acidity, while this Gran Reserva from a hot, dry year tastes of ripe black fruits backed by oak and vanilla. Drink through 2028.                      Michael Schachner ",Gran Reserva,Valduero 2011 Gran Reserva  (Ribera del Duero),$165, Northern Spain,95,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2011,Valduero
156,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Ripe berry aromas teeter on raisiny desiccation but manage to stay upright and firm without losing clarity and freshness. This single-vineyard reserva from a warm year feels bold and dense while benefiting from popping acidity. Flavors of mocha, black coffee, dark berry fruits and prune finish with drying tannins and firm acidity that indicate that this has more good years ahead of it. Drink through 2040.                      Michael Schachner ",Finca Cuesta Clara Raro Reserva,Campillo 2015 Finca Cuesta Clara Raro Reserva  (Rioja),$65, Northern Spain,94,Rioja,,Not rated yet [Add Your Review],Tempranillo,2015,Campillo
157,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Rich, ripe black fruit aromas are balsamic, smoky and stout. On the palate, this is bold but braced by core acidity. Blackberry, mocha and coffee flavors are supported by hard tannins and a kick of acidity, while this finishes with palpable ripeness and length. Expect the grate and grind of hard tannins to subside with further aging. Drink through 2035.                      Michael Schachner ",Viña Garugele,Carlos Moro 2015 Viña Garugele  (Rioja),$120, Northern Spain,94,Rioja,,Not rated yet [Add Your Review],Tempranillo,2015,Carlos Moro
158,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Smooth berry aromas are savory and offer a touch of tarry freshly laid asphalt. A deeply layered palate is rich in a chocolaty way, while flavors of blackberry, prune, oak spice and chocolate reflect a warm vintage (which 2009 was). A rounded and full finish is powerful yet balanced. Drink through 2024.                      Michael Schachner ",Gran Reserva,Arzuaga 2009 Gran Reserva  (Ribera del Duero),$120, Northern Spain,94,Ribera del Duero,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,Arzuaga
159,14.5%,"Cigales, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Ripe, balsamic aromas of saddle leather and mature black fruits lead to a saturated palate that's stacked with bold fruit and oak. Malty blackberry and prune flavors are backed by savory notes, while this old-vines Tempranillo doesn't let up on a long, warm finish. Drink through 2027.                      Michael Schachner ",Numerus Clausus Gran Reserva,Museum 2010 Numerus Clausus Gran Reserva Tinta del Pais (Cigales),$100, Northern Spain,93,Cigales,,Not rated yet [Add Your Review],"Tinta del Pais, Tempranillo",2010,Museum
160,N/A,"Beira Interior, Portugal",750 ml,Red, Portugal,11/1/2020,"
                      Aged for 12 months in half French and half American oak, the wine is rich, immense and powerful. Licorice and spice show through the rich black fruits, structured tannins and concentration. This single-vineyard wine needs more aging, so drink from 2022.                      Roger Voss ",Vinha da Santa Maria,Rui Roboredo Madeira 2017 Vinha da Santa Maria Tinta Roriz (Beira Interior),$39,Beira Interior,93,,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2017,Rui Roboredo Madeira
161,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Lusty aromas include blackberry, cassis, dark plum and licorice. On the palate, this warm-vintage reserva is lush and saturated in feel. Slightly desiccated berry flavors hint at prune, while toasty, chocolaty flavors enrich a bulky finish with rubbing tannins. Drink through 2034.                      Michael Schachner ",Reserva,Bodegas Roda 2015 Reserva  (Rioja),$47, Northern Spain,93,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2015,Bodegas Roda
162,14%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      A dark color and fully ripe berry aromas that lean toward raisin open this plush and layered blend of Tempranillo and Cabernet Sauvignon. Integrated acidity helps the mouthfeel and structure, while plum, blackberry and cocoa flavors finish with notes of prune and dark chocolate. Drink now.                      Michael Schachner ",5° Año Cogolludo- Guadalajara Serie Limitada,Finca Río Negro 2014 5° Año Cogolludo- Guadalajara Serie Limitada Red (Vino de la Tierra de Castilla),$45, Central Spain,92,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2014,Finca Río Negro
163,14%,"Douro, Portugal",750 ml,Red, Portugal,11/1/2020,"
                      This small batch production wine is impressively rich and structured. The ripe tannins provide a bedrock for the black fruits and dark texture of a wine that needs to age. The wine has power and matching elegance. Drink from 2022.                      Roger Voss ",Fora da Série,Poças 2016 Fora da Série Tinta Roriz (Douro),$50,Douro,92,,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2016,Poças
164,15%,"Douro, Portugal",750 ml,Red, Portugal,11/1/2020,"
                      A powerfully expressive interpretation of what is sometimes seen as the best grape for Douro wines. The wine is smooth and richly textured, and the tannins fully integrated into the wine's rich texture. Black plum and berry fruits show strongly in this still ageworthy wine. Drink from 2022.                      Roger Voss ",Vallado,Quinta do Vallado 2017 Vallado Tinta Roriz (Douro),$80,Douro,92,,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2017,Quinta do Vallado
165,14%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Ripe, earthy black fruit aromas work hard to maintain clarity and freshness, while this warm-year blend of Tempranillo, Cabernet Sauvignon, Syrah and Merlot is bolstered by juicy acidity and barrel-based tannins. Plum and currant flavors taste a bit woody, while this dries up quickly on a finish with rough cheek-rubbing tannins. Drink through 2024.                      Michael Schachner ",Cogolludo Guadalajara Tempranillo-Cabernet Sauvignon-Syrah-Merlot,Finca Río Negro 2015 Cogolludo Guadalajara Tempranillo-Cabernet Sauvignon-Syrah-Merlot Red (Vino de la Tierra de Castilla),$29, Central Spain,91,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2015,Finca Río Negro
166,13.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2020,"
                      Crushed granite and dried soil aromas show on the nose of this bottling, which also offers black-fruit scents. That stony quality envelops the palate, wrapping up the fresh black-currant and blackberry flavors.                      Matt Kettmann ",Joven,Croma Vera 2018 Joven Tempranillo (Paso Robles),$32, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Tempranillo,2018,Croma Vera
167,14.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Balsamic aromas of tomato sauce and raisin set up a full palate with scratchy tannins and firm acidity. Raisin and plum flavors are bold but limited in scope and complexity, while this is flush on a finish with prune, cassis and chocolate notes.                      Michael Schachner ",Venta La Ossa,Mano A Mano 2016 Venta La Ossa Tempranillo (Vino de la Tierra de Castilla),$19, Central Spain,90,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Tempranillo,2016,Mano A Mano
168,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Grainy American oak aromas of vanilla mixed with lightly spiced red fruit notes form a classic Rioja nose. A tight palate with wiry acidity is pointy as it delivers flavors of vanilla, dill, plum, red currant and wood spice. Oak is the prime player on the finish. Drink through 2023.                      Michael Schachner ",Coto de Imaz Reserva,El Coto 2015 Coto de Imaz Reserva  (Rioja),$22, Northern Spain,90,Rioja,,Not rated yet [Add Your Review],Tempranillo,2015,El Coto
169,14.3%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,11/1/2020,"
                      This is the fourth vintage of this wine from the producer's estate, the grapes farmed organically. Black pepper, garrigue and grippy tannins make for a meaty and substantial experience on the palate, punctuated by a lush and lasting blueberry flavor.                      Virginie Boone ",Don Miguel Vineyard Unfiltered Estate Grown & Bottled,Marimar 2016 Don Miguel Vineyard Unfiltered Estate Grown & Bottled Tempranillo (Russian River Valley),$53, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Tempranillo,2016,Marimar
170,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      A fully ripe and saturated nose hits hard with saturated blackberry, vanilla, coconut and raisin notes. A plush and jammy palate reflects a hot vintage, with hard tannins backing up. Blackberry and supporting oak flavors culminate on a dry as a bone finish that's woody tasting and tannic. Drink through 2024.                      Michael Schachner ",Páramos de Legaris,Legaris 2015 Páramos de Legaris  (Ribera del Duero),$36, Northern Spain,90,Ribera del Duero,,Not rated yet [Add Your Review],"Tinto Fino, Tempranillo",2015,Legaris
171,15%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Fully ripe berry aromas are heavily oaked and a bit fiery, but that's to be expected from Toro in a hot year like 2015. A ripe, dense palate delivers mocha, baked blackberry and peppery spice flavors, while the finish is a touch hot and heavy but mostly steady. Drink this ripe Tempranillo through 2023.                      Michael Schachner ",Los Lastros Ancient Vines,Rompesedas 2015 Los Lastros Ancient Vines  (Toro),$18, Northern Spain,90,Toro,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2015,Rompesedas
172,14.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Bold plum and currant aromas are spicy and show a note of licorice. This Tempranillo blend is flush but raw and biting, with severe tannic clamp. Concentrated cassis and cherry flavors are dark and spicy, while this reverts to dry, tannic and hot on a scratchy finish.                      Michael Schachner ",Cala N°1,Tinedo 2016 Cala N°1 Red (Vino de la Tierra de Castilla),$16, Central Spain,89,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2016,Tinedo
173,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Aromas of maple, cured meat, BBQ sauce and clove are firmly on the oaky side of the fence. This warm-year reserva is full in body but offers enough acidity so that it's balanced. Coconut, vanilla, nutmeg, plum and ripe berry fruit flavors finish with oaky cocoa and vanilla notes.                      Michael Schachner ",Reserva,Bodegas Leza García 2015 Reserva  (Rioja),N/A, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2015,Bodegas Leza García
174,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Exotic floral aromas blend with grittier, rougher notes on a nose that doesn't fit into what's normal for Rioja. An acidic palate is tomatoey and racy, while this tastes of punchy, acid-driven currant and red plum. A fresh but superficial finish is raw and racy.                      Michael Schachner ",Rivallana Gran Reserva,Bodegas Olarra 2011 Rivallana Gran Reserva  (Rioja),$50, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],Tempranillo,2011,Bodegas Olarra
175,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,11/1/2020,"
                      Herbal plum and tomato aromas include notes of dill and thyme. A classic Rioja palate with snap as well as depth offers racy plum and currant flavors backed by dill-laced oak. A slightly hot finish is the conclusion.                      Michael Schachner ",Reserva,Viña Palaciega 2015 Reserva  (Rioja),$20, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],Tempranillo,2015,Viña Palaciega
