,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
107,12%,"Crémant de Bordeaux, Bordeaux, France",750 ml,Sparkling, France,3/1/2021,"
                      Aged for 12 months before disgorgement, this is a smoothly textured blend of Merlot and Cabernet Franc. It has a creamy texture, ripe strawberry flavors and light acidity. The wine is ready to drink.                      Roger Voss ",L'Instant Bordeaux Brut Rosé,Maison Bertrand Ravache NV L'Instant Bordeaux Brut Rosé  (Crémant de Bordeaux),$22, Bordeaux,86,Crémant de Bordeaux,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Maison Bertrand Ravache
108,11.5%,"Vin de France, France Other, France",750 ml,Sparkling, France,3/1/2021,"
                      Hints of red apple and strawberry on the nose are toned down on the fresh, slender, light palate. Apple is joined by citrus on the palate and comes together on the dry finish.                      Anne Krebiehl MW ",Rosé Brut,René Briand NV Rosé Brut Sparkling (Vin de France),$16, France Other,86,Vin de France,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,René Briand
109,12%,"Crémant de Bordeaux, Bordeaux, France",750 ml,Sparkling, France,3/1/2021,"
                      Lemony and spicy, this wine is perfumed and softly textured. A biscuit edge to the taste suggests some bottle aging. Drink now.                      Roger Voss ",Cuvée Royale Brut,Celene NV Cuvée Royale Brut  (Crémant de Bordeaux),$25, Bordeaux,86,Crémant de Bordeaux,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Celene
110,12%,"Vin Mousseux, France Other, France",750 ml,Sparkling, France,3/1/2021,"
                      A blend of Chardonnay and Chenin Blanc, this is fruity, freshly textured and gently crisp and perfumed. The wine's green apple flavors are still fresh and bright at the end. Drink now.                      Roger Voss ",Paul Louis Blanc de Blancs Brut,Veuve Amiot NV Paul Louis Blanc de Blancs Brut Sparkling (Vin Mousseux),$10, France Other,84,Vin Mousseux,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Veuve Amiot
111,12%,"Vin Mousseux, France Other, France",750 ml,Sparkling, France,3/1/2021,"
                      A softly textured sparkling wine, hinting at red fruits as well as crisper citrus. It has attractive, finishing acidity.                      Roger Voss ",B. François Blanc de Blancs Brut,Veuve Amiot NV B. François Blanc de Blancs Brut Sparkling (Vin Mousseux),$12, France Other,83,Vin Mousseux,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Veuve Amiot
112,12.5%,"Trento, Northeastern Italy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      A blend of 70% Pinot Nero and 30% Chardonnay, this compelling, focused sparkler offers aromas of white spring flower and bread dough. Made with organically farmed grapes, the pristine, delicious palate offers white stone fruit, alpine herb and juicy Meyer lemon alongside savory saline mineral notes. Crisp acidity and an elegant perlage provide energy and finesse. For lovers of bone-dry, elegant bubbly, this is for you.                      Kerin O’Keefe ",Dosaggio Zero Riserva,Maso Martis 2016 Dosaggio Zero Riserva Sparkling (Trento),$67, Northeastern Italy,95,Trento,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2016,Maso Martis
113,12.5%,"Alta Langa, Piedmont, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Delicate aromas of white stone fruit, yellow spring flower and a whiff of bread crust form the delicate, enticing nose on this bone-dry sparkler. It's elegant, vibrant and delicious, doling out ripe apple, pear and a hint of ginger set against an extremely refined perlage. Bright, tangy acidity gives it a crisp, pristine finish.                      Kerin O’Keefe ",Metodo Classico Extra Brut,Ettore Germano 2016 Metodo Classico Extra Brut Sparkling (Alta Langa),$45, Piedmont,95,Alta Langa,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2016,Ettore Germano
114,12.5%,"Trento, Northeastern Italy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of wild berry, freshly baked bread and alpine herb lead the nose, along with whiffs of cake spice and pink grapefruit. The silky palate shows structure and finesse, delivering juicy strawberry, pomegranate, white pepper and white almond alongside racy acidity and an elegant perlage.                      Kerin O’Keefe ",Rosé Brut,Revi 2016 Rosé Brut Sparkling (Trento),$30, Northeastern Italy,94,Trento,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2016,Revi
115,13.5%,"Adelaida District, Central Coast, California, US",750 ml,Sparkling, US,12/31/2020,"
                      Lively aromas of crisp apple, lychee, lemon peel, jasmine and apricot blossom show on the nose of this sparkling Viognier, which spent six years en tirage. The complexity comes through on the palate, where apple-skin and lemon-flesh flavors meet with the wet stone minerality.                      Matt Kettmann ",Blanc de Blanc Extended Tirage Hastings Ranch Vineyard,Thacher 2013 Blanc de Blanc Extended Tirage Hastings Ranch Vineyard Sparkling (Adelaida District),$60, California,94, Central Coast,Adelaida District,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2013,Thacher
116,13%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Crisp, dry and structured, this dazzling sparkler has aromas of yellow apple, pear, camphor and bread crust. The aromas follow over to the dry palate along with lemon drop and a sprinkling of ginger. A silky perlage provides loads of finesse while fresh acidity keeps it focused.                      Kerin O’Keefe ",Casa delle Colonne Brut,Fratelli Berlucchi 2012 Casa delle Colonne Brut  (Franciacorta),$80, Lombardy,94,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2012,Fratelli Berlucchi
117,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Bone-dry and elegant, this polished sparkler has aromas of spring wildflower, honey, white stone fruit and bread crust. On the vibrant palate, a silky perlage accompanies ripe yellow apple, peach and ginger before finishing on an almond note.                      Kerin O’Keefe ",'61 Nature Dosaggio Zero,Berlucchi 2012 '61 Nature Dosaggio Zero  (Franciacorta),$62, Lombardy,94,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2012,Berlucchi
118,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Delicate scents of hawthorn and white stone fruit form the nose on this bone-dry sparkler. Racy and focused, the precise, savory palate delivers apple, pear, ginger and citrus alongside a refined, continuous perlage. It's full of energy, with bright acidity.                      Kerin O’Keefe ",Victus Nature,Bonfadini 2016 Victus Nature  (Franciacorta),$100, Lombardy,93,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2016,Bonfadini
119,13%,"Trento, Northeastern Italy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of bread crust, mature white stone fruit and a delicate whiff of forest floor form the alluring nose. Elegant and structured, the palate delivers ripe yellow apple, toasted hazelnut, ginger and a dollop of vanilla alongside a refined, persistent perlage. It has intriguing depth and complexity while fresh acidity keeps it vibrant.                      Kerin O’Keefe ",Rare Vintage Riserva,Maso Martis 2010 Rare Vintage Riserva Sparkling (Trento),N/A, Northeastern Italy,93,Trento,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2010,Maso Martis
120,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Creamy richness brimming with Red Delicious and buttery shortbread notes defines both the nose and this wine. On the palate, rounded, creamy and rich autolysis surrounds the central freshness with its salted butter notes and apple ripeness. The foam is smooth and the palate is concentrated. Freshness is pristine and the finish dry.                      Anne Krebiehl MW ",Concerto Brut,Paul Chollet 2015 Concerto Brut  (Crémant de Bourgogne),$32, Burgundy,93,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2015,Paul Chollet
121,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Strawberry shortcake notes abound on the fresh nose of this wine, which conveys the fresh fruit, creaminess and richness of the pastry. The palate puts these all in a tight, fresh corset, vivid with liveliness. Fine foam makes everything exuberant and bright. The finish is alluring and dry.                      Anne Krebiehl MW ",Vive-la-Joie Rosé Brut,Bailly-Lapierre 2013 Vive-la-Joie Rosé Brut  (Crémant de Bourgogne),$33, Burgundy,93,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2013,Bailly-Lapierre
122,12.2%,"North Coast, North Coast, California, US",750 ml,Sparkling, US,12/31/2020,"
                      Handsome and fully mature, this well-aged bottle of bubbles is all about complexity. Tempting aromas of toasted walnuts and buttered baguettes are backed by mellow lemon and tangerine notes that keep the palate fresh from the start to the lingering finish.                      Jim Gordon ",J. Schram,Schramsberg 2011 J. Schram Sparkling (North Coast),$130, California,93, North Coast,North Coast,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,Schramsberg
123,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Fresh and candied lemon, cream and angelfood cake figure on the enticing, bright nose of this wine. The tight palate brings in an earthy edge of autolysis that has richness and dimension. Framed with yeasty saltiness and freshness, the wine presents a body of elegance and restraint. It's long and bone dry.                      Anne Krebiehl MW ",Fine Réserve Extra-Brut,Louis Bouillot NV Fine Réserve Extra-Brut  (Crémant de Bourgogne),$20, Burgundy,93,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Louis Bouillot
124,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Chamomile, yellow-pear, citrus-zest and bread-crust aromas shape the nose on this blend of 60% Chardonnay and 40% Pinot Nero. On the elegantly structured, creamy palate, a refined perlage accompanies mature yellow apple, orange rind, walnut and vanilla. Fresh acidity brightens the rich flavors.                      Kerin O’Keefe ",Vittorio Moretti,Bellavista 2013 Vittorio Moretti  (Franciacorta),$142, Lombardy,93,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2013,Bellavista
125,12.2%,"North Coast, North Coast, California, US",750 ml,Sparkling, US,12/31/2020,"
                      Lively citrus flavors are nicely tempered by almond and bread-dough nuances in this elegant, well-balanced and rich-tasting wine. It offers more than fresh fruit, adding aged-on-the-lees complexity for a very tempting expression.                      Jim Gordon ",Blanc de Blancs Méthode Traditionnelle Brut,Schramsberg 2017 Blanc de Blancs Méthode Traditionnelle Brut Sparkling (North Coast),$41, California,93, North Coast,North Coast,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2017,Schramsberg
126,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      A blend of 90% Chardonnay and Pinot Nero, this elegant, focused sparkler has aromas of bread crust, wild herb and ripe white stone fruit. Made with no dosage, the racy palate features mature yellow apple, Meyer lemon and toasted hazelnut set against an elegant, persistent perlage. Vibrant acidity lifts the rich flavors.                      Kerin O’Keefe ",Dosaggio Zero Riserva,1701 2013 Dosaggio Zero Riserva  (Franciacorta),$110, Lombardy,93,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2013,1701
127,11.5%,"Valdobbiadene Prosecco, Veneto, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Bone-dry and savory, this focused sparkler has delicate, enticing scents of aromatic herb, white stone fruit and yellow field flower. On the racy palate, crisp acidity accompanies Bartlett pear, Anjou pear, citrus zest and flinty mineral notes. An elegant perlage provides finesse.                      Kerin O’Keefe ",Metodo Classico Dosaggio Zero,Ca' dei Zago 2018 Metodo Classico Dosaggio Zero  (Valdobbiadene Prosecco),$40, Veneto,93,Valdobbiadene Prosecco,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2018,Ca' dei Zago
128,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Notes of honeyed sponge cake and gingerbread on this wine's nose immediately promise evolution and richness. The palate follows with concentration and intensity, showing evolved notes of candied lemon peel and that gingerbread vibe. There is roundness and heightened freshness, flanked by candied-citrus richness. The finish is fresh, smooth, dry and long.                      Anne Krebiehl MW ",Perle d'Or Brut Milléseimé,Louis Bouillot 2012 Perle d'Or Brut Milléseimé  (Crémant de Bourgogne),$30, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2012,Louis Bouillot
129,13%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Bread-crust, chamomile, underbrush and mature yellow stone-fruit aromas form the nose on this dry, intriguing sparkler. At 11 years old, it shows complexity and freshness, offering toasted hazelnut, mature golden apple, unsweetened lemon drop and a hint of saline before closing on a coffee-bean note. A refined perlage provides finesse.                      Kerin O’Keefe ",Quintessence Extra Brut Riserva,Antica Fratta 2009 Quintessence Extra Brut Riserva  (Franciacorta),$65, Lombardy,92,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2009,Antica Fratta
130,13.5%,"Vino Spumante, Italy Other, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of white stone fruit, bread crust and Mediterranean brush shape the inviting nose. Creamy and fresh, the bright palate delivers ripe apple, pear, pastry dough and hazelnut alongside fresh acidity and an elegant perlage.                      Kerin O’Keefe ",Metodo Classcio Extra Brut 1930,Cantine di Marzo NV Metodo Classcio Extra Brut 1930 Sparkling (Vino Spumante),N/A, Italy Other,92,Vino Spumante,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",1930,Cantine di Marzo
131,12%,"Russian River Valley, Sonoma, California, US",750 ml,Sparkling, US,12/31/2020,"
                      Dry and complex in lemon zest, green apple and stone fruit, this wine has benefitted from extra time in bottle, showing a lovely persistence of acidity and texture. A hint of oyster shell continues its salty, silky and savory complements.                      Virginie Boone ",Blanc de Blanc Late Disgorge,Paradise Ridge 2012 Blanc de Blanc Late Disgorge Sparkling (Russian River Valley),$52, California,92, Sonoma,Russian River Valley,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2012,Paradise Ridge
132,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Enticingly delicate aromas of chamomile, white stone fruit and bread crust mingle with whiffs of orange-citrus zest on this dry, elegant sparkler. Incredibly youthful for an 11-year-old wine, it's well balanced, featuring mature yellow apple, white peach, ginger and a dollop of vanilla set against a silky perlage. Fresh acidity brightens the rich flavors. This proves the serious aging potential of top wines from the denomination.                      Kerin O’Keefe ",Palazzo Lana Extra Brut Riserva,Berlucchi 2009 Palazzo Lana Extra Brut Riserva  (Franciacorta),$92, Lombardy,92,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2009,Berlucchi
133,12.5%,"Oltrepò Pavese, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas suggesting bread crust, mature stone fruit and yellow spring flower form the inviting nose. Creamy and vibrant, the savory palate doles out ripe yellow apple, orange drop, apricot and toasted hazelnut alongside a refined, persistent perlage. Bright acidity keeps it crisp.                      Kerin O’Keefe ",Riserva del Fondatore Vincenzo Comi Brut,Travaglino 2011 Riserva del Fondatore Vincenzo Comi Brut Sparkling (Oltrepò Pavese),$33, Lombardy,92,Oltrepò Pavese,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,Travaglino
134,12.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Vanilla-scented notes of ripe, yellow apple fill this wine's nose with generous, precise mellowness. This sense of vanilla, salted butter and apple expands on the slender palate, adding depth rather than weight. The lemony, chalky core serves as a wellspring of brightness and freshness. It's bone dry and compelling.                      Anne Krebiehl MW ",Brut Extra,Clotilde Davenne 2006 Brut Extra  (Crémant de Bourgogne),N/A, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2006,Clotilde Davenne
135,12.5%,"Alta Langa, Piedmont, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Made with 85% Pinot Nero and 15% Chardonnay, this has inviting aromas of bread dough, red berry, eucalyptus and baking spice. The aromas follow through to the focused palate, along with pomegranate, hazelnut and star anise set against a refined perlage. Vibrant acidity lifts the finish.                      Kerin O’Keefe ",Oudeis Brut,Enrico Serafino 2016 Oudeis Brut Sparkling (Alta Langa),$25, Piedmont,92,Alta Langa,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2016,Enrico Serafino
136,12%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Intriguing aromas include smoke, charcuterie and bread crust on this 100% Chardonnay sparkler. The aromas carry over to the elegantly sparkling palate along with juicy white peach, grilled herb and lemon drop. It's surprisingly fresh for an eight-year-old bottling, but also has complexity. A silky perlage keeps it polished.                      Kerin O’Keefe ",Brut,La Montina 2012 Brut  (Franciacorta),$35, Lombardy,92,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2012,La Montina
137,12.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Vanilla-scented notes of ripe, yellow apple fill this wine's nose with generous, precise mellowness. This sense of vanilla, salted butter and apple expands on the slender palate, adding depth rather than weight. The lemony, chalky core serves as a wellspring of brightness and freshness. It's bone dry and compelling.                      Anne Krebiehl MW ",Brut Extra,Clotilde Davenne 2006 Brut Extra  (Crémant de Bourgogne),N/A, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2006,Clotilde Davenne
138,12.5%,"Oltrepò Pavese, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas suggesting bread crust, mature stone fruit and yellow spring flower form the inviting nose. Creamy and vibrant, the savory palate doles out ripe yellow apple, orange drop, apricot and toasted hazelnut alongside a refined, persistent perlage. Bright acidity keeps it crisp.                      Kerin O’Keefe ",Riserva del Fondatore Vincenzo Comi Brut,Travaglino 2011 Riserva del Fondatore Vincenzo Comi Brut Sparkling (Oltrepò Pavese),$33, Lombardy,92,Oltrepò Pavese,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,Travaglino
139,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Dry and classy, this racy sparkler opens with delicate scents recalling spring wild flower and white stone fruit. The elegant, vibrant palate delivers yellow apple, Meyer lemon, bread crust and an energizing mineral note suggesting wet stone set against a polished, persistent perlage.                      Kerin O’Keefe ",Demetra Extra Brut,Mirabella 2013 Demetra Extra Brut  (Franciacorta),$39, Lombardy,92,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2013,Mirabella
140,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      A hint of wild strawberry flickers on this wine's subtle nose amid dried orange-peel notes. On the palate, rounded richness sets the tone, pitched against a fine line of citrus freshness. The foam is lively, creamy and fruity, with bottled strawberry mellowness. It has depth and resonance, while lovely notes of truffle begin to appear in the red-fruited backdrop. The wine is beautiful and layered.                      Anne Krebiehl MW ",No. 13 Rosé Brut,JCB 2014 No. 13 Rosé Brut  (Crémant de Bourgogne),$78, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2014,JCB
141,11.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Notes of ripe Mirabelle and dried apricot point to some evolution on the nose. The fine foam and richness on the palate carry the same, presenting concentrated, mellow freshness and fine, smooth, salty and yeasty autolysis. While elegant and smooth, the palate has a spine of freshness.                      Anne Krebiehl MW ",Brut Milléseimé,Cave L'Aurance 2015 Brut Milléseimé  (Crémant de Bourgogne),$24, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2015,Cave L'Aurance
142,12.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Golden Delicious apple and salty yeast figure prominently on this wine's generous nose. The palate has a creamy, mellow texture, presenting fine, smooth bubbles that add excitement to the ripe apple notes. The bony-dry finish reverberates with yeasty, appetizing length.                      Anne Krebiehl MW ",Brut Zéro,Paul Chollet NV Brut Zéro  (Crémant de Bourgogne),$29, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Paul Chollet
143,12.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      A high-toned notion of candied lemon peel melds into an herbal savoriness recalling crushed yarrow on the nose of this wine. The taut body shows wonderful signs of evolution, with a creamy, honeyed core of freshness that's now mellowing. Slenderness is made rich by depth and a sense of bitter honeycomb. All this is set off by lemony freshness and carried by lively foam.                      Anne Krebiehl MW ",Brut Extra,Clotilde Davenne 2011 Brut Extra  (Crémant de Bourgogne),N/A, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,Clotilde Davenne
144,11.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Notes of ripe Mirabelle and dried apricot point to some evolution on the nose. The fine foam and richness on the palate carry the same, presenting concentrated, mellow freshness and fine, smooth, salty and yeasty autolysis. While elegant and smooth, the palate has a spine of freshness.                      Anne Krebiehl MW ",Brut Milléseimé,Cave L'Aurance 2015 Brut Milléseimé  (Crémant de Bourgogne),$24, Burgundy,92,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2015,Cave L'Aurance
145,12.5%,"Santa Clara Valley, Central Coast, California, US",750 ml,Sparkling, US,12/31/2020,"
                      Fiano is starting to become slightly more popular in California, but sparkling Fiano remains a complete anomaly. As this bottling reveals, it works, starting with aromas of orange rind, corn bread, dried white flower and rust. The palate packs dried pear and mellow mango flavors into the foamy mousse.                      Matt Kettmann ",Brut Ultra Fiano Cuvée,Equinox 2017 Brut Ultra Fiano Cuvée Sparkling (Santa Clara Valley),$45, California,91, Central Coast,Santa Clara Valley,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2017,Equinox
146,12%,"Vino Spumante, Italy Other, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Vibrant and linear, this tangy sparkler offers aromas of rose, red berry and a hint of pastry dough. On the racy palate, small, continuous bubbles and lively acidity accompany juicy red cherry, pomegranate, citrus and bread crust before a dry, crisp finish.                      Kerin O’Keefe ",N.S. della Neve Metodo Classico,G D Vajra NV N.S. della Neve Metodo Classico Sparkling (Vino Spumante),$30, Italy Other,91,Vino Spumante,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,G D Vajra
147,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of pressed chamomile, bread crust and citrus zest waft out of the glass. It's bone-dry and racy, delivering juicy grapefruit, yellow apple and saline alongside a lively, elegant perlage.                      Kerin O’Keefe ",Baiana Pas Dosé Riserva,La Montina 2011 Baiana Pas Dosé Riserva  (Franciacorta),$48, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,La Montina
148,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of yellow apple, bread crust and hazelnut carry on to the dry, racy palate along with lemon zest, Bartlett pear and a hint of ginger. Vibrant acidity and an elegant, persistent perlage present the energized setting.                      Kerin O’Keefe ",Dosaggio Zero,Corte Fusia 2014 Dosaggio Zero  (Franciacorta),$64, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2014,Corte Fusia
149,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of pressed chamomile, bread crust and citrus zest waft out of the glass. It's bone-dry and racy, delivering juicy grapefruit, yellow apple and saline alongside a lively, elegant perlage.                      Kerin O’Keefe ",Baiana Pas Dosé Riserva,La Montina 2011 Baiana Pas Dosé Riserva  (Franciacorta),$48, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2011,La Montina
150,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of yellow apple, bread crust and hazelnut carry on to the dry, racy palate along with lemon zest, Bartlett pear and a hint of ginger. Vibrant acidity and an elegant, persistent perlage present the energized setting.                      Kerin O’Keefe ",Dosaggio Zero,Corte Fusia 2014 Dosaggio Zero  (Franciacorta),$64, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2014,Corte Fusia
151,12.5%,"Vino Spumante, Italy Other, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      White stone-fruit, bread-crust and hay aromas form the nose on this linear sparkler. On the bone-dry, rather lean palate, racy acidity accompanies yellow apple, unsweetened lemon drop and white almond alongside an elegant, continuous perlage.                      Kerin O’Keefe ",Blanc de Blancs Pas Dosé,Dorigo NV Blanc de Blancs Pas Dosé Sparkling (Vino Spumante),N/A, Italy Other,91,Vino Spumante,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Dorigo
152,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Red apple and dried orange peel form the chief aromas on this wine's vivid nose. The palate follows with rounded mellowness bedded on creamy foam and rich yeastiness. Textured, pithy freshness pulls everything into focus. Concentrated and bold, this wine would be a gorgeous, rounded and dry winter aperitif.                      Anne Krebiehl MW ",No. 69 Rosé Brut,JCB NV No. 69 Rosé Brut  (Crémant de Bourgogne),$28, Burgundy,91,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,JCB
153,12%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Apple flesh, rye bread and lemon peel make appearances on this wine's subtle nose. They also feature on the palate, accentuated by the fine, gentle foam. This wine is harmonious, fresh and vivid, with a long finish.                      Anne Krebiehl MW ",Egarade,Bailly-Lapierre 2017 Egarade  (Crémant de Bourgogne),$27, Burgundy,91,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2017,Bailly-Lapierre
154,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of toasted bread crust, mature stone fruit and a whiff of honeyed nut form the nose. The aromas carry on to the vibrant palate along with mature golden apple and white peach before closing on a bitter-almond note. A refined perlage accompanies the rich flavors.                      Kerin O’Keefe ",Gualberto Dosaggio Zero,Ricci Curbastro 2010 Gualberto Dosaggio Zero  (Franciacorta),$65, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2010,Ricci Curbastro
155,12.5%,"Crémant de Bourgogne, Burgundy, France",750 ml,Sparkling, France,12/31/2020,"
                      Ripe yellow apple is edged with lemon on this wine's nose. On the palate that richness is pulled into taut, slender focus by full lemon freshness. Salty tanginess clings to the yeasty backdrop, making this wine totally appetizing with its apple, lemon and salt combo on the dry, long finish.                      Anne Krebiehl MW ",Brut Extra,Clotilde Davenne NV Brut Extra  (Crémant de Bourgogne),N/A, Burgundy,91,Crémant de Bourgogne,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",,Clotilde Davenne
156,12.5%,"Franciacorta, Lombardy, Italy",750 ml,Sparkling, Italy,12/31/2020,"
                      Aromas of toasted bread crust, mature stone fruit and a whiff of honeyed nut form the nose. The aromas carry on to the vibrant palate along with mature golden apple and white peach before closing on a bitter-almond note. A refined perlage accompanies the rich flavors.                      Kerin O’Keefe ",Gualberto Dosaggio Zero,Ricci Curbastro 2010 Gualberto Dosaggio Zero  (Franciacorta),$65, Lombardy,91,Franciacorta,,Not rated yet [Add Your Review],"Sparkling Blend, Sparkling",2010,Ricci Curbastro
