,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
126,13.5%,"Südoststeiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Flinty reduction and funky yeast still hold sway on the nose, promising a long life. The palate then sweeps in with zesty intent, getting its citrus intensity immediately caught in the smooth, creamy midpalate. This is simply gorgeous and quietly intense. Drink by 2040.                      Anne Krebiehl MW ",Ried Zieregg,Tement 2018 Ried Zieregg Sauvignon Blanc (Südoststeiermark),N/A,Südoststeiermark,98,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Tement
127,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Hazelnut, cream, lemon and nettle mix with flinty smokiness on the subtle nose. The palate then comes in with substance, backbone and a yeasty, creamy texture. This is countered by exquisite, expressive freshness that lends a spotlight to Mirabelle plum and more of that green-tinged citrus. All of this happens on an exquisitely slender body. Drink by 2040.                      Anne Krebiehl MW ",Ried Gaisriegl,Schauer 2018 Ried Gaisriegl Sauvignon Blanc (Südsteiermark),$55,Südsteiermark,97,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Schauer
128,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Like a slender essence of lemon, the faintest thread of bright, zestiness rises shyly from the glass. The palate then expands into a picture of Mirabelle plum framed by zestiness. This is elegant, serene, creamy, bright and luminous. Drink by 2050.                      Anne Krebiehl MW ",Ried Edelschuh,Wohlmuth 2018 Ried Edelschuh Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,97,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Wohlmuth
129,13.5%,"Vulkanland Steiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Yeasty funk still hangs promisingly on the fresh nose. The palate opens with a whiff of flinty smoke, showing how youthful it is. All is still tightly coiled and the flavors have yet to unfold. The texture, however, shows what a concentrated little bomb this will be: there is a smooth, soothing core that is alive with freshness and verve. Wait for this. Drink 2025–2040.                      Anne Krebiehl MW ",Ried Moarfeitl,Neumeister 2018 Ried Moarfeitl Sauvignon Blanc (Vulkanland Steiermark),$60,Vulkanland Steiermark,97,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Neumeister
130,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      An initial hint of crushed ivy and citrus leaf peeks through on the nose. The palate then shows green-tinged ripeness, as if a juicy Mirabelle were spritzed with lime. All is bedded on a light-footed yet profound palate. It offers a gorgeous combination of smoothness and freshness. Drink by 2040.                      Anne Krebiehl MW ",Ried Hochsteinriegl,Wohlmuth 2018 Ried Hochsteinriegl Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,97,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Wohlmuth
131,12.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      A subtle nettle note emerges alongside lemon on the nose. The palate then adds greengage and zesty Meyer lemon flavors that are bedded in yeasty creaminess. The finish is long and superfresh.                      Anne Krebiehl MW ",Ried Sausaler Schlössl,Wohlmuth 2019 Ried Sausaler Schlössl Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,96,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Wohlmuth
132,14.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Toasty hazelnut and caramelized lemon peel lend a tart but smooth aspect to the nose. The palate is equally toasty, smooth and rich, but underpinned by bright, zesty lemon. This still needs to knit together but shows great promise. Drink 2025–2040.                      Anne Krebiehl MW ",Ried Kranachberg,Hannes Sabathi 2018 Ried Kranachberg Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,96,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Hannes Sabathi
133,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      A wonderfully serene nose combines fresh nettle with—unusually in a white wine—the notion of ripe black-currant juice. The palate has beautiful concentration and zestiness but also a yeasty richness.                      Anne Krebiehl MW ",Ried Sulz,Gross 2018 Ried Sulz Sauvignon Blanc (Südsteiermark),$50,Südsteiermark,95,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Gross
134,13%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Fresh notes of crushed boxwood leaves suggest freshness on the nose, with ripe Mirabelle chiming in. The palate also unites these two elements and adds a little yeasty, reductive smokiness. What stands out beautifully is the gentle, smooth texture that is a soothing counterpoint to the vivid, illuminating acidity. Drink 2022–2032.                      Anne Krebiehl MW ",Ried Kranachberg,Sattlerhof 2018 Ried Kranachberg Sauvignon Blanc (Südsteiermark),$75,Südsteiermark,95,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Sattlerhof
135,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Fresh aromas of lemon zest and nettle are rounded out by toasted hazelnut on the tender nose. The palate brings out the nettle tone further, adding accents of moss and yeast. This is a picture of subtlety. Drink by 2040.                      Anne Krebiehl MW ",Ried Nussberg,Gross 2018 Ried Nussberg Sauvignon Blanc (Südsteiermark),$75,Südsteiermark,95,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Gross
136,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,3/1/2021,"
                      This white is made from estate grapes grown on different parts of the property, including 64% old vine selection and 14% from hillside plantings. Robust in style, with full-bodied yet subtle power, it offers a wealth of honeysuckle, baked lemon, quince and legume, finishing with just a hint of baking spice.                      Virginie Boone ",Estate Grown,Rochioli 2019 Estate Grown Sauvignon Blanc (Russian River Valley),$48, California,94, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Rochioli
137,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      An intense scent of ripe Amalfi lemon has a touch of earthiness and a faint sense of nettle on the nose. The palate is supersmooth and adds the merest hint of roasted hazelnut. This is a subtle wine that offers brightness and freshness against a smooth and elegant texture.                      Anne Krebiehl MW ",Ried Nussberg,Gross 2017 Ried Nussberg Sauvignon Blanc (Südsteiermark),$75,Südsteiermark,94,,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Gross
138,12.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Flinty, smoky reduction and green nettle unite on the nose. The palate supports its inherent freshness with a wonderfully creamy vein. With more temperature and air, gorgeously ripe Mirabelle shines though and completes that nettle, citrus and fruit trinity.                      Anne Krebiehl MW ",Kitzeck-Sausal,Schauer 2019 Kitzeck-Sausal Sauvignon Blanc (Südsteiermark),$30,Südsteiermark,93,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Schauer
139,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Notes of nettle and moss meld with elderflower on the nose. The palate adds ripe Mirabelle and zesty lime to turn this into an immensely appetizing, fruit-laden wine. A zesty core keeps it all tense and bright.                      Anne Krebiehl MW ",Gamlitz,Sattlerhof 2019 Gamlitz Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,93,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Sattlerhof
140,12.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      A gorgeous, floral creaminess wafts from the glass. It is on the palate that the citrus spikiness comes through but that mellow, almost translucent and ever so slightly nutty creaminess features from start to long finish.                      Anne Krebiehl MW ",Kitzeck-Sausal,Wohlmuth 2019 Kitzeck-Sausal Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,93,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Wohlmuth
141,13.9%,"Oak Knoll District, Napa, California, US",750 ml,White, US,3/1/2021,"
                      Earthy in freshly cut grass and pea shoots, this white offers a depth of flavor that builds slowly on the palate. Light and bright in acidity, it blossoms into layers of lemon peel, green apple and peach that appeal in complexity and length.                      Virginie Boone ",,Clif Family 2019 Sauvignon Blanc (Oak Knoll District),N/A, California,93, Napa,Oak Knoll District,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Clif Family
142,13.5%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Yeast, boxwood and lemon all appear on the rather subtle but intensely fresh nose. The palate is just as fresh and has an inherent litheness.                      Anne Krebiehl MW ",Ried Sulz,Gross 2017 Ried Sulz Sauvignon Blanc (Südsteiermark),$50,Südsteiermark,93,,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Gross
143,14.2%,"Napa Valley, Napa, California, US",750 ml,White, US,3/1/2021,"
                      With Philippe Melka newly at the helm of winemaking for Grieve, this white impresses in a nose of white peach and citrus. Creamy yet bright, it offers length and texture, fermented and aged in concrete egg and 20% new French oak.                      Virginie Boone ",Double Eagle,Grieve 2018 Double Eagle Sauvignon Blanc (Napa Valley),$48, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Grieve
144,13%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      Slight smoke and a hint of green bell pepper are all that the shy nose reveals. The palate adds beautiful lime zest, ripe Mirabelle and more of smoke. There is a lovely, zesty freshness at the core and beautiful aromatic length. The finish is lipsmacking and long. Drink 2022–2032.                      Anne Krebiehl MW ",Ried Flamberg,Lackner Tinnacher 2018 Ried Flamberg Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,93,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Lackner Tinnacher
145,12%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2021,"
                      Sutble hints of nettle and boxwood play enticingly on the tender nose while a gentle yeastiness adds a hint of richness. The palate is taut, dry, vivid and filled with savory notions of nettle enhanced by bright, zesty lemon. This is dry and slender but full-flavored and vivid.                      Anne Krebiehl MW ",Riede Kittel,Pratsch 2019 Riede Kittel Sauvignon Blanc (Niederösterreich),$16,Niederösterreich,92,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Pratsch
146,14.1%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      Ripe and clean aromas of apple blossom, yellow pear and Meyer lemon manage to be both generous and crisp on the nose of this bottling. Light flavors of guava peel, peach slices and jasmine are wrapped in a tense texture of cement-like minerality.                      Matt Kettmann ",Fletcher's White Reserve,Westerly 2019 Fletcher's White Reserve Sauvignon Blanc (Happy Canyon of Santa Barbara),$32, California,92, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Westerly
147,13.5%,"Redwood Valley, Mendocino County, California, US",750 ml,White, US,3/1/2021,"
                      This mouthcleansing wine holds its green apple and mild baking-spice flavors tightly with crisp acidity before hints of nutmeg and white pepper develop on the palate and add compelling complexity. It was made from organically farmed vines planted in 1942.                      Jim Gordon ",Lolonis Vineyard,Saracina 2019 Lolonis Vineyard Sauvignon Blanc (Redwood Valley),$28, California,92, Mendocino County,Redwood Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Saracina
148,13.8%,"Napa Valley, Napa, California, US",750 ml,White, US,3/1/2021,"
                      Stainless-steel and concrete-egg fermented, this is a tight-grained, textured white, with nuanced complexity and elegance. Stony mineral elements boost a body of green apple, melon and Meyer lemon that make for a lovely, balanced expression of the grape.                      Virginie Boone ",Naissance,Galerie 2019 Naissance Sauvignon Blanc (Napa Valley),$30, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Galerie
149,13%,"Südsteiermark, Austria",750 ml,White, Austria,3/1/2021,"
                      The lovely, subtle smokiness of reduction still clings to the nettle and yeast notes on the nose. The palate then comes in with exquisite freshness and a creamy, rounded core through which nettle, boxwood and lemon peel peep through. The finish still has some of that smokiness but is wonderfully dry and mouthwatering.                      Anne Krebiehl MW ",Ried Welles,Lackner Tinnacher 2018 Ried Welles Sauvignon Blanc (Südsteiermark),N/A,Südsteiermark,92,,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Lackner Tinnacher
150,13.2%,"Mendocino, Mendocino County, California, US",750 ml,White, US,3/1/2021,"
                      This exceptionally well-structured wine almost vibrates with tangy acidity. It shows great balance and offers a palate-cleansing texture. Aromas of honeydew and vivid lemon as well as grapefruit accents give it plenty of substance on the palate.                      Jim Gordon ",,Saracina 2019 Sauvignon Blanc (Mendocino),$23, California,92, Mendocino County,Mendocino,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Saracina
151,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      Wet cement, yellow-apple, honeysuckle and underripe peach aromas show on the nose of this bottling. It's a tad richer than many other Sauvignon Blancs, but it works on the palate, where pear galette, baked apple, cinnamon and an ashy minerality ride a tense structure.                      Matt Kettmann ",,Rancho Sisquoc 2019 Sauvignon Blanc (Santa Barbara County),$20, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Rancho Sisquoc
152,12.5%,"North Canterbury, New Zealand",750 ml,Sparkling, New Zealand,3/1/2021,"
                      Cloudy cider-like in appearance, this rustic methode ancestrale wine walks to its own beat. It's highly aromatic, billowing citrus and melon fruit, florals, honey, ginger and spice. There's a yeasty sourdough element at first pour, too. The palate is lightly fizzy, dry and lemon pithy with a very slight mousiness at the finish.                      Christina Pickard ",Ancestral Method,The Hermit Ram 2019 Ancestral Method Sauvignon Blanc (North Canterbury),$27,North Canterbury,91,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,The Hermit Ram
153,14.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      Croft is well established as the state's Sauv Blanc specialist. This new release hews to the standard, with ripe apple and peach fruit, a touch of citrus and a hint of pepper. Roughly two-thirds was fermented in a concrete egg, bringing a palate-cleansing minerality to the finish.                      Paul Gregutt ",Croft Vineyard,King Estate 2018 Croft Vineyard Sauvignon Blanc (Willamette Valley),$26, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2018,King Estate
154,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      A heady perfume of pineapple, lime leaf and passionfruit is backed by subtle green herb and grass notes. The juicy fruit feels cleansing on the tongue amidst a slightly chalky texture. This is a tasty example of the style that put New Zealand wine on the map.                      Christina Pickard ",Single Vineyard,Kuranui 2020 Single Vineyard Sauvignon Blanc (Marlborough),$13,Marlborough,91,,,Not rated yet [Add Your Review],Sauvignon Blanc,2020,Kuranui
155,13.8%,"Edna Valley, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      Wet grass, apple peels and the faint aroma of seashore show on the nose of this bottling. There's a very grippy tension to the palate, where subtle flavors of apple, pear and light melon converge.                      Matt Kettmann ",,Talley 2019 Sauvignon Blanc (Edna Valley),$34, California,91, Central Coast,Edna Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Talley
156,13.8%,"Edna Valley, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      Wet grass, apple peels and the faint aroma of seashore show on the nose of this bottling. There's a very grippy tension to the palate, where subtle flavors of apple, pear and light melon converge.                      Matt Kettmann ",,Talley 2019 Sauvignon Blanc (Edna Valley),$34, California,91, Central Coast,Edna Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Talley
157,14.1%,"Napa Valley, Napa, California, US",750 ml,White, US,3/1/2021,"
                      Made from organic grapes, this white is bright and fresh in quince and grapefruit, with an earthy secondary note of legume and grass. The crisp acidity complements and doesn't detract from a creamy texture that gives it body.                      Virginie Boone ",Estate,Caspar 2019 Estate Sauvignon Blanc (Napa Valley),$50, California,91, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Caspar
158,14.5%,"Blaye Côtes de Bordeaux, Bordeaux, France",750 ml,White, France,3/1/2021,"
                      This ripe, full wine comes from a selection of grapes from the best parcels, aged in wood. Richness gives it an almost Burgundian, creamy feel while never losing the tang of Sauvignon Blanc. Drink this wine now.                      Roger Voss ",Icône,Château Montfollet 2019 Icône  (Blaye Côtes de Bordeaux),$65, Bordeaux,91,Blaye Côtes de Bordeaux,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Château Montfollet
159,12.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This is a pretty little number that offers notes of lime, red apple, pink grapefruit, honeysuckle, ginger and dried herbs. The acidity and fruit are bright and long, working harmoniously to add texture and softness to the palate.                      Christina Pickard ",,Fernway 2019 Sauvignon Blanc (Marlborough),$13,Marlborough,90,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Fernway
160,12.9%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      This well-concentrated, medium-bodied wine offers mineral, fig and flint aromas matched by subtly fruity flavors, great balance and a crisp texture.                      Jim Gordon ",,Insomnia NV Sauvignon Blanc (California),$14, California,90, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,,Insomnia
161,13.3%,"Alexander Valley, Sonoma, California, US",750 ml,White, US,3/1/2021,"
                      Both stainless-steel fermented and native fermented in 50% new French oak, this white is effusively floral and high-toned. Grapefruit, Meyer lemon and mango flavors wrap around a delicate core of acidity and ongoing freshness and vibrancy.                      Virginie Boone ",Ranch House,Sei Querce 2019 Ranch House Sauvignon Blanc (Alexander Valley),$32, California,90, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Sei Querce
162,12.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      A new venture is this estate-grown, concrete-aged single-vineyard wine from the newly minted Tualatin Hills AVA (not yet indicated on the label). It skirts the edges of the grassy-herbal style of the grape, while pulling in tart apple, grapefruit and Key lime flavors. It's juicy and vibrant, with just the right balance of fruit and acid.                      Paul Gregutt ",,Willamette Valley Vineyards 2019 Sauvignon Blanc (Willamette Valley),$28, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Willamette Valley Vineyards
163,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,3/1/2021,"
                      This is a hearty, full-bodied white wine, opulent on the palate in honeydew and pineapple flavors. It finishes on a thick texture of wet stone and honeycomb.                      Virginie Boone ",Virginia's Block Jane's Vineyard,Davis Bynum 2019 Virginia's Block Jane's Vineyard Sauvignon Blanc (Russian River Valley),$25, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Davis Bynum
164,12.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This exuberant wine is hard not to like. It bursts from the glass in notes of ripe lychee, pineapple, passionfruit and a touch of honey. There's ripeness on the palate but it is affective in tempering the acidity and adding creaminess to the mouthfeel. This would be a knockout with spicy southeast Asian fare.                      Christina Pickard ",,Governor's Bay 2019 Sauvignon Blanc (Marlborough),$15,Marlborough,90,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Governor's Bay
165,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      A bit of feline funk at the fore of this wine doesn't deter from the bright lemon zest, grapefruit, papaya and snow pea notes. The palate is expectedly refreshing and crisp, with a zing of acidity and a nicely balanced of texture.                      Christina Pickard ",,Mud House 2019 Sauvignon Blanc (Marlborough),$15,Marlborough,90,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Mud House
166,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This is a highly fruity Sauvignon, with texture and structure from extended time on lees. The nose billows high toned, slightly confected peach, melon and lemon-lime popsicle notes. There's a touch of grass and a feline pungency to remind us we're in Marlborough after all. Crunchy acidity mixes with the creamy texture and fleshy, concentrated fruit.                      Christina Pickard ",Cru Wairau,Smith and Sheth 2019 Cru Wairau Sauvignon Blanc (Marlborough),$25,Marlborough,90,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Smith and Sheth
167,12.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      This is a very generous style of Sauvignon Blanc, starting with vibrant aromas of crisp Pink Lady apples and lime peel. It's very zippy, almost pétillant on the palate, where Granny Smith and yellow-apple peels meet with lime-skin and lychee flavors.                      Matt Kettmann ",Jardine Vineyard,Vina Robles 2019 Jardine Vineyard Sauvignon Blanc (Paso Robles),$17, California,89, Central Coast,Paso Robles,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Vina Robles
168,12.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This is initially muffled and under a blanket of sulphur, so it needs some time in glass. The soft red apple skin, lime and floral notes get brighter with swirling. It shows lovely fresh fruit that flows through to the finish.                      Christina Pickard ",,Reef Ridge 2020 Sauvignon Blanc (Marlborough),$12,Marlborough,89,,,Not rated yet [Add Your Review],Sauvignon Blanc,2020,Reef Ridge
169,12.5%,"Lake County, Lake County, California, US",750 ml,White, US,3/1/2021,"
                      Fruity and fresh, this medium-bodied wine leads with vivid pineapple and grapefruit aromas followed by ripe fruit flavors and a smooth, broad texture that's not too tart.                      Jim Gordon ",,Lost Hog 2019 Sauvignon Blanc (Lake County),$13, California,89, Lake County,Lake County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Lost Hog
170,13.5%,"Napa Valley, Napa, California, US",750 ml,White, US,3/1/2021,"
                      This is a new wine from the producer, blended with 5% Sémillon and stainless-steel fermented, leading to a crisp, focused and linear experience on the palate. Stone and earthy grass and legume underlie a fruity core of melon and apple.                      Virginie Boone ",Block Blend,Silverado 2019 Block Blend Sauvignon Blanc (Napa Valley),$19, California,89, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Silverado
171,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This appealingly labeled Sauvignon opens with a fair whack of sulphur but also with ripe apple, pear, lime leaf, honeysuckle and candied ginger aromas. It's round and fleshy in the mouth, lifted by fresh acidity. This is a likable style with weight and texture.                      Christina Pickard ",Wildsong Wildflower Vineyard,Te Awanga 2019 Wildsong Wildflower Vineyard Sauvignon Blanc (Marlborough),$15,Marlborough,89,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Te Awanga
172,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This wine is fermented with wild yeast in old oak barrels. Considering this, there's less texture and character than you'd hope. It's highly pungent, with onion, pea pod, seashell and dried green herb notes leading the way. Lime and passionfruit notes are there too, you just have to look for them. The palate is crisp and dry, with a subtle but chalky texture, zingy fruit and herbal notes that extend to the finish.                      Christina Pickard ",Reserve,Lawson's Dry Hills 2019 Reserve Sauvignon Blanc (Marlborough),N/A,Marlborough,89,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Lawson's Dry Hills
173,12.8%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2021,"
                      This wine has reached its peak drinking window. It's got a nice mix of citrus—lemon, lime and pink grapefruit—along with a hint of cantaloupe. Medium acids bring a light suggestion of minerality. The lovely freshness is just on the verge of beginning to fade, so drink up.                      Paul Gregutt ",Prayer Rock Vineyards,Reustle 2017 Prayer Rock Vineyards Sauvignon Blanc (Umpqua Valley),$26, Oregon,88, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Reustle
174,13.8%,"Lake County, Lake County, California, US",750 ml,White, US,3/1/2021,"
                      This bright and fruity wine offers crisp green apples, dried thyme and a touch of grapefruit, all buoyed by good acidity for a fresh mouthfeel.                      Jim Gordon ",High Elevation Collection,Shannon Ridge 2019 High Elevation Collection Sauvignon Blanc (Lake County),$23, California,88, Lake County,Lake County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Shannon Ridge
175,12.5%,"Lisboa, Portugal",750 ml,White, Portugal,3/1/2021,"
                      Crisp fruits with tropical overtones are attractively fresh while also rich. The wine's acidity is poised, still a little young. Drink this bright wine from late 2021.                      Roger Voss ",Mar de Palha Branco,Quinta de Chocapalha 2019 Mar de Palha Branco Sauvignon Blanc (Lisboa),$16,Lisboa,88,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Quinta de Chocapalha
176,13%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      Hints of celery leaf and snap peas in the aroma give this wine classic varietal character, while tangy acidity and some mineral notes on the palate round it out nicely.                      Jim Gordon ",,Sand Point 2019 Sauvignon Blanc (California),$11, California,88, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Sand Point
177,12.5%,"Hawke's Bay, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This is a vibrant, aromatic Sauvignon from Hawkes Bay that leads with notes of bright passionfruit, grapefruit, lime blossom, flint and grass. It's tight and focused, with a crisp acidity, a chalky yet slippery texture and zingy, juicy fruit right to the finish.                      Christina Pickard ",Wildsong Wildflower Vineyard,Te Awanga 2019 Wildsong Wildflower Vineyard Sauvignon Blanc (Hawke's Bay),$15,Hawke's Bay,88,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Te Awanga
178,13%,"Rueda, Northern Spain, Spain",750 ml,White, Spain,3/1/2021,"
                      Punchy nectarine, peach and pyrazine-based aromas feed into a round palate with ample citric acidity. Flavors of clementine orange, lime and grass fit the bill for Sauvignon Blanc, while the finish is racy in feel and tastes of orange blended with tarragon and thyme.                      Michael Schachner ",S-Naia,Naia 2019 S-Naia Sauvignon Blanc (Rueda),$14, Northern Spain,88,Rueda,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Naia
179,13.8%,"Monterey County, Central Coast, California, US",750 ml,White, US,3/1/2021,"
                      Tight aromas of dewy grass, pear peels, wet clay and white flower kick off the nose of this bottling. There's a sweet flash of ripe apple on the palate, and then it extends into a smooth and subtle cruise to the finish.                      Matt Kettmann ",,Summerland 2019 Sauvignon Blanc (Monterey County),$35, California,88, Central Coast,Monterey County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Summerland
180,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,3/1/2021,"
                      This is a ripe, aromatic Sauvignon that opens with notes of confected pineapple, peach, Key lime pie and passionfruit, with a hint of grass in the background. The palate is fresh and dry, buoyed by bright acidity and a slippery texture.                      Christina Pickard ",,Greyrock 2019 Sauvignon Blanc (Marlborough),N/A,Marlborough,88,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Greyrock
181,13.5%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      Herb, veggie and citrus flavors vie for prominence in this crisp, tangy, medium-bodied wine. Savory green-onion notes and good acidity keep it edgy.                      Jim Gordon ",,Bogle 2019 Sauvignon Blanc (California),$9, California,88, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Bogle
182,13.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2021,"
                      This wine isn't quite ready to reveal itself aromatically, with notes of lemon balm, melon and dried rose petal. The palate is light on its feet, with plenty of acidity backing it up.                      Sean P. Sullivan ",Estate,Woodward Canyon 2019 Estate Sauvignon Blanc (Walla Walla Valley (WA)),$29, Washington,88, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Sauvignon Blanc,2019,Woodward Canyon
183,13%,"Sainte-Foy Bordeaux, Bordeaux, France",750 ml,White, France,3/1/2021,"
                      Fruity and creamy, this wine picks up on the more tropical-fruit view of Sauvignon Blanc. Offering ripe apricot as well as lime flavors, it is ready to drink.                      Roger Voss ",Margot,Château Carbonneau 2018 Margot  (Sainte-Foy Bordeaux),$12, Bordeaux,88,Sainte-Foy Bordeaux,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Château Carbonneau
